MoleculeID,CACO2_exp,CACO2_pred,CACO2_predRange,AD_CACO2,AD_index_CACO2,Conf_index_CACO2,CACO2_CAS_neighbor_1,CACO2_CAS_neighbor_2,CACO2_CAS_neighbor_3,CACO2_CAS_neighbor_4,CACO2_CAS_neighbor_5,CACO2_InChiKey_neighbor_1,CACO2_InChiKey_neighbor_2,CACO2_InChiKey_neighbor_3,CACO2_InChiKey_neighbor_4,CACO2_InChiKey_neighbor_5,CACO2_DTXSID_neighbor_1,CACO2_DTXSID_neighbor_2,CACO2_DTXSID_neighbor_3,CACO2_DTXSID_neighbor_4,CACO2_DTXSID_neighbor_5,CACO2_Exp_neighbor_1,CACO2_Exp_neighbor_2,CACO2_Exp_neighbor_3,CACO2_Exp_neighbor_4,CACO2_Exp_neighbor_5,CACO2_pred_neighbor_1,CACO2_pred_neighbor_2,CACO2_pred_neighbor_3,CACO2_pred_neighbor_4,CACO2_pred_neighbor_5,SHBd,MLFER_A,ATSC1i,nBondsD2,khs_ssSe,SsOH,MLFER_BO,nFRing,SP_6,nssO,nHBDon_Lipinski,ATSC1s,nN,minHsOH,MATS4c,nHBint3,ndO,StsC,SHaaCH,nHBint2,SpMAD_Dzm,nHCsatu,nHBint4,AATS5v,AATS1i,ALogp2,SHBint3,nHBa,MATS6e,GATS3c,khs_ddssSe,nHsNH2,khs_ssPbH2,WNSA_2,CrippenLogP,GATS4c
DTXSID1040374,NaN,-6.45,[-6.89:-6.01],0,0.136,0.394,4618-18-2,57-50-1,69-65-8,CHEMBL3322344|CHEMBL3322343,512-69-6,JCQLYHFGKNRPGE-UHFFFAOYSA-N,CZMRCDWAGMRECN-UHFFFAOYSA-N,FBPFZTCFMRRESA-UHFFFAOYSA-N,DXBXQIFQIUTJRX-UHFFFAOYSA-N,MUPFEKGTMRGPLJ-UHFFFAOYSA-N,DTXSID5045833,DTXSID2021288,DTXSID1023235,?,DTXSID8041111,-6.55,-5.92,-6.38,-6.36,-7.31,-6.1,-6.47,-5.95,-5.71,-6.55,4.28239132900544,1.337,4.95100105221905,2,218.81,57.7871236278699,3.872,0,0,2,10,-43.7715835789654,3,0.392528400631756,-0.10948713446401,19,1,0,0,3,9.27933445228869,0,12,136.748581115858,155.027895924242,21.47488281,71.9390255466693,12,0.0114540904263761,0.772669186030487,379.159079380001,1,-4.513,2595.04367351285,-4.09414,1.09527456595649
DTXSID6024123,NaN,-5.09,[-5.68:-4.5],1,0.229,0.362,CHEMBL3298322,CHEMBL2348502,CHEMBL2296321,162401-32-3,CHEMBL2089305|CHEMBL1939221,AHHGHXFTQVZBPO-UHFFFAOYSA-N,SDTZEZIBBCCXPG-UHFFFAOYSA-N,KFNVAIUTZXCDKO-UHFFFAOYSA-N,MNDBXUUTURYVHR-UHFFFAOYSA-N,FVEVQUBFQXFSNY-UHFFFAOYSA-N,?,?,?,DTXSID8044123,?,-5.22,-6.11,-5.04,-4.41,-4.61,-4.91,-5.1,-4.75,-4.88,-4.7,0,0.003,-14.4603195786943,1,57.65,0,1.125,0,0,3,0,-16.1143347538928,1,0,-0.163838480989086,0,1,0,4.13365995506931,0,8.40380761910571,1,0,212.880541430762,148.056845369531,15.58038784,0,8,0.224015822844499,1.11000830999294,375.048520236,0,4.67,1889.39428487805,5.38077,1.19064915089327
DTXSID3034612,NaN,-4.92,[-5.64:-4.2],1,0.223,0.303,CHEMBL3298322,870843-42-8,54910-89-3,CHEMBL2348502,959740-39-7,AHHGHXFTQVZBPO-UHFFFAOYSA-N,PUOAETJYKQITMO-UHFFFAOYSA-N,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,SDTZEZIBBCCXPG-UHFFFAOYSA-N,IQOWHZHNGJXGHG-UHFFFAOYSA-N,?,DTXSID30468614,DTXSID7023067,?,DTXSID90242053,-5.22,-4.24,-4.93,-6.11,-4.11,-4.91,-4.31,-5.04,-5.1,-4.61,0,0.003,-14.410806758009,1,57.65,0,1.112,0,0,3,0,-14.0555555555556,1,0,-0.0703618098072796,0,1,0,4.89888162319702,0,10.0723989159003,1,0,184.425568915968,147.509134741313,7.76959876,0,7,0.159481410848327,1.17923609507743,383.134442780001,0,5.398,1778.56484363482,5.89767000000001,1.21095231534493
DTXSID1024629,NaN,-4.82,[-5.05:-4.59],0,0.142,0.559,38194-50-2,CHEMBL2042691,CHEMBL3809746,1338925-13-5,1155419-89-8,MLKXDPUZXIRXEP-UHFFFAOYSA-N,OVCSQIAOKIOEKZ-UHFFFAOYSA-N,TUBKEUCTRHMCLI-UHFFFAOYSA-N,UXUZJUVHUCEQEA-UHFFFAOYSA-N,MIXIIJCBELCMCZ-UHFFFAOYSA-N,DTXSID4023624,?,?,DTXSID901179952,DTXSID601029847,-5.24,-4.8,-4.66,-4.57,-4.85,-4.9,-4.64,-4.68,-4.66,-4.91,0.732588529003564,0.591,-2.66627991121047,11,63.6,8.57750922861041,0.912,0,0,1,1,-8.82538542564397,0,0.732588529003564,-0.0710567539534471,0,2,0,0,1,12.689847997749,4,0,156.021958451562,143.253879181297,30.84469444,0,4,-0.180003289312284,0.87576427778508,394.214409440001,0,6.603,1895.65805664431,5.37980000000001,0.70991570664546
DTXSID1044980,NaN,-5.15,[-6.14:-4.17],0,0.188,0.159,54-11-5,CHEMBL3287843,167414-93-9,CHEMBL3236568,51-52-5,SNICXCGAKADSCV-UHFFFAOYSA-N,WCIADTUSAHGEJH-UHFFFAOYSA-N,DMLOJVRBRSVOBO-UHFFFAOYSA-N,YTSCCHQLULFXJD-UHFFFAOYSA-N,PEMYLVZMVSILDL-UHFFFAOYSA-N,DTXSID1020930,?,?,?,DTXSID5021209,-4.61,-6.4,-6.3,-4.27,-4.17,-4.77,-5.42,-5.98,-4.46,-5.04,0.299861111111111,0.09,-18.6626323074193,0,39.06,0,1.539,0,0,0,1,3.12468112244898,3,0,0.233133685871219,0,0,2.09445523116654,0,0,6.48923399776833,1,1,105.671647654379,153.212195390841,0.14922769,0,2,-0.198223545955283,1.03771462915042,155.142247544,0,-0.314,343.281556296509,0.50759,0.514146148155099
DTXSID5047164,NaN,-4.39,[-4.52:-4.26],1,0.24,0.619,846589-98-8,60-80-0,CHEMBL264424,6740-88-1,27203-92-5,XTTZERNUQAFMOF-UHFFFAOYSA-N,VEQOALNAAJBPNY-UHFFFAOYSA-N,OQZQEGAAANHHRE-UHFFFAOYSA-N,YQEZLKZALYSWHR-UHFFFAOYSA-N,TVYLLZQTGLZFBW-UHFFFAOYSA-N,DTXSID60233650,DTXSID6021117,?,DTXSID8023187,DTXSID90858931,-4.55,-4.35,-4.23,-4.26,-4.49,-4.76,-4.68,-4.42,-4.65,-4.37,0,0.003,-3.67902347252089,1,26.3,0,0.584,0,0,1,0,0.111111111111112,0,0,0.0128952039559517,0,1,0,0,0,4.53720064827562,1,0,109.551629355435,145.47108941065,1.45781476,0,2,0.00216213262047061,1.11967598254988,142.099379688,0,1.964,438.643800660645,2.11609,1.0981762720312
DTXSID0023086,NaN,-4.97,[-5.34:-4.6],0,0.169,0.456,131918-61-1,CHEMBL250750,13209-41-1,77-52-1,50-22-6,BPKAHTKRCLCHEA-UHFFFAOYSA-N,BBQPRPRCQIFLIO-UHFFFAOYSA-N,ZYTXTXAMMDTYDQ-UHFFFAOYSA-N,WCGUUGGRBIKTOS-UHFFFAOYSA-N,OMFXVFTZEKFJBZ-UHFFFAOYSA-N,DTXSID4048640,?,DTXSID60927527,DTXSID70883221,DTXSID6022474,-5.1,-4.84,-4.95,-5.55,-4.39,-4.8,-5,-4.71,-4.75,-4.73,0.484183861012709,1.281,9.14798571241384,4,104.06,32.8773723767931,1.659,6,0,1,3,-11.8440263360246,0,-0.0597377786054735,-0.0140918709375719,0,2,0,0,1,10.6227793269339,7,0,133.124486031806,144.360051443681,2.63185729,0,6,-0.0312354168516746,0.813250414353487,516.345089256001,0,5.904,8329.02777420897,5.75237000000001,0.758366307796197
DTXSID80585042,NaN,-5.05,[-5.7:-4.4],1,0.201,0.297,443989-01-3,61-33-6,602307-45-9,NOCAS_874553,4801-80-3,PYZFRRVBPNGCBX-UHFFFAOYSA-N,JGSARLDLIJGVTE-UHFFFAOYSA-N,DFTOOBKXSNAAPW-UHFFFAOYSA-N,IWIANZLCJVYEFX-UHFFFAOYSA-N,HHBOFAIEPRHUSR-UHFFFAOYSA-N,DTXSID80196152,DTXSID5046934,?,DTXSID70874553,DTXSID301164989,-4.3,-5.95,-4.84,-5.64,-4.51,-5.28,-5.23,-5.58,-5.21,-5.33,1.04509605954411,0.61,-1.24152545152288,2,75.63,9.28936249346693,0.844,0,0,1,2,-3.11407155454774,1,0.584553613398987,-0.28814864285836,3,2,0,2.46555988693669,3,8.18603241652807,1,0,143.342552721257,146.234940686804,0.298116000000002,10.9587525019422,5,-0.439280813313503,0.764874927733446,291.147058152001,0,3.521,1520.90669796631,2.20479,1.42178678995567
DTXSID0064541,NaN,-4.63,[-4.91:-4.35],1,0.206,0.526,6740-88-1,50771-97-6,83015-26-3,813447-40-4,116539-59-4,YQEZLKZALYSWHR-UHFFFAOYSA-N,XRYCITIXNWOZBI-UHFFFAOYSA-N,VHGCDTVCOLNTBX-UHFFFAOYSA-N,PIKCALBGLDBAKK-UHFFFAOYSA-N,ZEUITGRIYCTCEM-UHFFFAOYSA-N,DTXSID8023187,?,DTXSID9044297,?,DTXSID6048385,-4.26,-4.85,-4.36,-4.92,-4.82,-4.65,-4.7,-4.71,-4.55,-4.44,0.316734413930181,0.003,-8.65219549558937,1,99.16,0,1.774,0,0,2,0,-5.00956067674099,0,0,-0.0498287071071166,0,0,0,0,2,5.46261109790826,0,0,150.170351457203,144.110955539014,0.0639078400000007,0,2,-0.123321190755967,1.209721033452,242.056408478,0,4.328,659.23091400972,3.4447,1.41557526183933
DTXSID5064542,NaN,-5.92,[-6.17:-5.67],0,0.133,0.518,1108743-71-0,CHEMBL2063284,CHEMBL2063283,CHEMBL2436803,CHEMBL2063281,HXYIPFOMCPLBAX-UHFFFAOYSA-N,LDGXQPOCIGRAMC-UHFFFAOYSA-N,RBWJYHBKWYHRJD-UHFFFAOYSA-N,GKQHAHJCZUMIJT-UHFFFAOYSA-N,SNTCIFKVANLNAU-UHFFFAOYSA-N,?,?,?,?,?,-5.62,-6.15,-6.26,-5.7,-5.89,-5.83,-5.81,-5.72,-5.86,-6.07,1.8857185198563,-0.31,9.5028962808813,3,115.18,11.0634858361894,1.228,2,2,0,4,-9.5815210867341,5,0.339057832370857,0.147767091333268,0,2,0,6.06241205575408,5,9.28890906785831,0,5,223.154217886214,146.75652273566,57.56712129,0,8,-0.0812706096404829,1.062700409679,491.0551947,0,6.082,4243.80079960445,7.57307,0.955427434677626
DTXSID7031458,NaN,-5.09,[-5.34:-4.84],1,0.201,0.52,487-03-6,CHEMBL463389,CHEMBL463585,50-67-9,160388-53-4,SATMZMMKDDTOSQ-UHFFFAOYSA-N,PNEAEOHMGHCGPC-UHFFFAOYSA-N,FIIZGBLPZZYXCS-UHFFFAOYSA-N,QZAYGJVTTNCVMB-UHFFFAOYSA-N,ZHQQRHUITAFMTC-UHFFFAOYSA-N,DTXSID10876697,?,?,DTXSID8075330,DTXSID00424444,-5.3,-4.78,-5.03,-4.86,-5.44,-4.74,-5.04,-4.91,-5.56,-5.32,1.07511054421769,0.719,3.06879855019395,0,36.02,8.90450302343159,0.867,1,1,0,2,-4.73777777777778,1,0.63594387755102,0.109016452445628,0,0,0,2.4450283446712,0,3.46858319042382,0,2,105.938244853217,146.499639370369,2.307361,0,2,-0.0644680030845899,0.640036767885421,147.068413908,0,1.748,761.555848556641,1.2987,0.943115258157981
DTXSID7052446,NaN,-4.59,[-4.88:-4.32],1,0.204,0.52,299-42-3|53214-57-6|90-82-4,2078-54-8,99-66-1,39718-89-3,15687-27-1,KWGRBVOPPLSCSI-UHFFFAOYSA-N,OLBCVFGFOZPWHH-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,FPHLBGOJWPEVME-UHFFFAOYSA-N,HEFNNWSXXWATRW-UHFFFAOYSA-N,DTXSID0022985|DTXSID70858959|DTXSID0023537,DTXSID6023523,DTXSID6023733,DTXSID90865968,DTXSID5020732,-4.99,-4.77,-4.32,-4.34,-4.33,-4.4,-4.51,-4.55,-4.39,-4.5,1.13666666666667,0.927,4.30629157528258,0,40.46,18.6947222222222,0.648,0,0,0,2,-9.07246376811594,0,0.557083333333333,-0.106253587762767,0,0,0,0.526805555555556,0,3.61482510500464,0,0,82.8026236223008,145.627386615709,9.05167396,0,2,0.0862402550048546,0.882064366365191,152.083729624,0,1.888,837.637516146485,2.03246,1.39322046778604
DTXSID6044721,NaN,-4.93,[-5.33:-4.53],0,0.183,0.409,62-49-7,60-56-0,1197-18-8,52-66-4,299-42-3|53214-57-6|90-82-4,OEYIOHPDSNJKLS-UHFFFAOYSA-N,IVAWMVACECMAGC-UHFFFAOYSA-N,GYDJEQRTZSCIOI-UHFFFAOYSA-N,VVNCNSJFMMFHPL-UHFFFAOYSA-N,KWGRBVOPPLSCSI-UHFFFAOYSA-N,DTXSID8043789,DTXSID4020820,DTXSID3045350,DTXSID7044687,DTXSID0022985|DTXSID70858959|DTXSID0023537,-4.95,-4.32,-5.57,-4.88,-4.99,-4.76,-5.66,-5.19,-5.32,-4.4,0.602638888888889,0.259,-13.379201267691,0,23.47,8.72277777777778,1.077,0,0,0,1,-4.77551984877127,1,0.602638888888889,-0.103160133987366,1,0,0,0,0,3.62789343530598,0,0,38.7109228349044,152.436423638716,0.13191424,1.20109278549383,2,0.21710137005341,0.959075035591503,117.1153641,0,0.231,328.789892859375,0.3189,0.859537804310684
DTXSID40890043,NaN,-6.21,[-6.69:-5.73],0,0.077,0.344,71-67-0,CHEMBL3125635,CHEMBL3125630,CHEMBL3125628,CHEMBL3125036,OHTXTCNTQJFRIG-UHFFFAOYSA-N,BGYVGBMNZKLZHM-UHFFFAOYSA-N,HFDYLOIKNOEKTJ-UHFFFAOYSA-N,PFWRPAQOTTVGPB-UHFFFAOYSA-N,KGGMDNMLGKIVRP-UHFFFAOYSA-N,DTXSID9023621,?,?,?,?,-6.73,-5.96,-5.4,-6.52,-6.44,-7.28,-6.24,-6.34,-5.99,-5.63,2.87141930417927,0.25,2.94169288191895,10,377.16,39.5758055306851,5.922,2,0,0,7,-111.171680299412,9,0.392609951731189,0.0614605137080531,0,8,0,8.84315500381057,8,11.626448171992,0,4,226.527135711842,146.627228150853,33.19949161,0,15,0.0377003566526507,0.994085061275754,848.980278760001,1,2.605,8913.31718825342,10.42944,0.791983923788091
DTXSID5035799,NaN,-5.47,[-5.96:-4.98],0,0.147,0.382,92534-69-5,106-60-5,56-41-7,439944-41-9,29816-01-1,ANGMMUPJSXUXGY-UHFFFAOYSA-N,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,QNAYBMKLOCPYGJ-UHFFFAOYSA-N,JEGDFKOGLTVGEE-UHFFFAOYSA-N,VYAMLSCELQQRAE-UHFFFAOYSA-N,DTXSID50343838,DTXSID8048490,DTXSID20873899,?,DTXSID50183953,-5.27,-5.34,-5.42,-6.4,-4.9,-5.16,-5.29,-5.1,-5.42,-5.36,2.22270833333333,0.779,-6.45254203971223,1,69.56,15.8116666666667,1.256,0,0,0,3,-13.937783446712,1,0.808888888888889,-0.268616259373834,3,1,0,0,3,3.55454750874537,1,0,98.5055038604009,161.126220649631,1.73396224,11.5941859567901,4,-0.561129598495913,0.719829333045,105.042593084,0,-1.366,94.1849481953125,-1.15571,1.09784597207402
DTXSID20889995,NaN,-6.22,[-6.89:-5.55],0,0.116,0.282,71-67-0,CHEMBL258459,CHEMBL1076409,1071517-39-9,CHEMBL1076413,OHTXTCNTQJFRIG-UHFFFAOYSA-N,WEPAAHYOMXCXPZ-UHFFFAOYSA-N,ASNWYWPYLSXBIM-UHFFFAOYSA-N,OOLANBCYHZBAGK-UHFFFAOYSA-N,MCHUGBPDXVTLJC-UHFFFAOYSA-N,DTXSID9023621,?,?,DTXSID301029850,?,-6.73,-7.22,-5.98,-5.7,-5.4,-7.28,-6.25,-5.82,-5.84,-5.93,2.28230673783485,-0.027,9.96262393583974,8,226.79,19.9017946199919,4.237,3,0,0,6,-64.0577538534381,3,0.417545920948473,0.0860890909005082,0,7,0,5.05704149174271,5,8.82563761125183,0,10,227.282462390157,144.322527949658,8.89948224000001,0,12,-0.16684864145041,1.02170820252059,620.951133192,1,3.564,6908.88040878734,6.08325,0.945782537004195
DTXSID80890002,NaN,-6.01,[-6.55:-5.47],0,0.101,0.329,CHEMBL3125635,CHEMBL3125628,CHEMBL3125630,CHEMBL1911730,71-67-0,BGYVGBMNZKLZHM-UHFFFAOYSA-N,PFWRPAQOTTVGPB-UHFFFAOYSA-N,HFDYLOIKNOEKTJ-UHFFFAOYSA-N,UNFLZBALUIIRPJ-UHFFFAOYSA-N,OHTXTCNTQJFRIG-UHFFFAOYSA-N,?,?,?,?,DTXSID9023621,-5.96,-6.52,-5.4,-5.44,-6.73,-6.24,-5.99,-6.34,-6.03,-7.28,2.45844913803617,0.25,0.121330516326296,8,314.41,29.3971379545183,4.886,1,0,0,6,-85.9822972865454,9,0.403223391414309,0.0806562725013766,0,6,0,6.47243691674039,6,11.6073868382016,0,4,213.584119112374,147.78763102795,41.42595769,0,12,0.0152344555233519,1.08336338178751,747.039113964001,1,3.197,7355.17815106999,9.11419999999999,0.814520833796987
DTXSID90890058,NaN,-5.61,[-6.14:-5.08],0,0.057,0.316,CHEMBL3125043,CHEMBL3125036,CHEMBL3125168,CHEMBL3125170,CHEMBL3125169,JRYMIUUGCMGFQZ-UHFFFAOYSA-N,KGGMDNMLGKIVRP-UHFFFAOYSA-N,BFJAIYQABNCWFG-UHFFFAOYSA-N,BPHCFVNOQDUDLE-UHFFFAOYSA-N,GLOZUFBHEVESCL-UHFFFAOYSA-N,?,?,?,?,?,-5.01,-6.44,-5.4,-5.24,-6,-5.76,-5.63,-5.73,-5.88,-5.4,3.86088593277783,-0.361,11.273644964069,16,466.28,38.9040356233035,6.622,0,0,0,8,-113.16944423756,12,0.421820573195677,-0.0372161828634314,0,12,0,16.2966388591174,12,22.2238649567965,2,4,215.7594977421,146.725888041087,90.0866739599999,0,20,0.183616942495796,1.06078471871657,1166.141157136,0,5.32,9710.10801834028,15.83893,1.01102299540004
DTXSID7072048,NaN,-5.5,[-5.99:-5.01],0,0.066,0.335,CHEMBL3125043,CHEMBL3125036,CHEMBL1911730,CHEMBL3125168,CHEMBL3125170,JRYMIUUGCMGFQZ-UHFFFAOYSA-N,KGGMDNMLGKIVRP-UHFFFAOYSA-N,UNFLZBALUIIRPJ-UHFFFAOYSA-N,BFJAIYQABNCWFG-UHFFFAOYSA-N,BPHCFVNOQDUDLE-UHFFFAOYSA-N,?,?,?,?,?,-5.01,-6.44,-5.44,-5.4,-5.24,-5.76,-5.63,-6.03,-5.73,-5.88,2.9785269506381,0.702,25.668825155944,12,400.51,51.513011400642,5.795,3,0,0,8,-116.213499217417,8,0.274262942560431,-0.00734336738629517,0,9,0,14.2755030941318,9,15.3081569757946,0,4,219.059412312355,144.273942249353,86.7692250000001,0,16,0.0149773958325707,0.901930898607969,1010.07643164,1,7.585,10795.4880604981,14.67002,0.959267551771164
DTXSID10867904,NaN,-4.92,[-5.17:-4.67],0,0.109,0.462,CHEMBL2440465,CHEMBL2440464,CHEMBL2440462,141626-36-0,CHEMBL1077779,WAKQJHDAXUBNOZ-UHFFFAOYSA-N,QXSZXBVVTIIUON-UHFFFAOYSA-N,LWNZGJRNVXPZBX-UHFFFAOYSA-N,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,FRWMBAREYKAXIM-UHFFFAOYSA-N,?,?,?,DTXSID3048653,?,-5.27,-4.86,-5.05,-4.52,-4.85,-5.13,-5.26,-5.34,-5.46,-5.8,0,0.003,-10.7568097442205,3,78.9,0,1.166,0,0,3,0,1.06597222222222,0,0,-0.131087578725392,0,3,0,1.81410382401543,0,20.7986636998148,0,0,135.495772138153,144.582443988115,10.16143129,0,6,0.220358942079137,0.918450820120562,672.532890024002,0,17.707,3396.33834613577,12.42959,1.34007585452537
DTXSID0027642,NaN,-5.58,[-6.19:-4.97],1,0.201,0.352,CHEMBL3092019,1067186-56-4,599-79-1,CHEMBL1650658,CHEMBL3338130,BQZCYQQXUMTWQS-UHFFFAOYSA-N,RACDNEQBIMTJPQ-UHFFFAOYSA-N,NCEXYHBECQHGNR-UHFFFAOYSA-N,FRZBNIHVXARHST-UHFFFAOYSA-N,PVIRIKDEWLWATL-UHFFFAOYSA-N,?,?,DTXSID0021256,?,?,-5.44,-5.29,-6.51,-4.72,-5.96,-5.93,-5.48,-6.31,-5.52,-6.41,1.57006711414448,0.716,10.2701631904954,4,145,29.3280341964541,1.466,1,0,0,3,-38.3625680657548,2,0.450578498603374,0.120571334319048,0,3,0,4.08084837824307,3,6.74777015016586,0,3,211.67959246948,143.729846527348,24.94303249,0,7,-0.17545490276605,0.96619093053656,420.018284816,0,4.486,3776.23900942565,5.534,0.850691236684233
DTXSID90990466,NaN,-6.2,[-6.72:-5.68],0,0.126,0.369,CHEMBL2326219,73-48-3,599-79-1,CHEMBL346857,78110-38-0,SSXZVAUTSNINDY-UHFFFAOYSA-N,HDWIHXWEUNVBIY-UHFFFAOYSA-N,NCEXYHBECQHGNR-UHFFFAOYSA-N,CMCYVWKFRRVLKG-UHFFFAOYSA-N,WZPBZJONDBGPKJ-UHFFFAOYSA-N,?,DTXSID5022647,DTXSID0021256,?,DTXSID0022640,-5.48,-5.89,-6.51,-7,-6.19,-5.73,-5.4,-6.31,-6.18,-5.95,2.42762709607784,1.138,9.90952720997571,5,204.34,39.5975647507271,3.287,1,0,0,6,-71.0212295453517,2,0.424991837784496,-0.0230013465840451,0,4,0,5.03529396573105,4,6.68761198231741,0,0,215.638317177895,144.906049793987,4.524129,0,9,0.111932143279509,0.865388600618593,438.019157408,1,0.526,4450.1144043792,4.12027,0.907392752962803
DTXSID10890075,NaN,-7.51,[-7.85:-7.17],0,0.146,0.412,CHEMBL469881,CHEMBL456104,CHEMBL456132,CHEMBL258459,CHEMBL401825,SXQVACQNCCUBPY-UHFFFAOYSA-N,FDMCOHOEJRPAAS-UHFFFAOYSA-N,PFQXNGQADSVDKW-UHFFFAOYSA-N,WEPAAHYOMXCXPZ-UHFFFAOYSA-N,LAYKRRDTZUSRBM-UHFFFAOYSA-N,?,?,?,?,?,-7,-7.92,-7.72,-7.22,-7.67,-7.21,-7.34,-7.41,-6.25,-6.32,1.45323203893551,-0.088,0.591724062249645,9,211.99,19.3184646074049,3.333,0,0,0,3,-56.1109919355581,5,0.476979167239295,0.0813422699749192,0,6,0,3.18979719114288,5,9.64561627056088,2,1,235.854669566065,146.934245562972,12.57340681,0,12,0.101448145930696,1.05782567622439,652.884421868,0,2.298,5310.8220172933,7.55545,0.869659692277036
DTXSID8029284,NaN,-4.43,[-4.65:-4.21],1,0.211,0.596,846589-98-8,CHEMBL508156,24662-37-1,CHEMBL264424,NOCAS_876680,XTTZERNUQAFMOF-UHFFFAOYSA-N,DMILNTFRFSJCOO-UHFFFAOYSA-N,FBAXZPMXGBNBPE-UHFFFAOYSA-N,OQZQEGAAANHHRE-UHFFFAOYSA-N,XBYBAGJXNBFJON-UHFFFAOYSA-N,DTXSID60233650,?,DTXSID30367996,?,DTXSID40876680,-4.55,-4.75,-4.44,-4.23,-4.14,-4.76,-4.88,-4.51,-4.42,-4.21,0,0.003,-2.09166017839379e-13,1,40.86,0,0.774,0,0,0,0,1.79269547325103,1,0,0.0261236436009657,0,1,2.24548611111111,0,0,4.62692762120804,2,0,122.208411723723,143.769756712537,2.19958561,0,1,0.0219088749730053,1.00872539360709,165.1153641,0,1.187,918.055935820313,2.36169,0.862901512850197
DTXSID6020690,NaN,-5.08,[-5.42:-4.74],0,0.143,0.488,CHEMBL590582,1067186-56-4,CHEMBL469227,CHEMBL457323,CHEMBL3287925,HIEUVNLETVQMHD-UHFFFAOYSA-N,RACDNEQBIMTJPQ-UHFFFAOYSA-N,ZYOIQICRHUXCRL-UHFFFAOYSA-N,PKHBRBMFZXTMIS-UHFFFAOYSA-N,MODVORZURPOLGV-UHFFFAOYSA-N,?,?,?,?,?,-5.59,-5.29,-5.03,-4.66,-4.77,-5.14,-5.48,-4.94,-4.93,-4.92,0.71831497053554,1.459,7.11546122918734,0,40.46,21.0438921082836,0.218,0,0,0,2,-7.12585404588656,0,0.35915748526777,-0.045921879301464,2,0,0,0.818616921963115,0,5.63348915483636,0,2,257.614317283069,140.742243245282,64.33002436,0.498642099033805,8,0.0983989636932362,0.810270083856546,403.849895512,0,6.697,3270.96708191663,6.8467,1.10320507910779
DTXSID2028985,NaN,-4.74,[-4.95:-4.53],1,0.169,0.539,144701-48-4,CHEMBL2146750,CHEMBL3422476,CHEMBL1801267,CHEMBL3287925,RMMXLENWKUUMAY-UHFFFAOYSA-N,ONYWALXTZFPKAS-UHFFFAOYSA-N,XXQKNGSPGDXDMG-UHFFFAOYSA-N,GBWAZMTYWIUTEB-UHFFFAOYSA-N,MODVORZURPOLGV-UHFFFAOYSA-N,DTXSID8023636,?,?,?,?,-4.77,-4.36,-4.84,-5,-4.77,-5.13,-4.93,-4.86,-4.57,-4.92,0.185263014928194,0.546,13.7767190777595,0,50.94,11.6242420949861,1.054,1,0,0,1,-5.57587273592563,3,0.185263014928194,0.0665557804962776,1,0,0,7.30258830152431,0,8.30748208686648,0,0,174.889791526928,143.236320003916,61.07735104,0.289868002431168,2,-0.0463946455084385,0.798690146351888,447.231062548001,0,10.203,5533.36153341596,7.11248000000001,1.05984925223013
DTXSID1052450,NaN,-4.51,[-4.76:-4.35],0,0.148,0.525,CHEMBL3086257,CHEMBL3086255,CHEMBL3086264,CHEMBL3086262,CHEMBL3086256,JCWVDYWQTZIUIJ-UHFFFAOYSA-N,YTJQHSDHKQFNJM-UHFFFAOYSA-N,SFNMYSUIYNOTIA-UHFFFAOYSA-N,UJTKSCURVAPLSV-UHFFFAOYSA-N,GNJPEDGPOJXRSS-UHFFFAOYSA-N,?,?,?,?,?,-4.36,-4.35,-5,-4.51,-4.36,-4.57,-4.58,-4.55,-4.85,-4.63,1.43136223286838,1.036,-5.32845585764327,4,151.26,21.8105586143277,2.786,0,0,2,4,-15.9914692378329,2,0.236576750193105,-0.0443492501103396,6,4,0,1.63028650502611,2,19.6417237299991,2,0,157.609606296384,146.125867121867,53.75235856,18.9682885741433,10,0.0266018392976289,0.837319091192215,696.434966880002,0,7.962,5565.37756083279,7.14707,0.945438668778521
DTXSID9044829,NaN,-4.89,[-5.19:-4.6],1,0.248,0.53,CHEMBL2204343,20979-50-4,52-86-8,6673-14-9,CHEMBL3298143,IMFLKRNUSHCDBK-UHFFFAOYSA-N,LGTXUFBDCDFQIU-UHFFFAOYSA-N,LNEPOXFFQSENCJ-UHFFFAOYSA-N,JWTSVUUPJIIXTO-UHFFFAOYSA-N,XARFEVOCDROOSB-UHFFFAOYSA-N,?,DTXSID40332791,DTXSID4034150,?,?,-4.7,-4.6,-4.74,-5.07,-5.44,-4.96,-4.59,-4.81,-4.82,-4.77,0,0.003,-1.37500819231877,2,43.37,0,1.111,0,0,1,0,-3.84413580246914,0,0,0.0131261910421959,0,2,0,4.05670152358464,0,8.8033422079716,1,0,140.238972259736,141.694706198778,21.77342244,0,3,0.182652186221356,1.12932881640986,310.156894564001,0,5.391,2093.53361175619,4.41679,0.813801299373131
