MoleculeID,MolWeight,nbAtoms,nbHeavyAtoms,nbC,nbO,nbN,nbAromAtom,nbRing,nbHeteroRing,Sp3Sp2HybRatio,nbRotBd,nbHBdAcc,ndHBdDon,nbLipinskiFailures,TopoPolSurfAir,MolarRefract,CombDipolPolariz
DTXSID5027774,292.090665472,36,20,10,8,2,0,0,0,0.6,11,10,4,1,155.68,62.3456,1.879
DTXSID4025610,164.047344116,20,12,9,3,0,6,1,0,0.111111111111111,3,3,0,0,43.37,18.2823,1.455
DTXSID3029310,393.339550376001,72,29,28,0,1,12,2,0,0.571428571428571,8,1,1,1,12.03,78.005,1.237
DTXSID7035696,142.018542524,16,9,7,1,0,6,1,0,0.142857142857143,0,0,1,0,20.23,13.6823,0.984
DTXSID8051756,186.04629856,22,12,7,2,2,6,1,0,0.142857142857143,2,4,2,0,80.57,21.9278,1.418
DTXSID6047523,200.050715244,25,13,9,3,0,6,1,0,0.333333333333333,2,3,1,0,62.75,25.1872,2.195
DTXSID60166297,134.07316494,20,10,9,1,0,6,1,0,0.222222222222222,1,1,0,0,17.07,17.2981,1
DTXSID30166305,114.06807956,18,8,6,2,0,0,0,0,0.5,4,2,1,0,37.3,29.2791,0.548
DTXSID90884851,420.018284816,41,28,18,6,2,16,3,0,0.0555555555555556,4,7,3,1,145,31.821,3.186
DTXSID10166323,228.154556538,39,15,12,2,0,0,0,0,0.75,6,2,0,0,26.3,59.268,0.331
DTXSID60864640,650.171227496001,74,46,34,2,8,24,6,2,0.176470588235294,7,10,0,1,114.78,67.819,3.579
DTXSID8034611,229.046296472,22,16,9,1,3,6,1,1,0.25,4,4,1,0,65.78,24.6367,2.286
DTXSID20935865,181.183049736,36,13,12,0,1,0,2,0,1,2,1,1,0,12.03,39.2118,0.614
DTXSID4021395,335.109290652,39,23,13,4,3,6,1,0,0.538461538461538,8,1,0,0,89.52,44.1576,0.875
DTXSID8057988,349.130552560001,44,24,16,2,5,6,3,1,0.5,5,7,0,0,68.58,60.3756,0.557
DTXSID0027775,573.020850346001,60,32,9,15,3,0,0,0,1,16,18,10,3,346.42,106.0418,9.081
DTXSID20893259,472.303618368001,77,33,25,8,0,0,0,0,0.84,24,8,0,2,105.2,111.7205,1.772
DTXSID00864644,384.323959888001,71,27,23,4,0,0,0,0,0.91304347826087,20,4,0,2,52.6,91.4675,0.91
DTXSID10166505,314.245709568001,56,22,18,4,0,0,0,0,0.888888888888889,17,4,0,2,52.6,72.0196,0.989
DTXSID9041231,342.347095344001,66,24,18,0,6,0,1,1,1,12,6,0,1,19.44,101.2779,1.765
DTXSID60879810,643.710521756,37,29,20,5,0,12,4,1,0,2,3,2,1,83.83,76.8589,3.197
DTXSID5027776,233.127191736,37,14,11,0,1,0,0,0,0.909090909090909,9,1,0,0,74.13,62.8165,1.812
DTXSID2065967,250.165442576,36,18,10,0,8,0,0,0,0.75,11,8,6,2,143.4,56.7814,3.245
DTXSID2044842,337.291324778001,62,23,19,0,3,0,3,0,1,6,3,3,1,36.09,69.093,0.31
DTXSID3047344,283.099062404001,36,19,12,3,3,6,1,0,0.333333333333333,4,6,2,0,123.99,44.5473,3.146
DTXSID7027419,284.271530392001,56,20,18,2,0,0,0,0,0.944444444444444,16,2,1,2,37.3,61.3412,0.508
DTXSID6034920,127.00918478,13,8,5,1,1,0,1,1,0,0,0,1,0,55.56,37.8008,1.443
DTXSID9058317,292.090665472,36,20,10,8,2,0,0,0,0.6,11,10,4,1,155.68,62.3456,1.879
DTXSID60889651,166.026608672,18,12,8,4,0,6,1,0,0,2,4,2,0,74.6,14.4386,1.291
DTXSID9020370,160.084792244,23,11,6,3,2,0,0,0,0.666666666666667,5,5,2,0,69.64,38.0506,1.079
DTXSID1022265,269.11825656,38,18,14,2,1,6,1,0,0.5,7,3,0,0,29.54,49.8698,1.713
DTXSID90864653,420.083661944,46,29,18,6,4,12,2,0,0.222222222222222,9,5,1,0,132.49,45.6719,2.874
DTXSID10432611,336.241292884001,56,24,19,3,2,6,1,0,0.631578947368421,11,5,3,1,70.59,69.5113,0.889
DTXSID2051760,652.025203232,60,44,32,0,8,24,9,5,0.0625,0,8,2,1,98.22,70.272,4.891
DTXSID1044932,200.050715244,25,13,9,3,0,6,1,0,0.333333333333333,2,3,1,0,62.75,25.1872,2.195
DTXSID3032591,239.930117212,17,11,5,2,2,0,1,1,0.6,0,4,0,0,40.62,42.8668,0.0199999999999998
DTXSID0027777,880.253348240001,102,62,40,8,12,36,8,4,0.2,14,20,6,4,275.9,92.0892,11.497
DTXSID60864660,230.151809184,38,16,12,4,0,0,2,2,1,11,4,0,1,43.52,53.1918,1.089
DTXSID6022341,225.158960228,35,16,10,1,5,6,1,1,0.7,5,5,2,0,71.96,44.3064,2.025
DTXSID3032628,368.209992756001,55,27,22,3,2,12,2,0,0.363636363636364,7,4,1,1,58.64,58.2056,2.206
DTXSID5027778,346.235538808001,58,24,18,6,0,0,0,0,0.888888888888889,17,6,0,2,71.06,80.284,0.451
DTXSID7041756,236.116092372,33,17,12,3,2,6,1,0,0.333333333333333,7,5,2,0,67.43,35.4463,1.652
DTXSID2034590,311.109233164,39,22,17,1,3,12,3,1,0.176470588235294,4,4,1,1,70,38.4669,2.126
DTXSID7044845,162.071450688,24,10,7,2,0,0,0,0,0.857142857142857,6,2,0,0,65.1,40.6788,1.276
DTXSID5075313,234.110338296,34,16,10,6,0,0,0,0,0.8,11,6,0,1,71.06,48.1542,0.529
DTXSID1025306,120.093900384,21,9,9,0,0,0,2,0,0.555555555555556,0,0,0,0,0,41.1453,0.525
DTXSID6066028,108.068748256,16,8,6,0,2,6,1,0,0,0,2,2,0,52.04,8.4442,1.445
DTXSID00893434,505.522265764002,103,36,34,1,1,0,0,0,0.911764705882353,31,2,1,2,29.1,120.5125,1.138
DTXSID7026312,228.208930136,44,16,14,2,0,0,0,0,0.928571428571429,12,2,1,2,37.3,49.6948,0.508
DTXSID2057994,320.076553132,37,21,14,1,4,10,2,2,0.384615384615385,7,5,2,0,134.29,54.6507,2.988
DTXSID8044597,418.169781354001,57,30,26,3,0,18,3,0,0.230769230769231,5,3,0,1,61.02,49.8691,3.201
DTXSID0066032,336.060886004,37,25,23,1,0,22,6,1,0,0,1,0,1,42.37,13.1395,2.667
DTXSID40889654,988.135677832001,102,66,36,14,12,36,6,2,0.111111111111111,20,26,12,3,440.98,97.7742,14.601
DTXSID5048051,251.007470528,25,16,11,2,1,9,3,2,0.181818181818182,1,1,0,0,86.11,34.2008,2.845
DTXSID3029651,62.000393924,6,4,1,3,0,0,0,0,0,0,3,2,0,57.53,9.4982,0.418
DTXSID3020833,88.088815004,18,6,5,1,0,0,0,0,1,1,1,0,0,9.23,26.8163,0.233
DTXSID9020790,314.058910578001,38,19,10,7,0,0,0,0,0.8,11,7,0,1,123.24,69.2818,2.507
DTXSID2034542,275.074677496001,35,17,12,2,1,5,1,1,0.583333333333333,6,3,0,0,57.78,57.9718,1.574
DTXSID7040360,295.120843404,39,22,18,3,1,12,3,1,0.222222222222222,5,2,0,1,47.89,31.3566,1.946
DTXSID30889042,274.123650334001,40,18,12,5,0,0,0,0,0.583333333333333,10,5,0,0,53.99,65.0819,1.163
DTXSID0075108,465.720298592,22,16,12,0,0,12,2,0,0,1,0,0,1,0,34.3964,1.791
DTXSID1051771,154.135765196,29,11,10,1,0,0,1,1,0.8,1,1,0,0,9.23,45.7306,0.46
DTXSID8048153,196.14632988,34,14,12,2,0,0,0,0,0.583333333333333,6,2,0,0,26.3,60.4488,0.71
DTXSID9066047,346.290321734001,65,23,19,3,0,0,0,0,1,18,3,0,2,27.69,71.5329,0.532
DTXSID7021233,835.65506542,37,29,20,5,0,0,5,2,0.05,0,5,2,1,75.99,149.3452,3.584
DTXSID4044400,242.284775152,53,17,16,0,1,0,0,0,1,12,0,0,2,0,65.7364,-0.023
DTXSID1020514,229.240564612,47,16,14,1,1,0,0,0,1,11,0,0,2,23.06,53.0653,0.486
DTXSID2044555,205.058637072,25,14,7,6,1,0,0,0,0.571428571428571,6,7,3,0,115.14,42.9014,1.278
DTXSID9024431,133.056134972,19,8,5,1,1,0,0,0,0.8,2,0,1,0,57.89,37.087,0.734
DTXSID6023862,222.067427928,28,14,7,4,2,0,0,0,0.714285714285714,5,4,1,0,93.21,50.1468,1.889
DTXSID4027781,1076.188107328,116,72,40,16,12,36,6,2,0.2,24,28,12,3,463.86,120.9482,15.209
DTXSID3032670,214.039671892,25,14,10,3,0,6,1,0,0.3,3,2,1,0,46.53,29.1776,1.122
DTXSID3044598,205.131408088,33,14,9,4,1,0,0,0,0.888888888888889,7,5,4,0,89.79,49.131,1.622
DTXSID6066070,131.131014164,26,9,7,1,1,0,0,0,1,6,2,1,0,35.25,34.6113,0.562
DTXSID7034549,202.106590308,28,14,7,3,4,0,1,1,0.857142857142857,5,4,2,0,88.79,42.0565,1.549
DTXSID30447520,101.084063972,18,7,5,1,1,0,1,1,1,1,2,1,0,35.25,25.6922,0.673
DTXSID50167950,378.215472060001,57,27,20,5,2,6,1,0,0.55,13,7,3,1,104.73,74.3002,2.18
DTXSID4047127,168.15141526,32,12,11,1,0,0,1,0,0.909090909090909,2,1,0,0,17.07,50.126,0.63
DTXSID9073410,255.961333264,22,15,12,0,0,12,2,0,0,1,0,0,1,0,16.8468,1.418
DTXSID8029652,128.083729624,21,9,7,2,0,0,0,0,0.571428571428571,3,2,0,0,26.3,35.8643,0.519
DTXSID20884925,394.381080840001,78,28,26,2,0,0,0,0,0.884615384615385,23,2,0,2,26.3,89.5638,0.574
DTXSID7024085,143.974308362,13,7,2,3,0,0,0,0,1,2,3,2,0,67.34,24.5313,1.926
DTXSID3029312,188.047344116,22,14,11,3,0,10,2,0,0,1,2,2,0,57.53,9.7839,1.574
DTXSID30350742,215.025228768,23,14,8,4,1,6,1,0,0.25,2,2,0,0,85.66,23.7304,2.064
DTXSID1022267,162.04629856,20,10,5,2,2,0,0,0,0.6,4,2,1,0,75.99,39.6027,0.75
DTXSID20937344,92.047344116,14,6,3,3,0,0,0,0,1,2,3,3,0,60.69,20.5161,1.024
DTXSID6024624,340.167459248001,49,25,21,4,0,12,4,2,0.428571428571429,8,2,0,1,43.52,45.7457,1.814
DTXSID1051779,112.125200512,24,8,8,0,0,0,1,0,1,1,0,0,0,0,29.2515,0.238
DTXSID1047108,102.05032132,16,6,5,0,0,0,1,0,1,0,0,0,0,38.8,23.7359,0.956
DTXSID70884935,263.072847656,31,18,12,2,3,12,2,0,0,3,5,3,0,106.59,19.5858,2.972
DTXSID9046815,554.244406304001,78,36,22,8,4,0,0,0,0.818181818181818,23,12,8,3,247.92,136.3024,4.673
DTXSID50870098,460.278466240001,72,32,22,8,2,0,0,0,0.818181818181818,22,10,2,1,129.26,112.7959,2.06
DTXSID50168588,110.048012812,14,8,5,1,2,6,1,1,0,0,2,2,0,59.14,6.7867,1.537
DTXSID90893443,105.037181058,15,6,3,2,0,0,0,0,1,2,2,0,0,18.46,20.5773,0.422
DTXSID4027785,454.235538808001,67,33,27,6,0,12,2,0,0.444444444444444,13,6,0,2,78.9,74.6765,2.052
DTXSID3022162,274.858137916,14,11,7,1,1,6,1,0,0,0,1,1,0,44.02,25.9614,1.41
DTXSID7023932,400.962602984,37,20,15,2,1,6,1,0,0.5,8,2,0,1,50.09,54.6944,1.759
DTXSID0046226,365.024376804,33,26,12,9,5,11,2,1,0.0833333333333333,7,3,1,0,204.58,27.8206,1.817
DTXSID6027426,571.01099392,44,34,12,3,1,0,0,0,1,12,4,1,2,65.99,72.841,0.45
DTXSID40432427,391.192962788001,56,27,20,3,3,12,2,0,0.4,9,6,3,0,118.03,57.5038,2.371
DTXSID4044402,158.094294308,25,11,8,3,0,0,0,0,0.75,4,3,0,0,43.37,41.1118,0.95
DTXSID9027786,510.464810464002,98,36,32,4,0,0,0,0,0.9375,31,4,0,2,52.6,112.782,0.989
DTXSID0022777,381.075882348,40,26,17,2,3,17,3,1,0.117647058823529,4,5,1,1,85.84,25.9763,2.439
DTXSID9061889,129.078978592,20,9,6,2,1,0,1,1,0.833333333333333,1,3,0,0,29.54,33.3338,1.181
DTXSID1044851,222.089208928,30,16,12,4,0,6,1,0,0.25,7,3,1,0,55.76,33.3698,1.358
DTXSID3034872,221.035589556,23,15,10,1,3,6,2,1,0.1,1,4,1,0,56.52,30.5208,1.647
DTXSID9029221,190.954083696,14,11,6,2,1,6,1,1,0,1,3,1,0,50.19,18.9371,1.373
DTXSID6024670,234.03756728,26,16,8,8,0,0,0,0,0.5,7,8,4,0,149.2,45.2188,1.573
DTXSID5051785,70.041864812,11,5,4,1,0,0,1,1,0.5,0,1,0,0,9.23,21.3621,0.562
DTXSID4027787,902.946799580001,81,56,26,19,5,22,4,0,0.153846153846154,16,23,6,3,450.19,89.2967,12.042
DTXSID00168977,422.179630436001,63,25,16,5,0,0,0,0,0.8125,12,5,0,2,53.99,88.1419,0.529
DTXSID50889064,192.078644244,26,14,11,3,0,6,1,0,0.272727272727273,4,3,1,0,54.37,27.1658,1.381
DTXSID1037567,329.129693836001,45,22,15,5,1,6,1,0,0.533333333333333,8,6,1,0,92.29,60.1001,3.222
DTXSID40723761,452.152114800001,60,30,24,4,0,0,4,0,0.708333333333333,4,4,0,0,60.44,117.0582,2.173
DTXSID8047264,359.153286404001,48,26,20,4,1,12,4,2,0.4,2,3,3,0,73.16,42.142,2.419
DTXSID5042378,120.016204498,15,6,4,0,0,0,0,0,0.5,1,0,0,0,0,26.6569,0.174
DTXSID1027429,184.182715388,37,13,12,1,0,0,1,0,1,0,1,1,0,20.23,37.9901,0.56
DTXSID4066179,306.08096635,37,22,19,2,0,18,3,0,0,4,2,1,1,50.89,17.2294,2.39
DTXSID50889660,202.120509056,32,14,10,4,0,0,0,0,0.8,9,4,2,0,74.6,41.0066,0.889
DTXSID7034753,452.111417980001,51,31,17,7,6,12,2,1,0.235294117647059,11,11,3,2,177.3,60.8446,4.947
DTXSID60402228,188.064474548,23,14,10,3,0,10,2,0,0,1,2,3,0,60.69,7.6938,1.762
DTXSID50169616,135.0320284,15,10,7,2,1,6,1,0,0,0,1,2,0,64.25,11.3278,1.748
DTXSID0044604,196.14632988,34,14,12,2,0,0,1,0,0.666666666666667,6,2,0,0,18.46,54.8532,0.649
DTXSID1032690,527.070712224,53,36,22,7,3,12,4,1,0.272727272727273,9,9,0,1,106.97,67.4766,1.982
DTXSID20894968,313.167793596001,46,23,19,3,1,12,2,0,0.315789473684211,7,3,1,0,47.56,41.1123,2.047
DTXSID7025972,174.06807956,23,13,11,2,0,6,2,1,0.181818181818182,1,2,0,0,26.3,24.7483,1.771
DTXSID0025234,643.71052182,37,29,20,5,0,0,5,2,0.05,0,5,2,0,75.99,130.204,3.436
DTXSID0027432,98.08439832,17,7,5,0,2,0,0,0,1,2,2,0,0,27.03,29.7514,1.178
DTXSID50893363,250.24089896,48,18,16,0,2,0,1,0,0.875,6,2,0,0,24.72,76.6122,0.471
DTXSID2061939,96.068748256,15,7,5,0,2,5,1,1,0.4,0,2,0,0,17.82,14.4934,0.725
DTXSID00598114,282.179521828001,44,20,17,1,0,6,2,0,0.647058823529412,5,0,0,1,9.23,50.0295,0.764
DTXSID3029314,280.313001280001,60,20,20,0,0,0,0,0,0.9,16,0,0,2,0,72.8758,0.128
DTXSID1061942,308.177630008001,47,23,21,2,0,12,2,0,0.238095238095238,6,0,2,1,40.46,48.5575,1.528
DTXSID2021315,319.896540088,22,18,12,2,0,12,3,1,0,0,0,0,0,18.46,25.7006,2.419
DTXSID40862745,107.99763065,11,6,2,3,0,0,0,0,0,1,3,2,0,67.34,20.7614,1.809
DTXSID0022305,160.125200512,28,12,12,0,0,6,1,0,0.333333333333333,2,0,0,1,0,29.274,0.49
DTXSID7032638,387.098583736001,45,27,19,4,3,17,3,1,0.157894736842105,8,4,0,0,65.3,36.6502,2.134
DTXSID0047298,326.235813580001,54,24,21,1,2,12,2,1,0.476190476190476,6,2,1,1,34.15,53.6785,1.427
DTXSID1058000,267.111311822,38,17,13,1,1,5,1,1,0.461538461538462,5,2,1,0,57.34,57.9763,1.182
DTXSID0044606,264.15862588,39,19,13,2,4,6,1,0,0.384615384615385,6,6,2,0,64.68,48.1741,2.121
DTXSID9038840,418.023846324,33,26,11,2,0,0,0,0,0.727272727272727,10,2,0,1,26.3,53.7622,0.0529999999999997
DTXSID4029224,107.999348368,10,6,1,2,2,0,0,0,0,1,4,3,0,106.38,20.1427,2.36
DTXSID5027433,222.139969094,36,14,8,3,2,0,0,0,1,9,5,2,0,65.74,49.4421,0.945
DTXSID0024921,210.209598832,41,15,13,0,2,0,2,0,1,2,2,2,0,52.04,55.1646,0.771
DTXSID7066225,153.99446332,17,7,4,0,0,0,0,0,1,4,0,0,0,75.9,42.5997,0.694
DTXSID3029653,58.982970032,4,3,1,0,1,0,0,0,NaN,0,1,0,0,62.59,15.3472,1.648
DTXSID3031864,499.937494632,30,29,8,3,0,0,0,0,1,8,3,1,1,62.75,50.6393,1.161
DTXSID6066232,155.991486116,16,8,3,3,0,0,0,0,1,3,3,1,0,101.55,31.947,2.55
DTXSID70938801,103.063328528,16,7,4,2,1,0,0,0,0.75,2,3,1,0,40.54,26.0727,0.689
DTXSID1066239,480.490631288002,98,34,32,2,0,0,0,0,0.96875,30,2,0,2,26.3,105.9637,0.558
DTXSID40170175,326.318480584001,65,23,21,2,0,0,0,0,0.952380952380952,19,2,0,2,26.3,73.9361,0.558
DTXSID0066242,648.678432056003,134,46,44,2,0,0,0,0,0.977272727272727,42,2,0,2,26.3,140.9029,0.558
DTXSID2042016,102.054160812,13,7,2,1,4,0,0,0,0,2,5,4,0,104.99,18.6423,1.386
DTXSID3027792,234.055964698,29,15,8,6,0,0,0,0,0.625,7,6,0,0,78.9,43.351,1.27
DTXSID5066245,236.949870908,18,14,6,5,1,6,1,0,0,2,3,1,0,105.89,20.425,2.5
DTXSID80597105,176.039733872,18,12,6,2,2,5,1,1,0.333333333333333,2,4,1,0,55.12,21.3589,0.909
DTXSID9058232,381.152240848001,50,26,18,3,3,9,2,1,0.5,9,6,2,0,108.56,66.9828,1.955
DTXSID4066256,726.243812048001,88,54,40,8,6,24,7,2,0.2,12,10,2,2,178.7,94.7302,6.543
DTXSID1044853,176.948910096,12,9,3,0,3,0,1,1,0,0,3,3,0,132.36,46.3005,3.229
DTXSID3066263,289.073893212,33,22,18,3,1,16,4,1,0.0555555555555556,1,3,1,0,67.26,16.8782,2.821
DTXSID9041362,175.979570172,16,10,7,1,0,6,1,0,0.142857142857143,1,1,1,0,20.23,18.508,1.103
DTXSID4042256,329.037419396,35,22,18,1,1,18,3,1,0.0555555555555556,3,2,1,1,33.12,16.0988,2.087
DTXSID8027793,261.08234972,33,18,14,2,1,6,3,1,0.428571428571429,2,3,0,0,62.68,38.1324,1.136
DTXSID5023900,292.153540500001,41,21,14,3,4,0,2,1,0.5,8,7,2,0,83.03,74.4055,1.718
DTXSID6044854,116.083729624,20,8,6,2,0,0,0,0,0.666666666666667,5,2,1,0,29.46,28.8202,0.674
DTXSID30884991,386.057257168,41,27,18,6,2,16,3,0,0.0555555555555556,4,7,3,1,145,26.2054,3.091
DTXSID0044608,248.071614762,32,16,9,6,0,0,0,0,0.666666666666667,8,6,0,0,78.9,46.883,1.27
DTXSID40864805,188.12325641,32,12,9,2,0,0,1,0,1,3,2,0,0,18.46,37.6393,0.458
DTXSID70170522,1060.347214496,129,81,69,8,4,48,8,0,0.0769230769230769,24,12,0,3,200.36,102.9441,8.6
DTXSID4034869,343.03128846,36,21,14,1,3,6,3,1,0.428571428571429,5,4,2,0,79.95,62.2567,2.453
DTXSID8034875,488.967988688,43,29,18,3,1,12,2,1,0.277777777777778,10,1,0,1,40.58,60.2033,1.985
DTXSID0021460,318.146723804001,45,23,18,5,0,6,2,1,0.444444444444444,0,3,2,0,83.83,58.6671,2.441
DTXSID9025669,310.127200940001,47,17,10,3,0,0,0,0,1,6,3,0,1,27.69,62.1981,0.082
DTXSID2047303,344.117235244,42,25,18,4,2,12,3,0,0.166666666666667,6,2,2,0,85.02,36.6439,2.275
DTXSID6051807,334.217960046001,58,20,15,2,0,0,0,0,1,11,2,0,2,18.46,70.1536,0.047
DTXSID70889667,828.222048112001,94,58,36,8,12,36,6,2,0.111111111111111,18,20,10,3,315.48,75.9354,11.315
DTXSID1044857,220.149471158,38,14,10,3,0,0,0,0,1,8,3,0,0,27.69,52.021,0.493
DTXSID40870148,198.071450688,27,13,10,2,0,5,1,1,0.5,5,1,0,0,55.51,38.741,1.074
DTXSID5047320,536.278741012001,76,40,33,3,4,17,7,4,0.424242424242424,5,6,0,1,71.7,95.5093,3.58
DTXSID9022312,206.167065324,37,15,14,1,0,6,1,0,0.571428571428571,7,0,1,1,20.23,30.7983,0.851
DTXSID30330261,532.356597408001,84,40,36,0,4,24,5,1,0.333333333333333,8,4,0,1,12.96,68.1384,2.973
DTXSID20939388,172.073558864,24,12,8,4,0,0,0,0,0.5,6,4,0,0,52.6,41.6895,0.99
DTXSID6051481,306.232381610001,55,20,16,3,0,0,0,0,1,16,3,0,2,59,60.3043,1.57
DTXSID0027438,194.107181098,31,12,8,3,0,0,0,0,1,8,3,0,0,59,37.0115,1.57
DTXSID5051810,176.083729624,25,13,11,2,0,6,3,1,0.454545454545455,0,2,0,0,18.46,23.1396,1.121
DTXSID6044808,190.135765196,32,14,13,1,0,6,1,0,0.461538461538462,4,1,0,1,17.07,34.8353,0.945
DTXSID9034864,398.089619916001,45,27,15,7,4,6,2,1,0.333333333333333,9,11,1,1,143.06,64.7843,1.863
DTXSID3034614,396.035139732,37,26,12,6,4,6,2,1,0.25,7,9,1,0,125.99,53.3969,1.444
DTXSID6058003,395.982621928,33,24,13,1,4,11,2,1,0.25,4,5,1,0,103.39,50.1402,3.759
DTXSID4047339,576.291197516001,80,42,33,3,4,18,5,2,0.393939393939394,10,7,1,1,65.12,76.6536,3.539
DTXSID0066329,189.953909858,17,8,4,0,0,0,0,0,1,2,0,0,0,0,35.1685,0.409
DTXSID60939463,182.05298393,25,10,6,2,0,0,0,0,1,5,2,0,0,18.46,36.7411,0.504
DTXSID30890476,743.109780368001,78,49,25,12,9,22,4,1,0.24,15,20,9,3,365.65,82.4453,10.049
DTXSID2021103,277.862653116,16,13,7,1,0,6,1,0,0.142857142857143,1,0,0,0,9.23,35.3938,0.917
DTXSID2066359,380.365430776001,75,27,25,2,0,0,0,0,0.88,23,2,0,2,26.3,85.2067,0.598
DTXSID3024158,138.044580842,19,8,4,3,0,0,0,0,1,2,3,1,0,56.34,30.8721,1.593
DTXSID7020970,282.980298444,25,18,12,3,1,12,2,0,0,3,0,0,0,52.37,16.7403,1.539
DTXSID6058005,359.127917920001,44,24,16,1,3,10,2,2,0.5,7,4,1,0,75.16,57.9328,1.602
DTXSID5044861,246.016510114,29,12,8,0,0,0,0,0,1,4,0,0,1,0,53.3174,0.33
DTXSID1066366,178.102520966,29,11,7,3,0,0,0,0,1,5,3,0,0,27.69,39.1396,0.493
DTXSID0038883,544.391645524001,92,40,37,3,0,18,3,0,0.513513513513513,8,0,3,1,60.69,98.7609,1.84
DTXSID9027441,326.188194692001,50,24,21,3,0,12,2,0,0.380952380952381,10,1,1,1,46.53,37.6102,1.527
DTXSID5051818,370.368504776001,74,26,23,2,1,0,0,0,0.91304347826087,20,2,2,2,40.46,94.447,0.587
DTXSID6047319,357.137636340001,46,26,20,4,1,12,3,1,0.3,4,4,2,0,75.63,43.8319,2.628
DTXSID5034519,504.203196320001,64,34,22,0,10,12,2,0,0.272727272727273,17,10,10,3,167.58,72.1008,3.831
DTXSID1031090,781.570282412,39,33,20,5,0,18,4,1,0.05,2,2,3,1,86.99,74.4739,2.891
DTXSID4027442,308.165744996001,48,20,14,5,0,0,0,0,0.928571428571429,14,5,1,1,89.05,61.5,2.263
DTXSID0044810,158.167065324,33,11,10,1,0,0,0,0,1,5,1,1,0,20.23,45.4934,0.331
DTXSID8029317,156.15141526,31,11,10,1,0,0,0,0,0.8,5,1,1,0,20.23,46.8303,0.371
DTXSID5046851,417.251523220001,65,30,24,5,1,10,2,1,0.583333333333333,15,3,1,2,77.88,65.9792,2.456
DTXSID4066381,118.06299418,18,8,5,3,0,0,0,0,0.8,3,3,2,0,57.53,28.9701,1.187
DTXSID0044862,216.13615912,35,15,11,4,0,0,0,0,0.818181818181818,10,4,2,0,74.6,43.9182,0.889
DTXSID9027443,157.11027872,26,11,8,2,1,0,0,0,0.625,7,3,1,0,38.33,39.8007,1.263
DTXSID1025140,178.05897142,22,12,5,5,2,0,1,1,0.8,2,7,4,0,104.47,35.0238,1.552
DTXSID40864845,368.079706864,40,28,22,4,2,18,5,2,0,2,6,0,1,77.32,24.9806,4.225
DTXSID40862765,353.402150632001,76,25,24,0,1,0,0,0,1,18,1,0,2,3.24,100.395,0.258
DTXSID0024000,329.902019392,24,18,10,4,0,6,1,0,0.2,4,4,0,0,52.6,46.4392,1.761
DTXSID3023899,335.109290652,39,23,13,4,3,6,1,0,0.538461538461538,8,1,0,1,89.52,43.5372,0.875
DTXSID4047252,457.140448548001,56,32,23,5,3,15,4,2,0.304347826086957,8,8,5,0,125.89,59.2987,3.685
DTXSID2044341,759.492147408002,123,54,43,10,1,0,6,3,0.86046511627907,10,11,0,1,111.22,194.3489,3.546
DTXSID3052854,747.492147408002,122,53,42,10,1,0,6,3,0.904761904761905,10,11,0,2,111.22,187.1117,3.47
DTXSID30337674,142.099379688,24,10,8,2,0,0,0,0,0.625,6,2,1,0,37.3,35.1023,0.548
DTXSID1038795,221.084934502,33,12,7,2,0,0,0,0,1,4,2,0,0,18.46,43.8609,0.122
DTXSID0066406,152.060230906,22,9,5,3,0,0,0,0,1,4,3,0,0,45.34,32.552,1.495
DTXSID0027800,276.175915756001,46,18,14,3,0,0,1,1,1,10,3,0,0,51.75,59.8983,1.806
DTXSID5066407,496.343145154001,85,33,24,8,0,0,0,0,1,28,8,0,1,73.84,116.3868,1.457
DTXSID90890477,838.019511020001,82,52,27,13,6,22,4,1,0.296296296296296,17,18,5,2,386.25,100.0545,10.185
DTXSID6041551,178.135765196,31,13,12,1,0,6,1,0,0.5,1,0,1,0,20.23,32.6956,0.724
DTXSID9047049,204.187800768,39,15,15,0,0,0,0,0,0.466666666666667,7,0,0,1,0,72.412,0.335
DTXSID8066426,392.438201792002,84,28,28,0,0,0,0,0,0.928571428571429,25,0,0,2,0,90.3761,0.167
DTXSID5047665,156.060886004,22,10,8,1,0,5,1,1,0.5,3,0,0,0,38.44,29.3201,0.603
DTXSID6034392,342.032668364,35,23,18,1,2,18,3,1,0,4,3,1,1,41.99,19.1593,2.817
DTXSID3034618,408.049997456,40,27,16,4,2,6,2,1,0.3125,7,5,0,0,68.2,63.759,1.839
DTXSID8044385,129.057849224,17,10,9,0,1,6,1,0,0,1,1,0,0,23.79,16.4421,1.456
DTXSID1062041,155.094628656,24,11,8,2,1,0,1,1,0.75,1,3,0,0,37.38,35.8036,0.857
DTXSID1062043,238.172150704,40,18,18,0,0,12,2,0,0.333333333333333,3,0,0,1,0,27.2494,0.821
DTXSID2047355,465.163474228001,57,33,24,2,5,15,5,4,0.291666666666667,6,7,1,0,111.01,70.9432,3.71
DTXSID10940428,582.194855768001,75,41,27,14,0,12,4,2,0.518518518518518,9,10,9,1,236.06,88.4675,3.653
DTXSID9036989,90.031694052,12,6,3,3,0,0,0,0,0.666666666666667,1,3,2,0,57.53,19.0054,0.629
DTXSID1058008,372.033475784,36,19,14,2,2,6,2,1,0.428571428571429,5,4,0,0,41.9,55.9826,2.012
DTXSID0020319,263.88155872,14,14,8,0,2,6,1,0,0,0,2,0,0,47.58,34.8596,1.859
