MoleculeID,FUB_exp,FUB_pred,FUB_predRange,AD_FUB,AD_index_FUB,Conf_index_FUB,FUB_CAS_neighbor_1,FUB_CAS_neighbor_2,FUB_CAS_neighbor_3,FUB_CAS_neighbor_4,FUB_CAS_neighbor_5,FUB_InChiKey_neighbor_1,FUB_InChiKey_neighbor_2,FUB_InChiKey_neighbor_3,FUB_InChiKey_neighbor_4,FUB_InChiKey_neighbor_5,FUB_DTXSID_neighbor_1,FUB_DTXSID_neighbor_2,FUB_DTXSID_neighbor_3,FUB_DTXSID_neighbor_4,FUB_DTXSID_neighbor_5,FUB_Exp_neighbor_1,FUB_Exp_neighbor_2,FUB_Exp_neighbor_3,FUB_Exp_neighbor_4,FUB_Exp_neighbor_5,FUB_pred_neighbor_1,FUB_pred_neighbor_2,FUB_pred_neighbor_3,FUB_pred_neighbor_4,FUB_pred_neighbor_5,XLogP,CrippenLogP,nBase,ALogP,AATS2e,AATS1i,AATS4v,nAromBond,ATSC0m,nwHBa,nHBAcc,ATS5p,SpMax2_Bhv,AATS5p,piPC5,ETA_BetaP_ns,R_TpiPCTPC,nHBint3,naaN,ETA_Beta,nN,SpMax3_Bhv,ATSm5,nF8Ring
DTXSID4026006,NaN,0.64,[0.38:0.9],1,0.298,0.394,38821-53-3,51-34-3,76-42-6,77-06-5,465-65-6,RDLPVSKMFDYCOR-UHFFFAOYSA-N,STECJAGHUSJQJN-UHFFFAOYSA-N,BRUQQQPBMZOVGD-UHFFFAOYSA-N,IXORZMNAPKEEDV-UHFFFAOYSA-N,UZHSEJADLWPNLE-UHFFFAOYSA-N,DTXSID4022785,DTXSID6023573,DTXSID5023407,DTXSID0020656,DTXSID8023349,0.93,0.9,0.55,0.24,0.56,0.69,0.69,0.76,0.37,0.83,0.138,0.0977599999999997,1,0.235099999999999,7.9359585934066,146.647467176264,165.740601890294,0,1809.0343573125,8,7,179.450815942867,3.69365348776682,1.14299882766157,4.7361984483945,0.26,1.6159169550173,4,0,22.75,1,3.47959637750686,53.9104211439802,1
DTXSID2029323,NaN,0.89,[0.71:1],1,0.276,0.486,111-46-6,70052-12-9,3033-77-0,60-32-2,541-15-1,MTHSVFCYNBDYFN-UHFFFAOYSA-N,VLCYCQAOQCDTCN-UHFFFAOYSA-N,LRQFRDLKOBFOSG-UHFFFAOYSA-N,SLXKOJJOQWFEFD-UHFFFAOYSA-N,PHIQHXFUZVPYII-UHFFFAOYSA-N,DTXSID8020462,DTXSID3020467,DTXSID1044643,DTXSID0020070,DTXSID4023208,0.97,1,0.52,0.92,1,0.89,0.96,0.95,0.93,0.87,-1.594,-1.4394,1,-1.2946,7.87707710344828,157.681299233635,98.438273373647,0,682.265862944444,0,3,15.94514685249,3.0184070116923,0.724779402385909,1.09861228866811,0,1,4,0,4,1,2.29322952206962,3.66418395426513,0
DTXSID3021067,NaN,0.57,[0.28:0.86],1,0.262,0.356,97240-79-4,96036-03-2,127-31-1,50-23-7,68373-14-8,KJADKKWYZYXHBB-UHFFFAOYSA-N,DMJNNHOOLUXYBV-UHFFFAOYSA-N,AAXVEMMRQDVLJB-UHFFFAOYSA-N,JYGXADMDTFJGBT-UHFFFAOYSA-N,FKENQMMABCRJMK-UHFFFAOYSA-N,DTXSID8023688,DTXSID7045526,DTXSID7023061,DTXSID7020714,DTXSID1023605,0.85,0.89,0.25,0.2,0.62,0.67,0.68,0.22,0.23,0.78,-1.278,-1.70682,0,-2.217,7.98343252380953,146.655500519244,164.29719344159,0,1653.61783714286,3,7,168.406972996997,3.63718534491681,0.891042185169298,5.18738580584075,0.13636,1.47063369397218,4,0,17.75,0,3.17444144323642,64.6132975958249,0
DTXSID90872910,NaN,0.02,[0.01:0.03],1,0.358,0.769,CHEMBL2331749,CHEMBL2331744,CHEMBL1645135,51264-14-3,CHEMBL2331745,JYMOWFPJMLEQTQ-UHFFFAOYSA-N,OQZWREOHSLDCHH-UHFFFAOYSA-N,CMCWSTGGSPSOCO-UHFFFAOYSA-N,XCPGHVQEEXUHNC-UHFFFAOYSA-N,MRQUBXUZKNYFBZ-UHFFFAOYSA-N,?,?,?,DTXSID4022604,?,0.01,0.02,0.01,0.03,0.03,0.04,0.04,0.03,0.02,0.03,3.823,4.2466,0,4.6219,8.08920395454546,142.912068121025,180.830076903089,18,2875.36788262745,19,7,137.83226090698,3.93661164024499,1.32531020102866,5.90927109073169,0.80645,5.28557692307692,0,0,44,2,3.77002686711785,62.5329960725155,0
DTXSID10177878,NaN,0.01,[0:0.03],0,0.406,0.771,7173-51-5,24602-86-6,6621-47-2,112-00-5,103-24-2,JGFDZZLUDWMUQH-UHFFFAOYSA-N,YTOPFCCWCSOHFV-UHFFFAOYSA-N,CYXKNKQEMFBLER-UHFFFAOYSA-N,VICYBMUVWHJEFT-UHFFFAOYSA-N,ZDWGXBPVPXVXMQ-UHFFFAOYSA-N,DTXSID9032537,DTXSID3041376,DTXSID7023439,DTXSID1026900,DTXSID3026697,0,0,0.04,0.04,0.03,0.02,0.02,0.01,0.12,0.02,9.356,7.36080000000001,2,-6.101,7.29676415894041,147.179028682218,98.8803190680147,0,2205.69583846154,0,1,185.549953638713,3.53846804225756,0.951538223788271,3.09104245335832,0,1,0,0,14,1,3.5126380684542,22.8855535741992,0
DTXSID9066887,NaN,0.91,[0.84:0.98],0,0.214,0.614,5694-00-8,64-17-5,68-41-7,6080-56-4,67-63-0,FMAZQSYXRGRESX-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,DYDCUQKUCUHJBH-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,DTXSID2031374,DTXSID9020584,DTXSID8022870,DTXSID3031521,DTXSID7020762,0.98,0.97,0.8,0.88,0.92,0.92,0.77,0.97,0.73,0.81,-1.275,-1.0626,1,-1.187,7.767716,163.675273909535,48.6106558596821,0,408.599734909091,0,2,0.889225809698,2.28626696479364,0.444612904849,0,0,1,2,0,2,1,1.50380114928335,0,0
DTXSID8027826,NaN,0.12,[0.03:0.21],1,0.351,0.642,745-65-3,363-24-6,77-90-7,59122-46-2,58186-27-9,GMVPRGQOIOIIMI-UHFFFAOYSA-N,XEYBRNLFEZDVAW-UHFFFAOYSA-N,QZCLKYGREBVARF-UHFFFAOYSA-N,OJLOPKGSLYJEMD-UHFFFAOYSA-N,JGPMMRGNQUBGND-UHFFFAOYSA-N,DTXSID9022578,DTXSID4022947,DTXSID2026446,DTXSID7020897,DTXSID0040678,0.08,0.27,0.01,0.15,0.1,0.18,0.2,0.22,0.11,0.18,1.988,3.69939,0,-3.8268,7.85934880808081,144.610382441238,136.473001112978,0,2527.05162762,2,7,115.518234805225,3.62414926930626,1.15518234805225,4.26267987704132,0.21875,1.30588235294118,0,0,20,0,3.61109532835132,47.7465940238265,0
DTXSID90946069,NaN,0.95,[0.89:1],1,0.303,0.641,25606-41-1,90-89-1,60142-96-3,1197-18-8,20537-88-6,WZZLDXDUQPOXNW-UHFFFAOYSA-N,RCKMWOKWVGPNJF-UHFFFAOYSA-N,UGJMXCAKCUNAIE-UHFFFAOYSA-N,GYDJEQRTZSCIOI-UHFFFAOYSA-N,JKOQGQFVAUAYPM-UHFFFAOYSA-N,DTXSID6034849,DTXSID1022928,DTXSID0020074,DTXSID3045350,DTXSID8022585,0.84,1,0.98,0.97,0.96,0.97,0.83,0.6,0.95,0.95,0.588,0.99769,2,0.255699999999999,7.52433364705882,149.160449981778,126.213043242882,0,1737.67714621053,0,4,105.789311463054,3.36800056564086,0.970544141862878,2.484906649788,0,1,2,0,8.75,2,3.14303094130372,17.2214991784606,0
DTXSID4032405,0.89,0.89,[0.88:0.9],1,1,0.923,23422-53-9,59-99-4,135410-20-7,CHEMBL1221702,29110-47-2,RMFNNCGOSPBBAD-UHFFFAOYSA-N,ALWKGYPQUAPLQC-UHFFFAOYSA-N,WCXDHFDTOYPNIE-UHFFFAOYSA-N,TUOXPJFCQDMQOX-UHFFFAOYSA-N,INJOMKTZOLKMBF-UHFFFAOYSA-N,DTXSID4032405,DTXSID1023360,DTXSID0034300,?,DTXSID9046944,0.89,0.93,0.57,0.49,0.28,0.66,0.78,0.6,0.75,0.57,1.382,1.62267,2,1.3326,7.95400672,151.863264638126,147.657380942201,6,1123.44503354839,8,4,58.822888822547,3.28865836109087,1.40054497196541,4.87757997860522,0.625,4.90810502283105,0,0,20.5,3,3.18710701901658,18.3806471943665,0
DTXSID40893291,NaN,0.76,[0.46:1],1,0.368,0.345,1119-40-0,106-65-0,115-67-3,30560-19-1,616-91-1|7218-04-04|,XTDYIOOONNVFMA-UHFFFAOYSA-N,MUXOBHXGJLMRAB-UHFFFAOYSA-N,VQASKUSHBVDKGU-UHFFFAOYSA-N,YASYVMFAVPKPKE-UHFFFAOYSA-N,PWKSKIMOESPYIA-UHFFFAOYSA-N,DTXSID3025122,DTXSID5025152,DTXSID8023420,DTXSID8023846,DTXSID5020021| DTXSID8048105,0.7,1,1,0.87,0.17,0.94,0.86,0.85,0.77,0.84,0.408,0.43999,0,1.4868,8.05455377777777,147.730414968381,139.191714109547,0,1506.14840562963,1,5,58.2880033345641,3.16714783321471,0.869970199023345,2.56494935746154,0.125,1.14102564102564,2,0,9.75,1,2.72208780854479,14.2263602198368,0
DTXSID80382134,NaN,0.91,[0.8:1],0,0.228,0.564,23155-02-4,30560-19-1,111-46-6,106-65-0,1119-40-0,YMDXZJFXQJVXBF-UHFFFAOYSA-N,YASYVMFAVPKPKE-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,MUXOBHXGJLMRAB-UHFFFAOYSA-N,XTDYIOOONNVFMA-UHFFFAOYSA-N,DTXSID4048480,DTXSID8023846,DTXSID8020462,DTXSID5025152,DTXSID3025122,1,0.87,0.97,1,0.7,0.91,0.77,0.89,0.86,0.94,0.649,0.80268,0,0.6285,8.74944625,152.310671893591,134.637415650917,0,552.284602626889,3,2,6.681932653,2.80479731553853,0.835241581625,0,0.42857,1.46428571428571,0,0,7,0,2.3283854332954,2.58178511152516,0
DTXSID00178076,NaN,0.06,[0.01:0.11],1,0.409,0.722,1806-26-4,131-18-0,101-86-0,23513-14-6,84-74-2,NTDQQZYCCIDJRK-UHFFFAOYSA-N,IPKKHRVROFYTEK-UHFFFAOYSA-N,GUUHFMWKWLOQMM-UHFFFAOYSA-N,NLDDIKRKFXEWBK-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID9022312,DTXSID5031131,DTXSID4026684,DTXSID3041035,DTXSID2021781,0,0.1,0.01,0.14,0.03,0.01,0.02,0.01,0.08,0.06,5.066,4.70378000000001,0,0.4169,7.56796015584417,144.576250521967,134.952543775408,6,1475.19330697674,7,2,87.6065920877718,3.53525805278004,1.0306657892679,4.41808731209243,0.42105,2.48546511627907,0,0,18.75,0,3.34828930926147,17.9925518627954,0
DTXSID6046975,NaN,0.83,[0.69:0.92],0,0.293,0.557,67-63-0,78-93-3,109-99-9,1634-04-4,78-87-5,KFZMGEQAYNKOFK-UHFFFAOYSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,WYURNTSHIVDZCO-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,KNKRKFALVUDBJE-UHFFFAOYSA-N,DTXSID7020762,DTXSID3021516,DTXSID1021328,DTXSID3020833,DTXSID0020448,0.92,0.87,0.83,0.91,0.54,0.81,0.78,0.76,0.78,0.8,0.282,0.3887,0,-0.6854,7.43607242105263,151.270377389223,50.7872886411967,0,395.928108,0,1,1.333838714547,2.49394495793544,0.444612904849,0,0,1,0,0,1.75,0,1.64189807415117,0,0
DTXSID3020673,0.02,0.02,[0.02:0.02],1,1,0.999,2353-45-9,465539-70-2,134523-00-5,CHEMBL2207226,862541-45-5,VVJKKKDJADMKNM-UHFFFAOYSA-O,QGWIQIAWOCJRPI-UHFFFAOYSA-N,XUKUURHRXDUEBC-UHFFFAOYSA-N,NLSAEFKWDAMZCC-UHFFFAOYSA-N,YPHDIMUXXABSSO-UHFFFAOYSA-N,DTXSID3020673,DTXSID7047352,DTXSID8029868,?,?,0.02,0.04,0.02,0.01,0.01,0.02,0.07,0.01,0.04,0.02,4.024,7.81255,1,3.9586,7.97804030573248,142.367573245901,205.760186407131,24,4820.15068817977,31,10,403.880889512206,3.93339040927857,1.47941717770039,6.68132508256212,0.72596,8.90651723677178,0,0,69.75,2,3.92961709052749,113.548010979522,0
DTXSID1024338,0.43,0.43,[0.42:0.43],1,1,0.901,23564-05-8,36734-19-7,86-50-0,27314-13-2,181274-15-7,QGHREAKMXXNCOA-UHFFFAOYSA-N,ONUFESLQCSAYKA-UHFFFAOYSA-N,CJJOSEISRRTUQB-UHFFFAOYSA-N,LXZVTHMPPAYLTH-UHFFFAOYSA-N,JTHMVYBOQLDDIY-UHFFFAOYSA-N,DTXSID1024338,DTXSID3024154,DTXSID3020122,DTXSID8024234,DTXSID9034864,0.43,0,0.21,0.18,0.01,0.08,0.12,0.2,0.15,0.05,1.776,1.99028,0,3.2572,8.35996128571429,154.033232134172,204.123399809572,6,2353.36156622222,10,8,108.079172982188,3.36564166849628,1.61312198480878,4.91127525801665,0.59091,3.65201729106628,2,0,27.5,4,3.33840691032248,48.448040478531,0
DTXSID3034531,NaN,0.19,[0:0.38],1,0.364,0.5,23564-05-8,36734-19-7,CHEMBL2158441,86-50-0,CHEMBL2158437,QGHREAKMXXNCOA-UHFFFAOYSA-N,ONUFESLQCSAYKA-UHFFFAOYSA-N,AQHVBRKMOAEZAZ-UHFFFAOYSA-N,CJJOSEISRRTUQB-UHFFFAOYSA-N,YCOGAHXPHAPPEX-UHFFFAOYSA-N,DTXSID1024338,DTXSID3024154,?,DTXSID3020122,?,0.43,0,0.04,0.21,0.02,0.08,0.12,0.08,0.2,0.09,2.622,2.77048,0,3.758,8.14553694117648,152.64941094909,209.166635684291,6,2635.01416590476,10,8,120.37718888849,3.38034152232048,1.52376188466443,4.92589406564116,0.54167,3.46148825065274,2,0,28.5,4,3.35652304806383,53.444588299157,0
DTXSID2074954,NaN,0.01,[0:0.03],1,0.441,0.777,84-16-2,1843-05-6,77-40-7,56-53-1,35941-65-2,PBBGSZCBWVPOOL-UHFFFAOYSA-N,QUAMTGJKVDWJEQ-UHFFFAOYSA-N,HTVITOHKHWFJKO-UHFFFAOYSA-N,RGLYKWWBQGJZGM-UHFFFAOYSA-N,ALELTFCQZDXAMQ-UHFFFAOYSA-N,DTXSID2022381,DTXSID9027441,DTXSID4022442,DTXSID3020465,DTXSID6022715,0.01,0,0.02,0,0.05,0.02,0.02,0.06,0.11,0.08,6.341,5.02194000000001,0,2.8044,7.35465018604652,142.40056445596,168.589049534774,12,1511.62812973913,12,0,192.999500943659,3.75594968406673,1.28666333962439,5.66078798308335,0.59091,5.19545242537313,0,0,25.5,0,3.53782544363047,34.6641839542651,0
DTXSID0051360,NaN,0.05,[0:0.12],1,0.36,0.673,26530-20-1,105-87-3,126-73-8,1134-23-2,118134-30-8,JPMIIZHYYWMHDT-UHFFFAOYSA-N,HIGQPQRQIQDZMP-UHFFFAOYSA-N,STCOOQWBFONSKY-UHFFFAOYSA-N,DFCAFRGABIXSDS-UHFFFAOYSA-N,PUYXTUJWRLOUCW-UHFFFAOYSA-N,DTXSID1025805,DTXSID0020654,DTXSID3021986,DTXSID6032356,DTXSID1034212,0.03,0.19,0.03,0,0.01,0.04,0.02,0.07,0.03,0.1,4.216,3.32159,0,0.662299999999999,7.58212669767443,145.546063115453,118.846851342973,0,1589.8204572,2,4,115.197038595356,3.4260281517122,0.968042341137442,3.73766961828337,0.15789,1.16917293233083,0,0,14,0,3.30846788010469,23.6567358170605,0
DTXSID70865108,NaN,0.5,[0.19:0.81],0,0.212,0.326,637-92-3,110-54-3,113-18-8,99-66-1,110-13-4,NUMQCACRALPSHD-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZEHYJZXQEQOSON-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,OJVAMHKKJGICOG-UHFFFAOYSA-N,DTXSID0025604,DTXSID0021917,DTXSID2023010,DTXSID6023733,DTXSID8030138,0.76,0.19,0.46,0.15,0.93,0.72,0.38,0.46,0.26,0.78,2.075,2.8066,0,2.7184,7.468806,136.835078899687,136.855340735646,0,2122.60679973333,0,0,9.348943289094,2.94691606019977,0.7790786074245,1.79175946922805,0,1,0,0,3.5,0,2.33015539401316,1,0
DTXSID10870958,NaN,0.13,[0:0.3],0,0.157,0.46,298-02-2,298-04-4,13194-48-4,98886-44-3,121-75-5,BULVZWIRKLYCBC-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,VJYFKVYYMZPMAB-UHFFFAOYSA-N,DUFVKSUJRWYZQP-UHFFFAOYSA-N,JXSJBGJIGXNWCI-UHFFFAOYSA-N,DTXSID4032459,DTXSID0022018,DTXSID4032611,DTXSID0034930,DTXSID4020791,0.01,0,0.09,0.46,0.07,0.1,0.1,0.01,0.17,0.32,2.448,2.38676,0,-0.162799999999999,7.4771008,128.862996181783,318.726633406648,0,2438.15271533333,0,4,76.4998951039999,3.36056492420514,1.47115182892308,2.83321334405622,0,1,0,0,9,0,3.36056492420514,29.1414980000376,0
DTXSID00862908,NaN,0.37,[0.15:0.59],1,0.324,0.454,116-06-3,2212-67-1,99-66-1,78-44-4,1119-40-0,QGLZXHRNAYXIBU-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,OFZCIYFFPZCNJE-UHFFFAOYSA-N,XTDYIOOONNVFMA-UHFFFAOYSA-N,DTXSID0039223,DTXSID6024206,DTXSID6023733,DTXSID8024733,DTXSID3025122,0.48,0.1,0.15,0.42,0.7,0.78,0.11,0.26,0.6,0.94,2.37,1.87609,0,1.962,7.90089141666667,149.485202656811,96.8133595935788,0,1085.28953371429,1,4,30.477502608,3.34926623853583,0.983145245419354,2.56494935746154,0.125,1.14102564102564,0,0,8.25,0,2.91021889971881,12.324643839928,0
DTXSID7051890,NaN,0.05,[0.01:0.12],1,0.422,0.698,127-51-5,105-87-3,4904-61-4,2078-54-8,99-62-7,JRJBVWJSTHECJK-UHFFFAOYSA-N,HIGQPQRQIQDZMP-UHFFFAOYSA-N,ZOLLIQAKMYWTBR-MOLCZBCNSA-N,OLBCVFGFOZPWHH-UHFFFAOYSA-N,UNEATYXSUBPPKP-UHFFFAOYSA-N,DTXSID7027047,DTXSID0020654,DTXSID8027581,DTXSID6023523,DTXSID8026640,0.01,0.19,0.04,0.02,0.01,0.08,0.02,0.05,0.02,0.02,3.521,3.74447,0,2.0064,7.23599542857143,143.062379760088,139.486238272866,0,1064.07405388235,5,1,98.1141641832818,3.41409800930849,1.03278067561349,3.97029191355212,0.32143,1.89830508474576,0,0,11.75,0,3.13107777646993,21.9925518627954,0
DTXSID3041243,NaN,0.02,[0:0.04],1,0.246,0.711,112-00-5,24602-86-6,7173-51-5,77-19-0,6621-47-2,VICYBMUVWHJEFT-UHFFFAOYSA-N,YTOPFCCWCSOHFV-UHFFFAOYSA-N,JGFDZZLUDWMUQH-UHFFFAOYSA-N,CURUTKGFNZGFSE-UHFFFAOYSA-N,CYXKNKQEMFBLER-UHFFFAOYSA-N,DTXSID1026900,DTXSID3041376,DTXSID9032537,DTXSID1022926,DTXSID7023439,0.04,0,0,0.01,0.04,0.12,0.02,0.02,0.02,0.01,5.129,3.9069,3,-4.8333,7.26668485470086,150.431241959057,112.186848367085,0,1779.76860691935,0,3,163.37679452943,3.50981577140566,0.990162391087458,3.04452243772342,0,1,0,0,11.25,3,3.3952634464458,20.8861425357334,0
DTXSID7027465,NaN,0.23,[0.07:0.39],1,0.345,0.531,88495-63-0,77-90-7,59122-46-2,363-24-6,71963-77-4,FIHJKUPKCHIPAT-UHFFFAOYSA-N,QZCLKYGREBVARF-UHFFFAOYSA-N,OJLOPKGSLYJEMD-UHFFFAOYSA-N,XEYBRNLFEZDVAW-UHFFFAOYSA-N,SXYIRMFQILZOAM-UHFFFAOYSA-N,DTXSID3042681,DTXSID2026446,DTXSID7020897,DTXSID4022947,DTXSID7040651,0.25,0.01,0.15,0.27,0.5,0.22,0.22,0.11,0.2,0.1,2.968,3.90319,0,0.812799999999998,7.81048569696971,145.92511289009,132.874223647917,0,2671.29916742593,2,7,139.568895055527,3.5311445545075,1.10768964329783,3.89182029811063,0.21875,1.34628975265018,0,0,19,0,3.51889950851599,52.4107779780916,0
DTXSID7051892,NaN,0.01,[0:0.02],1,0.195,0.703,563-12-2,13674-87-8,97886-45-8,3689-24-5,54593-83-8,RIZMRRKBZQXFOY-UHFFFAOYSA-N,ASLWPAWFJZFCKF-UHFFFAOYSA-N,YUBJPYNSGLJZPQ-UHFFFAOYSA-N,XIUROWKZWPIAIB-UHFFFAOYSA-N,XFDJMIHUAHSGKG-UHFFFAOYSA-N,DTXSID2024086,DTXSID9026261,DTXSID9032379,DTXSID7024328,DTXSID2032344,0,0.01,0,0.02,0,0.09,0.11,0.01,0.02,0.01,8.574,7.50927000000001,0,4.4214,8.51512477419355,144.975319184144,225.995006660976,0,3561.67660798279,0,3,246.415474947283,3.61464292641279,1.52108317868693,4.24849524204936,0,1,0,0,18.75,0,3.61464292641279,78.3042442449381,0
DTXSID7047196,NaN,0.58,[0.32:0.84],1,0.313,0.408,5638-76-6,536-33-4,156-43-4,99-07-0,120-71-8,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,AEOCXXJPGCBFJA-UHFFFAOYSA-N,IMPPGHMHELILKG-UHFFFAOYSA-N,MESJRHHDBDCQTH-UHFFFAOYSA-N,WXWCDTXEKCVRRO-UHFFFAOYSA-N,DTXSID3022665,DTXSID0020577,DTXSID0025864,DTXSID0025101,DTXSID1020350,0.97,0.7,0.49,0.24,0.4,0.73,0.5,0.41,0.28,0.32,0.249,2.33668,0,0.764000000000001,7.48739778947368,146.353298794238,135.332713843337,6,656.4252498,4,2,25.693997693641,3.21079750588726,0.917642774772893,4.64017529518678,0.6,3.48565251572327,0,2,12.5,2,2.79148233207059,6.16618193318044,0
DTXSID5044493,NaN,0.63,[0.26:1],1,0.369,0.279,6055-19-2|50-18-0|,3778-73-2,62571-86-2,52-24-4,31218-83-4,CMSMOCZEIVJLDB-UHFFFAOYSA-N,HOMGKSMUEGBAAB-UHFFFAOYSA-N,FAKRSMQSSFJEIM-UHFFFAOYSA-N,FOCVUCIESVLUNU-UHFFFAOYSA-N,BZNDWPRGXNILMS-UHFFFAOYSA-N,DTXSID6024888| DTXSID5020364,DTXSID7020760,DTXSID1037197,DTXSID0021339,DTXSID7032470,0.8,1,0.27,0.9,0.01,0.86,0.76,0.45,0.74,0.27,0.868,0.95319,0,0.685900000000001,7.85106905555556,149.290932144145,179.938669060624,0,1967.0392044878,1,6,123.468555143282,3.30810173422675,1.1432273624378,2.99573227355399,0.08824,1.10457516339869,0,0,12.25,2,3.09560848071924,27.214051041256,0
DTXSID3027829,NaN,0.84,[0.69:0.99],1,0.453,0.579,112-50-5,112-49-2,111-21-7,77337-76-9,1119-40-0,WFSMVVDJSNMRAR-UHFFFAOYSA-N,YFNKIDBQEZZDLK-UHFFFAOYSA-N,OVOUKWFJRHALDD-UHFFFAOYSA-N,AFCGFAGUEYAMAO-UHFFFAOYSA-N,XTDYIOOONNVFMA-UHFFFAOYSA-N,DTXSID3024368,DTXSID8026224,DTXSID3026223,DTXSID3044259,DTXSID3025122,1,0.66,0.82,0.97,0.7,0.76,0.9,0.84,0.86,0.94,-1.259,-0.3251,0,-0.8816,8.22522332203389,150.963032222311,123.678460229464,0,1322.95812352941,0,5,52.2387229654701,3.26088507435026,0.779682432320449,2.30258509299405,0,1,1,0,8.75,0,3.11053917688445,12.324643839928,0
DTXSID60865117,NaN,0.1,[0.03:0.17],1,0.279,0.646,105-87-3,99-66-1,2212-67-1,127-51-5,104-67-6,HIGQPQRQIQDZMP-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,JRJBVWJSTHECJK-UHFFFAOYSA-N,PHXATPHONSXBIL-UHFFFAOYSA-N,DTXSID0020654,DTXSID6023733,DTXSID6024206,DTXSID7027047,DTXSID4034287,0.19,0.15,0.1,0.01,0.03,0.02,0.26,0.11,0.08,0.05,3.952,3.131,0,1.813,7.20208959322034,141.845268472558,105.831788033913,0,1488.53745868966,0,0,66.2808765130541,3.2217237669934,0.808303372110415,3.61091791264422,0,1,0,0,6,0,2.8763031816656,13.0093556136589,0
DTXSID1044481,NaN,0.36,[0.12:0.6],1,0.354,0.443,62571-86-2,66-81-9,1134-23-2,509-86-4,119515-38-7,FAKRSMQSSFJEIM-UHFFFAOYSA-N,YPHMISFOHDHNIV-UHFFFAOYSA-N,DFCAFRGABIXSDS-UHFFFAOYSA-N,PAZQYDJGLKSCSI-UHFFFAOYSA-N,QLHULAHOXSSASE-UHFFFAOYSA-N,DTXSID1037197,DTXSID6024882,DTXSID6032356,DTXSID10198927,DTXSID0034227,0.27,0.63,0,0.62,0.28,0.45,0.38,0.03,0.37,0.43,1.666,2.10809,0,-1.7236,7.59191032432433,146.158746840772,143.523316798868,0,2522.33751157895,2,4,88.4619380043759,3.57381095546731,1.3403323940057,3.76120011569356,0.16667,1.18885448916409,0,0,14,2,3.06161202099593,38.4641761809804,0
DTXSID6044482,NaN,0.11,[0.04:0.18],1,0.341,0.67,105-87-3,99-66-1,2212-67-1,26530-20-1,104-67-6,HIGQPQRQIQDZMP-UHFFFAOYSA-N,NIJJYAXOARWZEE-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,JPMIIZHYYWMHDT-UHFFFAOYSA-N,PHXATPHONSXBIL-UHFFFAOYSA-N,DTXSID0020654,DTXSID6023733,DTXSID6024206,DTXSID1025805,DTXSID4034287,0.19,0.15,0.1,0.03,0.03,0.02,0.26,0.11,0.04,0.05,3.591,3.11798,0,2.0432,7.2099577254902,144.667799716329,103.862497812028,0,896.416017862068,3,1,53.7912717757721,3.4287648069528,0.896521196262868,2.484906649788,0.22727,1.56060606060606,0,0,7.75,0,2.98138622265615,8.66418395426513,0
DTXSID7020895,0.02,0.02,[0.02:0.02],1,1,1,2385-85-5,76-44-8,118-74-1,1024-57-3,309-00-2,GVYLCNUFSHDAAW-UHFFFAOYSA-N,FRCCEHPWNOQAEU-UHFFFAOYSA-N,CKAPSXZOOQJIBF-UHFFFAOYSA-N,ZXFXBSWRVIQKOD-UHFFFAOYSA-N,QBYJBZPUGVGKQQ-UHFFFAOYSA-N,DTXSID7020895,DTXSID3020679,DTXSID2020682,DTXSID1024126,DTXSID8020040,0.02,0.04,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,6.358,6.223,0,5.85,8.84638932142857,135.667455166462,485.932623751536,0,2996.65484181818,0,0,71.5912,3.27291813068208,4.47445,5.92157841964382,0,1,0,0,16,0,3.14935867391445,321.423910024225,4
