MoleculeID,ReadyBiodeg_exp,ReadyBiodeg_pred,AD_ReadyBiodeg,AD_index_ReadyBiodeg,Conf_index_ReadyBiodeg,ReadyBiodeg_CAS_neighbor_1,ReadyBiodeg_CAS_neighbor_2,ReadyBiodeg_CAS_neighbor_3,ReadyBiodeg_CAS_neighbor_4,ReadyBiodeg_CAS_neighbor_5,ReadyBiodeg_InChiKey_neighbor_1,ReadyBiodeg_InChiKey_neighbor_2,ReadyBiodeg_InChiKey_neighbor_3,ReadyBiodeg_InChiKey_neighbor_4,ReadyBiodeg_InChiKey_neighbor_5,ReadyBiodeg_DTXSID_neighbor_1,ReadyBiodeg_DTXSID_neighbor_2,ReadyBiodeg_DTXSID_neighbor_3,ReadyBiodeg_DTXSID_neighbor_4,ReadyBiodeg_DTXSID_neighbor_5,ReadyBiodeg_Exp_neighbor_1,ReadyBiodeg_Exp_neighbor_2,ReadyBiodeg_Exp_neighbor_3,ReadyBiodeg_Exp_neighbor_4,ReadyBiodeg_Exp_neighbor_5,ReadyBiodeg_pred_neighbor_1,ReadyBiodeg_pred_neighbor_2,ReadyBiodeg_pred_neighbor_3,ReadyBiodeg_pred_neighbor_4,ReadyBiodeg_pred_neighbor_5,GATS1m,MLFER_BO,BCUTp_1h,SpMax1_Bhs,GATS1p,MLFER_E,ATSC1e,ATS4m,hmax,ATSC2m
DTXSID2041200,NaN,0,1,0.523549504721064,0.761774752360532,102-06-7|,119-90-4|,97-39-2|,101-80-4|,101-70-2|,OWRCNXZUPFZXOS-UHFFFAOYSA-N,JRBJSXQPQWSCCF-UHFFFAOYSA-N,OPNUROKCUBTKLF-UHFFFAOYSA-N,HLBLWEWZXPIGSM-UHFFFAOYSA-N,VCOONNWIINSFBA-UHFFFAOYSA-N,DTXSID3025178|,DTXSID3025091|,DTXSID2026606|,DTXSID0021094|,DTXSID3025093|,0,0,0,0,0,0,0,0,0,0,0.868681861279791,1.23,9.07565034327138,4.13775742937076,0.995949696153549,1.989,-0.275489325443786,3880.864948,0.655037202380952,-97.1360317370132
DTXSID4025292,NaN,1,1,0.591045108539389,0.577276717717841,4457-71-0|,126-30-7|,NOCAS_874269|,144-19-4|,115-84-4|,SXFJDZNJHVPHPH-UHFFFAOYSA-N,SLCVBVWXLSEKPL-UHFFFAOYSA-N,QPDWFJFHTLBWOS-UHFFFAOYSA-N,JCTXKRPTIMZBJT-UHFFFAOYSA-N,DSKYSDCYIODJPC-UHFFFAOYSA-N,DTXSID1063483|,DTXSID8027036|,DTXSID60874269|,DTXSID8027113|,DTXSID8041400|,1,0,1,1,0,1,1,0,0,0,1.31337613626966,0.726,8.58406916828736,4.47790243786736,1.56717787835055,0.34,-0.218826306122446,2123.330521,0.585702947845805,-189.051236500001
DTXSID0058221,NaN,0,1,0.326009684010897,0.508496344817975,52-85-7|,961-11-5|,52-68-6|,40220-08-4|,333-41-5|,JISACBWYRJHSMG-UHFFFAOYSA-N,UBCKGWBNUIFUST-UHFFFAOYSA-N,NFACJZMKEDPNKN-UHFFFAOYSA-N,YIJYFLXQHDOQGW-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,DTXSID7041966|,DTXSID1021320|,DTXSID0021389|,DTXSID1044936|,DTXSID9020407|,1,0,0,0,0,0,0,0,0,0,0.782033777799358,1.948,11.6526920912317,4.82173956243107,1.42350768643564,1.184,-0.790529,6082.32762934,1.2737585733882,1119.70539941855
DTXSID5020819,NaN,0,1,0.409061501963475,0.550022253794264,60-51-5|,2597-03-7|,86-50-0|,121-75-5|,78-57-9|,MCWXGJITAZMZEV-UHFFFAOYSA-N,XAMUDJHXFNRLCY-UHFFFAOYSA-N,CJJOSEISRRTUQB-UHFFFAOYSA-N,JXSJBGJIGXNWCI-UHFFFAOYSA-N,SUYHYHLFUHHVJQ-UHFFFAOYSA-N,DTXSID7020479|,DTXSID6042280|,DTXSID3020122|,DTXSID4020791|,DTXSID9042120|,0,0,1,0,0,0,0,0,0,0,0.502536378067994,3.036,11.3622933173679,4.62848469770939,0.927907461601984,1.798,-0.771351481481481,5696.51486471601,0.810705834803057,1434.84199285557
DTXSID0058223,NaN,0,1,0.409410300537278,0.704705150268639,5809-23-4|,91-96-3|,16203-97-7|,50-06-6|,57-41-0|,FQNKTJPBXAZUGC-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,IPWOSICBVUXMML-UHFFFAOYSA-N,DDBREPKUVSBGFI-UHFFFAOYSA-N,CXOFVDLJLONNDW-UHFFFAOYSA-N,DTXSID4027604|,DTXSID5059034|,DTXSID20167301|,DTXSID5021122|,DTXSID8020541|,0,0,0,0,0,0,0,0,0,0,0.818653074939924,1.212,10.9105575365357,5.01481006593957,1.10022578307995,2.54,-0.237693673469387,5595.8543056704,0.927004046989166,496.252769260525
DTXSID6020147,1,0,1,0.527822179474523,0.609402592549788,95-14-7|,103-33-3|,91-22-5|,623-26-7|,626-17-5|,QRUDEWIWKLJBPS-UHFFFAOYSA-N,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,SMWDFEZZVXVKRB-UHFFFAOYSA-N,BHXFKXOIODIUJO-UHFFFAOYSA-N,LAQPNDIUHRHNCV-UHFFFAOYSA-N,DTXSID6020147|,DTXSID8020123|,DTXSID1021798|,DTXSID1060768|,DTXSID7027259|,0,0,1,0,0,0,1,1,0,0,0.643014148746389,0.487,8.03639089895821,4.09774096183717,0.759296872871285,1.396,0.260625,833.357364,0.630972222222222,-58.3259423112243
DTXSID10872811,NaN,0,1,0.384561506291006,0.537772255958029,298-81-7|,88-53-9|,89-32-7|,121-53-9|,520-45-6|,QXKHYNVANLEOEG-UHFFFAOYSA-N,VYZCFAPUHSSYCC-UHFFFAOYSA-N,ANSXAPJVJOKRDJ-UHFFFAOYSA-N,QMWGSOMVXSRXQX-UHFFFAOYSA-N,PGRHXDWITVMQBC-UHFFFAOYSA-N,DTXSID8020830|,DTXSID7026528|,DTXSID1026536|,DTXSID6059528|,DTXSID6020014|,0,0,1,0,1,0,0,0,0,1,0.518122868236816,1.505,10.0180410540604,5.28474478420843,1.05766891381611,1.213,-0.299291972222222,4530.7491503408,1.13931145243305,-0.420523586914811
DTXSID7024586,1,1,1,0.525048915545138,0.544278621220715,95-16-9|,208-96-8|,120-32-1|,2051-62-9|,90-13-1|,IOJUPLGTWVMSFF-UHFFFAOYSA-N,HXGDTGSAIMULJN-UHFFFAOYSA-N,NCKMMSIFQUPKCK-UHFFFAOYSA-N,FPWNLURCHDRMHC-UHFFFAOYSA-N,JTPNRXUCIXHOKM-UHFFFAOYSA-N,DTXSID7024586|,DTXSID3023845|,DTXSID5020154|,DTXSID3040300|,DTXSID2024791|,0,1,1,1,0,1,0,1,1,1,0.657785766299064,0.543,10.3189533338937,3.95643837677845,0.684251331201327,1.35,0.00528779081632711,1033.598883,0.480671296296296,-126.441506
DTXSID9032535,NaN,1,1,0.447448543816394,0.505478435356343,85-70-1|,520-45-6|,66-81-9|,1726-23-4|,7696-12-0|,GOJCZVPJCKEBQV-UHFFFAOYSA-N,PGRHXDWITVMQBC-UHFFFAOYSA-N,YPHMISFOHDHNIV-UHFFFAOYSA-N,RJIFVNWOLLIBJV-UHFFFAOYSA-N,CXBMCYHAMVGWJQ-UHFFFAOYSA-N,DTXSID7023938|,DTXSID6020014|,DTXSID6024882|,DTXSID50169353|,DTXSID6032649|,1,1,1,1,0,1,1,0,0,1,0.737155191175987,1.483,9.72067315858014,5.24340791990421,1.2725138495544,0.868,-0.05171323183391,5410.687751,0.876666666666667,58.9708320276813
DTXSID7026572,NaN,0,1,0.439752802735879,0.565367904180466,95-33-0|,102-77-2|,4979-32-2|,149-30-4|,96-69-5|,DEQZTKGFXNUBJL-UHFFFAOYSA-N,MHKLKWCYGIBEQF-UHFFFAOYSA-N,CMAUJSNXENPPOF-UHFFFAOYSA-N,YXIWHUQXZSMYRE-UHFFFAOYSA-N,HXIQYSLFEXIOAV-UHFFFAOYSA-N,DTXSID5020360|,DTXSID0021096|,DTXSID3027584|,DTXSID1020807|,DTXSID4021341|,0,0,0,1,0,0,0,0,0,0,0.733867295009856,0.753,12.7220673357592,3.98110353154076,0.843716134680139,1.667,0.0774023210463747,3475.971441,0.454869023998488,1209.24154335196
DTXSID5020360,1,0,1,0.482973560688436,0.586978283156744,95-33-0|,102-77-2|,4979-32-2|,149-30-4|,92-85-3|,DEQZTKGFXNUBJL-UHFFFAOYSA-N,MHKLKWCYGIBEQF-UHFFFAOYSA-N,CMAUJSNXENPPOF-UHFFFAOYSA-N,YXIWHUQXZSMYRE-UHFFFAOYSA-N,GVIJJXMXTUZIOD-UHFFFAOYSA-N,DTXSID5020360|,DTXSID0021096|,DTXSID3027584|,DTXSID1020807|,DTXSID6059071|,0,0,0,1,0,0,0,0,0,0,0.726213225406055,0.726,12.7432241084193,4.08003865255938,0.832321377175242,1.881,0.089276330578513,4322.29100500001,0.450102434492315,665.427272504133
DTXSID2036112,NaN,1,1,0.401120446023303,0.700560223011651,68155-06-6|,7545-23-5|,93-82-3|,120-40-1|,140-31-8|,VJESJEJNMGVQLZ-UHFFFAOYSA-N,SKDZEPBJPGSFHS-UHFFFAOYSA-N,XGZOMURMPLSSKQ-UHFFFAOYSA-N,AOMUHOFOVNGZAN-UHFFFAOYSA-N,IMUDHTPIFIBORV-UHFFFAOYSA-N,DTXSID6029414|,DTXSID1064740|,DTXSID4059091|,DTXSID5025491|,DTXSID2021997|,1,1,1,1,0,1,1,1,1,0,1.26736636876118,1.643,9.11176566348342,4.45603992010251,1.47390535353249,0.891,0.0169340895522153,4722.10351600003,0.56878564461104,-634.137928251055
DTXSID7037505,NaN,0,1,0.370248638971047,0.491411376124127,121-75-5|,2597-03-7|,60-51-5|,78-48-8|,52-85-7|,JXSJBGJIGXNWCI-UHFFFAOYSA-N,XAMUDJHXFNRLCY-UHFFFAOYSA-N,MCWXGJITAZMZEV-UHFFFAOYSA-N,ZOKXUAHZSKEQSS-UHFFFAOYSA-N,JISACBWYRJHSMG-UHFFFAOYSA-N,DTXSID4020791|,DTXSID6042280|,DTXSID7020479|,DTXSID1024174|,DTXSID7041966|,0,0,0,1,1,0,0,0,0,0,0.660648511890617,2.208,11.877004417056,4.71361515490512,1.06863263538975,0.834,-0.49287828739612,6270.77003201201,0.766213991769547,1956.89448686521
DTXSID3021807,2,1,1,0.794481612749094,0.742732309187074,95-47-6|,108-38-3|,106-42-3|,108-67-8|,95-63-6|,CTQNGGLPUBDAKN-UHFFFAOYSA-N,IVSZLXZYQVIEFR-UHFFFAOYSA-N,URLKBWYHVLBVBO-UHFFFAOYSA-N,AUHZEENZYGFFBQ-UHFFFAOYSA-N,GWHJZXXIDMPWGX-UHFFFAOYSA-N,DTXSID3021807|,DTXSID6026298|,DTXSID2021868|,DTXSID6026797|,DTXSID6021402|,1,1,1,0,0,0,1,1,0,0,1.0625,0.112,8.13570697107055,3.81679613490247,1.0625,0.672,1.51961776495568e-15,611.441042,0.424375,98.6463777037039
DTXSID8021808,2,1,1,0.865719713482189,0.778351359553621,95-48-7|,108-39-4|,106-44-5|,95-87-4|,123-07-9|,QWVGKYWNOKOFNN-UHFFFAOYSA-N,RLSSMJSEOOYNOY-UHFFFAOYSA-N,IWDCLRJOBJJRNH-UHFFFAOYSA-N,NKTOLZVEWDHZMU-UHFFFAOYSA-N,HXDOZKJGKXYMEW-UHFFFAOYSA-N,DTXSID8021808|,DTXSID6024200|,DTXSID7021869|,DTXSID6025145|,DTXSID4021977|,1,1,1,0,1,1,1,1,1,1,0.939216004680639,0.423,7.74264928592712,4.07334911280385,0.948933073504203,0.837,-0.121444999999999,604.765774,0.659583333333333,54.5141030625001
DTXSID8023977,1,0,1,0.770595475021738,0.885297737510869,95-49-8|,106-43-4|,2039-85-2|,1073-67-2|,1712-70-5|,IBSQPLPBRSHTTG-UHFFFAOYSA-N,NPDACUSDTOMAMK-UHFFFAOYSA-N,BOVQCIDBZXNFEJ-UHFFFAOYSA-N,KTZVZZJJVJQZHV-UHFFFAOYSA-N,WQDGTJOEMPEHHL-UHFFFAOYSA-N,DTXSID8023977|,DTXSID8024814|,DTXSID8073130|,DTXSID4061464|,DTXSID40169024|,0,0,0,0,0,0,0,0,0,0,0.540764470584514,0.112,8.83272815556345,3.8012833296052,0.761352001835865,0.799,2.08166817117217e-16,899.087447,0.423387345679012,168.724658493333
DTXSID6020430,1,0,1,0.730652389288701,0.710817697456877,95-50-1|,108-86-1|,541-73-1|,106-46-7|,98-87-3|,RFFLAFLAYFXFSW-UHFFFAOYSA-N,QARVLSVVCXYDNA-UHFFFAOYSA-N,ZPQOPVIELGIULI-UHFFFAOYSA-N,OCJBOOLMMGQPQU-UHFFFAOYSA-N,CAHQGWAXKLQREW-UHFFFAOYSA-N,DTXSID6020430|,DTXSID5024637|,DTXSID6022056|,DTXSID1020431|,DTXSID6025014|,0,0,0,0,1,0,0,0,0,0,0.458531599769297,0.137,9.18192750839347,3.78656783425197,0.548374203289152,0.926,-3.71230823859037e-16,1044.97478,0.421844135802469,-0.342248166666665
DTXSID2021810,1,0,1,0.794429151437757,0.897214575718879,95-51-2|,108-42-9|,106-47-8|,95-69-2|,7149-75-9|,AKCRQHGQIJBRMN-UHFFFAOYSA-N,PNPCRKVUWYDDST-UHFFFAOYSA-N,QSNSCYSYFYORTR-UHFFFAOYSA-N,CXNVOWPRHWWCQR-UHFFFAOYSA-N,HIHCTGNZNHSZPP-UHFFFAOYSA-N,DTXSID2021810|,DTXSID0024761|,DTXSID9020295|,DTXSID1041508|,DTXSID5073377|,0,0,0,0,0,0,0,0,0,0,0.549565001798151,0.463,8.74905177148889,3.86894379349714,0.581097217619761,1.066,-0.154176,866.121499,0.507901234567901,62.2452986785716
DTXSID1026164,2,0,1,0.815629477346781,0.689568902121536,95-53-4|,108-44-1|,106-49-0|,108-69-0|,95-78-3|,RNVCVTLRINQCPJ-UHFFFAOYSA-N,JJYPMNFTHPTTDI-UHFFFAOYSA-N,RZXMPPFPUUCRFN-UHFFFAOYSA-N,MKARNSWMMBGSHX-UHFFFAOYSA-N,VOWZNBNDMFLQGM-UHFFFAOYSA-N,DTXSID1026164|,DTXSID1026792|,DTXSID6021872|,DTXSID8026309|,DTXSID3026306|,1,0,1,0,0,0,1,0,0,0,1.03698200601281,0.438,8.05190825323769,3.87792857479544,0.91974842249099,0.939,-0.0885458823529392,608.13751,0.509444444444444,67.8130274532875
DTXSID3025881,1,0,1,0.825977814720248,0.75848041017265,95-54-5|,108-45-2|,106-50-3|,95-80-7|,4318-76-7|,GEYOCULIXLDCMW-UHFFFAOYSA-N,WZCQRUWWHSTZEM-UHFFFAOYSA-N,CBCKQZAAMUWICA-UHFFFAOYSA-N,VOZKAJLKRJDJLL-UHFFFAOYSA-N,MIROPXUFDXCYLG-UHFFFAOYSA-N,DTXSID3025881|,DTXSID4021137|,DTXSID9021138|,DTXSID4020402|,DTXSID20195765|,0,0,0,0,1,0,0,0,0,0,1.02317062714548,0.762,7.88406472591088,3.93502120922154,0.737119760121036,1.206,-0.238335999999998,600.810042,0.540694444444444,21.4639860000003
DTXSID8024498,1,0,1,0.836110647988104,0.724342380632655,95-55-6|,123-30-8|,591-27-5|,504-15-4|,608-25-3|,CDAWCLOXVUBKRW-UHFFFAOYSA-N,PLIKAWJENQZMHA-UHFFFAOYSA-N,CWLKGDAVCFYWJK-UHFFFAOYSA-N,OIPPWFOQEKKFEE-UHFFFAOYSA-N,ZTMADXFOCUXMJE-UHFFFAOYSA-N,DTXSID8024498|,DTXSID3024499|,DTXSID3024497|,DTXSID2060123|,DTXSID0025571|,0,1,0,0,0,0,0,1,0,0,0.937696365004702,0.625,7.57453736542835,4.11159844513705,0.765532285664437,1.035,-0.311250133333332,593.418402,0.690833333333333,-6.24839671999983
DTXSID5021544,1,0,1,0.813291969662393,0.906645984831197,95-57-8|,106-48-9|,108-43-0|,615-74-7|,1570-64-5|,ISPYQTSUDJAMAB-UHFFFAOYSA-N,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,HORNXRXVQWOLPJ-UHFFFAOYSA-N,SMFHPCZZAAMJJO-UHFFFAOYSA-N,RHPUJHQBPORFGV-UHFFFAOYSA-N,DTXSID5021544|,DTXSID1021871|,DTXSID4024800|,DTXSID1046558|,DTXSID5022510|,0,0,0,0,0,0,0,0,0,0,0.528859624878489,0.318,8.43959739397566,4.08180217174851,0.610402268905658,0.864,-0.200388615384615,833.099443,0.65804012345679,-8.17469985798812
DTXSID6021402,1,0,1,0.852319140015255,0.771651072820154,95-63-6|,108-67-8|,526-73-8|,105-05-5|,95-47-6|,GWHJZXXIDMPWGX-UHFFFAOYSA-N,AUHZEENZYGFFBQ-UHFFFAOYSA-N,FYGHSUNMUKGBRK-UHFFFAOYSA-N,DSNHSQKRULAAEI-UHFFFAOYSA-N,CTQNGGLPUBDAKN-UHFFFAOYSA-N,DTXSID6021402|,DTXSID6026797|,DTXSID8047769|,DTXSID4026711|,DTXSID3021807|,0,0,0,0,1,0,0,0,0,0,1.11111111111111,0.1,8.44401434981806,3.83842722565198,1.11111111111111,0.68,1.85788884277116e-15,965.585044,0.396597222222222,229.778343612245
DTXSID4024062,2,1,1,0.816335529900059,0.714454821588633,95-65-8|,105-67-9|,95-87-4|,576-26-1|,620-17-7|,YCOXTKKNXUZSKD-UHFFFAOYSA-N,KUFFULVDNCHOFZ-UHFFFAOYSA-N,NKTOLZVEWDHZMU-UHFFFAOYSA-N,NXXYKOUNUYWIHA-UHFFFAOYSA-N,HMNKTRSOROOSPP-UHFFFAOYSA-N,DTXSID4024062|,DTXSID2021864|,DTXSID6025145|,DTXSID9024063|,DTXSID0022480|,1,1,0,0,1,1,1,1,1,1,0.992722945558112,0.411,8.24727623834826,4.10409916607543,1.02008168970411,0.845,-0.109629052631578,1012.912076,0.654305555555556,201.303388299169
DTXSID8026305,1,0,1,0.952610050644202,0.821796528134628,95-68-1|,95-64-7|,95-78-3|,87-62-7|,108-69-0|,CZZZABOKJQXEBO-UHFFFAOYSA-N,DOLQYFPDPKPQSS-UHFFFAOYSA-N,VOWZNBNDMFLQGM-UHFFFAOYSA-N,UFFBMTHBGFGIHF-UHFFFAOYSA-N,MKARNSWMMBGSHX-UHFFFAOYSA-N,DTXSID8026305|,DTXSID3026308|,DTXSID3026306|,DTXSID8026307|,DTXSID8026309|,0,1,0,0,0,0,0,0,0,0,1.08410951786065,0.426,8.36026195687857,3.89946503510902,0.994343338397918,0.947,-0.0821631999999979,962.281512,0.495555555555556,206.5612007425
DTXSID1041508,1,0,1,0.702915941226173,0.851457970613087,95-69-2|,7149-75-9|,108-42-9|,95-51-2|,106-47-8|,CXNVOWPRHWWCQR-UHFFFAOYSA-N,HIHCTGNZNHSZPP-UHFFFAOYSA-N,PNPCRKVUWYDDST-UHFFFAOYSA-N,AKCRQHGQIJBRMN-UHFFFAOYSA-N,QSNSCYSYFYORTR-UHFFFAOYSA-N,DTXSID1041508|,DTXSID5073377|,DTXSID0024761|,DTXSID2021810|,DTXSID9020295|,0,0,0,0,0,0,0,0,0,0,0.589468419871462,0.376,8.65477431725887,3.89649985348803,0.68750565527249,1.074,-0.135085176470588,1470.22077,0.494869684499314,267.849899100346
DTXSID6029123,NaN,0,1,0.658965719707715,0.674974362666384,95-80-7|,95-54-5|,108-45-2|,106-50-3|,95-53-4|,VOZKAJLKRJDJLL-UHFFFAOYSA-N,GEYOCULIXLDCMW-UHFFFAOYSA-N,WZCQRUWWHSTZEM-UHFFFAOYSA-N,CBCKQZAAMUWICA-UHFFFAOYSA-N,RNVCVTLRINQCPJ-UHFFFAOYSA-N,DTXSID4020402|,DTXSID3025881|,DTXSID4021137|,DTXSID9021138|,DTXSID1026164|,0,0,0,0,1,0,0,0,0,0,1.06569874267199,0.702,8.32402233843461,3.94990288981107,0.850155605920208,1.214,-0.215228631578945,985.995088,0.520694444444445,171.932765083103
DTXSID4020876,NaN,0,1,0.683175602477671,0.841587801238835,504-15-4|,608-25-3|,95-55-6|,452-86-8|,90-01-7|,OIPPWFOQEKKFEE-UHFFFAOYSA-N,ZTMADXFOCUXMJE-UHFFFAOYSA-N,CDAWCLOXVUBKRW-UHFFFAOYSA-N,ZBCATMYQYDCTIZ-UHFFFAOYSA-N,CQRYARSYNCAZFO-UHFFFAOYSA-N,DTXSID2060123|,DTXSID0025571|,DTXSID8024498|,DTXSID5020861|,DTXSID9045843|,0,0,0,0,0,0,0,0,0,0,0.911613831066147,0.672,7.86007568400919,4.19436698931368,0.902611195096776,1.01,-0.34204894117647,1006.236808,0.682083333333333,134.012847484429
DTXSID1032640,NaN,0,1,0.431370218151715,0.561176611888384,101-70-2|,102-06-7|,97-39-2|,NOCAS_877055|,91-01-0|,VCOONNWIINSFBA-UHFFFAOYSA-N,OWRCNXZUPFZXOS-UHFFFAOYSA-N,OPNUROKCUBTKLF-UHFFFAOYSA-N,XWGBGCDTDXIECR-UHFFFAOYSA-N,QILSFLSDHQAZET-UHFFFAOYSA-N,DTXSID3025093|,DTXSID3025178|,DTXSID2026606|,DTXSID80877055|,DTXSID2059015|,0,0,0,0,1,0,0,0,0,0,0.764743797041634,1.168,8.51906158387196,3.92803157604316,1.11035703186281,1.925,-0.0180813326122219,4525.02270500001,0.762529025307705,-65.6587701368288
DTXSID5040702,1,0,1,0.708085043443485,0.699534024534269,95-73-8|,118-69-4|,98-87-3|,541-73-1|,95-50-1|,FUNUTBJJKQIVSY-UHFFFAOYSA-N,DMEDNTFWIHCBRK-UHFFFAOYSA-N,CAHQGWAXKLQREW-UHFFFAOYSA-N,ZPQOPVIELGIULI-UHFFFAOYSA-N,RFFLAFLAYFXFSW-UHFFFAOYSA-N,DTXSID5040702|,DTXSID3040697|,DTXSID6025014|,DTXSID6022056|,DTXSID6020430|,0,0,1,0,0,0,0,0,0,0,0.472995836123231,0.067,9.31713257850353,3.81287787029463,0.625589215528669,0.934,-2.22044604925031e-16,2568.456745,0.392866083676269,311.309487
DTXSID0020286,NaN,0,1,0.702638893169091,0.851319446584546,7149-75-9|,95-69-2|,63133-82-4|,95-51-2|,108-42-9|,HIHCTGNZNHSZPP-UHFFFAOYSA-N,CXNVOWPRHWWCQR-UHFFFAOYSA-N,LKAQFOKMMXWRRQ-UHFFFAOYSA-N,AKCRQHGQIJBRMN-UHFFFAOYSA-N,PNPCRKVUWYDDST-UHFFFAOYSA-N,DTXSID5073377|,DTXSID1041508|,DTXSID9040714|,DTXSID2021810|,DTXSID0024761|,0,0,0,0,0,0,0,0,0,0,0.589468419871462,0.393,9.10063142115467,3.89448607212689,0.68750565527249,1.074,-0.135085176470588,1581.628586,0.505817901234568,267.849899100346
DTXSID8024072,NaN,0,1,0.480103915460648,0.546339014368928,15972-60-8|,606-28-0|,63-25-2|,85-68-7|,50-06-6|,XCSGPAVHZFQHGE-UHFFFAOYSA-N,NQSMEZJWJJVYOI-UHFFFAOYSA-N,CVXBEEMKQHEXEN-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,DDBREPKUVSBGFI-UHFFFAOYSA-N,DTXSID1022265|,DTXSID2060549|,DTXSID9020247|,DTXSID3020205|,DTXSID5021122|,0,0,1,1,0,0,1,0,1,0,0.863099213846355,0.906,11.5166308117562,4.49097537580582,1.05685446408454,1.528,0.0336073175510217,4568.10273000001,0.775555555555556,-1.55067531836806
DTXSID7021815,1,0,1,0.797370124377234,0.898685062188617,95-76-1|,554-00-7|,95-82-9|,626-43-7|,16063-70-0|,SDYWXFYBZPNOFX-UHFFFAOYSA-N,KQCMTOWTPBNWDB-UHFFFAOYSA-N,AVYGCQXNNJPXSS-UHFFFAOYSA-N,UQRLKWGPEVNVHT-UHFFFAOYSA-N,CNLIIAKAAMFCJG-UHFFFAOYSA-N,DTXSID7021815|,DTXSID1024966|,DTXSID6024967|,DTXSID7030307|,DTXSID40166952|,0,0,0,0,0,0,0,0,0,0,0.491104529834905,0.368,9.44988689794229,3.89523295049244,0.448592283691234,1.201,-0.210688,1727.515919,0.505132030178326,119.719156107143
DTXSID00889256,NaN,0,1,0.424324498545193,0.5184493059112,2855-13-2|,102-82-9|,6864-37-5|,626-23-3|,111-18-2|,RNLHGQLZWXBQNY-UHFFFAOYSA-N,IMFACGCPASFAPR-UHFFFAOYSA-N,IGSBHTZEJMPDSZ-UHFFFAOYSA-N,OBYVIBDTOCAXSN-UHFFFAOYSA-N,TXXWBTOATXBWDR-UHFFFAOYSA-N,DTXSID6027503|,DTXSID4026183|,DTXSID6029670|,DTXSID90870719|,DTXSID5033701|,0,0,0,0,0,0,1,0,1,0,1.47409933846748,1.284,9.45030517805187,3.68688658236152,1.59392444911438,0.244,0.0115369955555383,3690.570296,0.335204081632653,260.076776560003
DTXSID5020287,NaN,0,1,0.701728832075007,0.850864416037504,95-69-2|,7149-75-9|,108-42-9|,95-51-2|,106-47-8|,CXNVOWPRHWWCQR-UHFFFAOYSA-N,HIHCTGNZNHSZPP-UHFFFAOYSA-N,PNPCRKVUWYDDST-UHFFFAOYSA-N,AKCRQHGQIJBRMN-UHFFFAOYSA-N,QSNSCYSYFYORTR-UHFFFAOYSA-N,DTXSID1041508|,DTXSID5073377|,DTXSID0024761|,DTXSID2021810|,DTXSID9020295|,0,0,0,0,0,0,0,0,0,0,0.589468419871462,0.393,8.63385408183495,3.89594451454763,0.68750565527249,1.074,-0.135085176470588,1538.967002,0.488456790123457,267.849899100346
DTXSID4020402,1,0,1,0.674228300312356,0.682605652968705,95-80-7|,95-54-5|,108-45-2|,106-50-3|,95-53-4|,VOZKAJLKRJDJLL-UHFFFAOYSA-N,GEYOCULIXLDCMW-UHFFFAOYSA-N,WZCQRUWWHSTZEM-UHFFFAOYSA-N,CBCKQZAAMUWICA-UHFFFAOYSA-N,RNVCVTLRINQCPJ-UHFFFAOYSA-N,DTXSID4020402|,DTXSID3025881|,DTXSID4021137|,DTXSID9021138|,DTXSID1026164|,0,0,0,0,1,0,0,0,0,0,1.06569874267199,0.719,8.23465631606078,3.95174481205624,0.850155605920208,1.214,-0.215228631578945,1011.941092,0.526805555555556,171.932765083103
DTXSID5020283,NaN,0,1,0.549996926057195,0.774998463028598,95-51-2|,95-82-9|,108-42-9|,96-50-4|,554-00-7|,AKCRQHGQIJBRMN-UHFFFAOYSA-N,AVYGCQXNNJPXSS-UHFFFAOYSA-N,PNPCRKVUWYDDST-UHFFFAOYSA-N,RAIPHJJURHTUIC-UHFFFAOYSA-N,KQCMTOWTPBNWDB-UHFFFAOYSA-N,DTXSID2021810|,DTXSID6024967|,DTXSID0024761|,DTXSID5024508|,DTXSID1024966|,0,0,0,0,0,0,0,0,0,0,0.59813293643114,0.667,8.61293364728331,3.96291239682267,0.510766815864231,1.341,-0.337231999999999,1531.639534,0.526119684499314,165.283014875
DTXSID0058225,NaN,0,1,0.344231816168065,0.672115908084033,84-57-1|,59756-60-4|,24623-77-6|,116-29-0|,599-61-1|,KCEIVWKDBLAQKL-UHFFFAOYSA-N,YWBVHLJPRPCRSD-UHFFFAOYSA-N,JKYKXTRKURYNGW-UHFFFAOYSA-N,MLGCXEBRWGEOQX-UHFFFAOYSA-N,LJGHYPLBDBRCRZ-UHFFFAOYSA-N,DTXSID8058906|,DTXSID8024107|,DTXSID0052679|,DTXSID7021316|,DTXSID3044962|,0,0,0,0,0,0,0,0,0,0,0.642036053440969,1.289,13.8411490711305,5.26350268249885,0.826926236814655,2.306,-0.240229886621317,10274.1453660864,1.38563877345398,256.232683508921
