MoleculeID,LogVP_exp,LogVP_pred,VP_predRange,AD_VP,AD_index_VP,Conf_index_VP,LogVP_CAS_neighbor_1,LogVP_CAS_neighbor_2,LogVP_CAS_neighbor_3,LogVP_CAS_neighbor_4,LogVP_CAS_neighbor_5,LogVP_InChiKey_neighbor_1,LogVP_InChiKey_neighbor_2,LogVP_InChiKey_neighbor_3,LogVP_InChiKey_neighbor_4,LogVP_InChiKey_neighbor_5,LogVP_DTXSID_neighbor_1,LogVP_DTXSID_neighbor_2,LogVP_DTXSID_neighbor_3,LogVP_DTXSID_neighbor_4,LogVP_DTXSID_neighbor_5,LogVP_Exp_neighbor_1,LogVP_Exp_neighbor_2,LogVP_Exp_neighbor_3,LogVP_Exp_neighbor_4,LogVP_Exp_neighbor_5,LogVP_pred_neighbor_1,LogVP_pred_neighbor_2,LogVP_pred_neighbor_3,LogVP_pred_neighbor_4,LogVP_pred_neighbor_5,MLFER_S,SHBd,TopoPSA,nHBDon_Lipinski,MLFER_L,MLFER_E,AATSC0v,nssO,MDEC_23,nHBAcc_Lipinski,piPC7,EE_Dt
DTXSID3038852,NaN,-8.04,[-11:-4.38],1,0.437,0.213,107065-85-0,100-93-6,50-65-7,950782-86-2,181587-01-9,OGIVREKRNQXGTA-UHFFFAOYSA-N,KEZPMZSDLBJCHH-UHFFFAOYSA-N,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,YFONKFDEZLYQDH-UHFFFAOYSA-N,FNELVJVBIYMIMC-UHFFFAOYSA-N,DTXSID20358217,DTXSID7059222,DTXSID7040362,DTXSID0058223,DTXSID6058003,-10,-1,-11,-10,-9,-7,-8,-10,-8,-9,3.245,1.00779540394236,91.43,2,11.506,2.632,47.5139040707909,0,13.1781752423976,5,7.14161001024428,157.547495560348
DTXSID80885392,NaN,1.77,[1.56:1.98],1,0.998,0.73,27538-10-9,6606-65-1,539-88-8,1696-20-4,3658-77-3,LTKFCOCLMSIIMA-UHFFFAOYSA-N,JJJFUHOGVZWXNQ-UHFFFAOYSA-N,GMEONFUTDYJSNV-UHFFFAOYSA-N,KYWXRBNOYGGPIZ-UHFFFAOYSA-N,PUVDDHUFFRRFMN-UHFFFAOYSA-N,DTXSID40885393,DTXSID5064417,DTXSID8047058,DTXSID9061889,DTXSID0041517,2,-0,-1,-2,-2,-1,-1,-0,-1,-0,1.326,0,43.37,0,4.766,0.509,47.4643972771978,1,1.94196708682929,3,1.09861228866811,38.1104366246559
DTXSID2042062,-2,-1.63,[-1.7:-1.56],1,1,0.827,2756-56-1,5888-33-5,76-49-3,7534-94-3,46729-07-1,FAFMZORPAAGQFV-UHFFFAOYSA-N,PSGCQDPCAWOCSH-UHFFFAOYSA-N,KGEKLUUHTZCSIP-UHFFFAOYSA-N,IAXXETNIOYFMLW-UHFFFAOYSA-N,PILKNUBLAZTESB-UHFFFAOYSA-N,DTXSID2042062,DTXSID5052250,DTXSID7041675,DTXSID9027653,DTXSID1068481,-2,-2,-1,-1,-2,-1,-1,-1,-1,-1,0.622,0,26.3,0,6.283,0.424,50.3679950537491,1,5.53429875550466,2,3.85014760171006,85.1883157674075
DTXSID40884907,-4,-4.27,[-4.34:-4.2],1,1,0.972,27610-92-0,381209-09-2,143-07-7,112-37-8,638-53-9,OARDBPIZDHVTCK-UHFFFAOYSA-N,XRKJBJLXKLOLKS-UHFFFAOYSA-N,POULHZVOKOAJMA-UHFFFAOYSA-N,ZDPHROOEEOARMN-UHFFFAOYSA-N,SZHOJFHSIKHZHA-UHFFFAOYSA-N,DTXSID40884907,DTXSID301036257,DTXSID5021590,DTXSID8021690,DTXSID4021684,-4,-4,-5,-2,-5,-4,-4,-4,-4,-5,0.469,0.599824105568153,37.3,1,6.635,0.137,48.2471826502175,0,5.7635520289795,2,2.19722457733622,55.5623212675314
DTXSID6067331,-2,-1.84,[-2.03:-2],1,1,0.716,27619-97-2,355-46-4,34454-97-2,2795-39-3,1763-23-1,VIONGDJUYAYOPU-UHFFFAOYSA-N,QZHDEAJFRJCDMF-UHFFFAOYSA-N,DSRUAYIFDCHEEV-UHFFFAOYSA-N,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,DTXSID6067331,DTXSID7040150,DTXSID0067848,DTXSID8037706,DTXSID3031864,-2,-8,-5,-6,-6,-6,-4,-5,-6,-6,1.287,0.711748546066728,62.75,1,4.329,-0.408,27.0388662152966,0,0,3,3.43398720448515,111.200241881345
DTXSID6034554,-8,-8,[-8:-7.94],1,1,0.828,2764-72-9,4685-14-7,1910-42-5,2481-94-9,60-11-7,SYJFEGQWDCRVNX-UHFFFAOYSA-N,INFDPOAKFNIJBF-UHFFFAOYSA-N,INFDPOAKFNIJBF-UHFFFAOYSA-N,SJJISKLXUJVZOA-UHFFFAOYSA-N,JCYPECIVGRXBMO-UHFFFAOYSA-N,DTXSID6034554,DTXSID3034799,DTXSID7024243,DTXSID8041745,DTXSID5020491,-8,-7,-7,-7,-7,-7,-7,-7,-6,-6,1.398,0,7.76,0,7.898,1.558,52.4037998056901,0,8.50283000417194,2,6.36850874699424,145.727037954287
DTXSID4035542,NaN,-5.5,[-6:-5],1,0.383,0.506,16415-12-6,22613-51-0,105-74-8,15834-05-6,1472-93-1,RSKGMYDENCAJEN-UHFFFAOYSA-N,JSUVMLHNHUCJTE-UHFFFAOYSA-N,YIVJZNGAASQVEM-UHFFFAOYSA-N,AHSZBZTYLKTYJI-UHFFFAOYSA-N,ZOXMHKCFDXHCJX-UHFFFAOYSA-N,DTXSID9066047,DTXSID90177134,DTXSID1059319,DTXSID00864644,DTXSID50340721,-6,-5,-6,-5,-5,-1,-5,-5,-4,-3,0.382,0,27.69,0,13.116,-0.334,55.3050669626661,3,0,4,3.43398720448515,286.638495714959
DTXSID0027935,NaN,-4.76,[-6.9:-2.62],0,0.265,0.289,40601-76-1,43136-14-7,54112-23-1,57712-94-4,32509-66-3,XYXJKPCGSGVSBO-UHFFFAOYSA-N,IHBLBMDDUQOYLA-UHFFFAOYSA-N,CFDIRYSIEKJPRZ-UHFFFAOYSA-N,QAGZJRBUGVRFNF-UHFFFAOYSA-N,JOWXNCPELQZFHF-UHFFFAOYSA-N,DTXSID8028008,DTXSID401210296,DTXSID3068910,DTXSID80866646,DTXSID9052006,-6,-1,-5,-2,-7,-9,-10,-7,-4,-7,0.199,0.395043556373788,121.62,3,30.436,3.362,51.3021944051911,0,29.2638379638093,9,7.01470203589384,696.565956904962
DTXSID2029240,1,0.95,[1:0.98],1,1,0.989,2768-02-7,1185-55-3,998-30-1,1067-25-0,2487-90-3,NKSJNEHGWDZZQF-UHFFFAOYSA-N,BFXIKLCIZHOAAZ-UHFFFAOYSA-N,QQQSFSZALRVCSZ-UHFFFAOYSA-N,HQYALQRYBUJWDH-UHFFFAOYSA-N,YUYCVXFAYWRXLS-UHFFFAOYSA-N,DTXSID2029240,DTXSID3027370,DTXSID6052667,DTXSID6042494,DTXSID0027482,1,1,1,1,2,1,1,1,1,1,0.572,0,27.69,0,2.886,0.00100000000000003,76.3432711986597,3,0,3,0,20.3923048499025
DTXSID0049444,-5,-5.53,[-6.97:-4.09],1,1,0.681,27776-21-2,4926-55-0,100418-33-5,41394-05-2,88-74-4,LWMFAFLIWMPZSX-UHFFFAOYSA-N,LFOUYKNCQNVIGI-UHFFFAOYSA-N,SCZQUWZLEIYDBD-UHFFFAOYSA-N,VHCNQEUWZYOAEV-UHFFFAOYSA-N,DPJCXCZTLWNFOH-UHFFFAOYSA-N,DTXSID0049444,DTXSID0063650,DTXSID20143261,DTXSID7047568,DTXSID1025726,-5,-6,-6,-8,-3,-6,-6,-6,-10,-5,1.156,0.771814452632905,73.5,2,5.583,1.213,45.7282305444825,0,4.01577939903663,6,4.20469261939097,92.6764513253202
DTXSID4027498,-2,-2.51,[-2.67:-2.35],1,1,0.764,2778-42-9,2778-41-8,2162-73-4,3634-83-1,731-27-1,AZYRZNIYJDKRHO-UHFFFAOYSA-N,AGJCSCSSMFRMFQ-UHFFFAOYSA-N,AZAKSPACDDRBQB-UHFFFAOYSA-N,RTTZISZSHSCFRH-UHFFFAOYSA-N,HYVWIQDYBVKITD-UHFFFAOYSA-N,DTXSID4027498,DTXSID2073304,DTXSID40176011,DTXSID5038919,DTXSID8042478,-2,-3,-3,-4,-6,-4,-3,-5,-3,-5,1.511,0,58.86,0,5.944,0.99,50.1523867534515,0,5.6685784464841,4,5.5683445037611,97.2342756544747
DTXSID5062639,NaN,-5.04,[-5.79:-4.29],0,0.485,0.559,6297-03-6,24271-12-3,504-53-0,29043-70-7,13276-08-9,HBXWUCXDUUJDRB-UHFFFAOYSA-N,GAQPWOABOQGPKA-UHFFFAOYSA-N,DMCJFWXGXUEHFD-UHFFFAOYSA-N,DWJGOISYMPVHNX-UHFFFAOYSA-N,DJWFNQUDPJTSAD-UHFFFAOYSA-N,DTXSID10864175,DTXSID3066974,DTXSID2060125,DTXSID4067430,DTXSID6065393,-5,-4,-6,-6,-5,-7,-5,-7,-4,-6,0.558,0,26.3,0,18.328,0.08,49.4237161705551,1,4.3239311469595,2,3.55534806148941,484.524944622853
DTXSID60881110,-6,-6.17,[-6:-6.09],1,1,0.976,2781-00-2,2212-81-9,6731-36-8,40527-42-2,204254-84-2,GWQOYRSARAWVTC-UHFFFAOYSA-N,UBRWPVTUQDJKCC-UHFFFAOYSA-N,NALFRYPTRXKZPN-UHFFFAOYSA-N,YDQLGNDCYHZHEE-UHFFFAOYSA-N,PRRFQXHAXJDWGV-UHFFFAOYSA-N,DTXSID60881110,DTXSID50862872,DTXSID4020165,DTXSID5068233,DTXSID501036146,-6,-6,-4,-3,-6,-6,-6,-2,-4,-5,0.953,0,36.92,0,9.676,0.644,49.7001672066786,4,5.65685424949238,4,5.42550052671633,149.392865797428
DTXSID2029242,-0,-0.38,[-0.72:-0.04],1,1,0.683,2781-11-5,20120-33-6,86404-04-8,28319-77-9,57966-95-7,CCJKFLLIJCGHMO-UHFFFAOYSA-N,MCONGYNHPPCHSD-UHFFFAOYSA-N,FCOFRUTUVRXURQ-UHFFFAOYSA-N,SUHOQUVVVLNYQR-UHFFFAOYSA-N,XERJKGMBORTKEO-UHFFFAOYSA-N,DTXSID2029242,DTXSID9040215,DTXSID8020595,DTXSID70951010,DTXSID6032358,-0,-2,-8,-10,-6,-6,-5,-4,-4,-5,2.253,1.22122602950645,89.04,2,9.131,0.722,45.8766753461411,2,0,6,2.19722457733622,61.3201169223149
DTXSID6021456,NaN,-7.54,[-8.87:-6.21],1,0.361,0.457,250640-08-5,154946-66-4,65212-77-3,5858-81-1,2052-25-7,UIRZESNOBKRHRA-UHFFFAOYSA-N,FLNFGIKCCOPBMZ-UHFFFAOYSA-N,UOJXCGAWGJWRNV-UHFFFAOYSA-N,JYNBEDVXQNFTOX-UHFFFAOYSA-N,HETKNRGJVSOOEF-UHFFFAOYSA-N,DTXSID801036169,DTXSID30890471,DTXSID10886751,DTXSID6064038,DTXSID3062154,-7,-7,-6,-10,-7,-9,-7,-8,-8,-8,4.826,1.62425251289954,170.45,3,13.747,3.357,44.6732684548518,0,18.9061712947999,9,7.13876778867504,275.118269550753
DTXSID2047199,-2,-1.65,[-1.7:-1.6],1,1,0.968,2785-87-7,97-53-0,97-54-1,2563-07-7,121-00-6,PXIKRTCSSLJURC-UHFFFAOYSA-N,RRAFCDWBNXTKKO-UHFFFAOYSA-N,BJIOGJUNALELMI-UHFFFAOYSA-N,ZWQBCCVEOIYNDL-UHFFFAOYSA-N,MRBKEAMVRSLQPH-UHFFFAOYSA-N,DTXSID2047199,DTXSID9020617,DTXSID7022413,DTXSID8062523,DTXSID7040788,-2,-2,-2,-1,-3,-2,-3,-3,-2,-4,1.112,0.61827239229025,29.46,1,6,0.79,51.0996074804349,1,7.67819423182163,2,4.22271945375022,56.1639378334692
DTXSID0047038,NaN,-1.72,[-2.42:-1.02],1,0.829,0.729,2563-07-7,2785-87-7,105-13-5,93-51-6,97-53-0,ZWQBCCVEOIYNDL-UHFFFAOYSA-N,PXIKRTCSSLJURC-UHFFFAOYSA-N,MSHFRERJPWKJFX-UHFFFAOYSA-N,PETRWTHZSKVLRE-UHFFFAOYSA-N,RRAFCDWBNXTKKO-UHFFFAOYSA-N,DTXSID8062523,DTXSID2047199,DTXSID6044357,DTXSID6047105,DTXSID9020617,-1,-2,-3,-2,-2,-2,-2,-2,-2,-3,1.112,0.63389739229025,29.46,1,5.501,0.79,50.9197940208267,1,7.06555105800289,2,3.89373173545589,48.9362973217185
DTXSID7029243,NaN,-7.55,[-12.44:-2.66],1,0.45,0.1,56396-10-2,16403-84-2,23911-85-5,72363-26-9,133336-92-2,LFFICOHZNUVGRZ-UHFFFAOYSA-N,YOGMQHMXNSEDLV-UHFFFAOYSA-N,VZYBFCDYFROPPK-UHFFFAOYSA-N,ALXCWDABTQQKAH-UHFFFAOYSA-N,MVFNQVJAYJPMFQ-UHFFFAOYSA-N,DTXSID2069103,DTXSID9066045,DTXSID20361327,DTXSID40888142,DTXSID60558971,-10,-0,-6,-15,-6,-8,-9,-7,-10,-6,3.469,1.44397390777172,126.37,4,18.372,3.566,48.1928473774462,1,31.0386895360928,8,7.16106424462807,423.436806805735
DTXSID10624418,-4,-4.13,[-4.17:-4.09],1,1,0.996,279246-65-0,116020-44-1,96624-52-1,96624-41-8,96624-41-8,IASLDLGGHXYCEO-UHFFFAOYSA-N,KHDBEDDPFRHGCN-UHFFFAOYSA-N,QYGWJCMCLQAINT-UHFFFAOYSA-N,KORMYSCDCHFFMN-UHFFFAOYSA-N,KORMYSCDCHFFMN-UHFFFAOYSA-N,DTXSID10624418,DTXSID20921900,DTXSID70454758,DTXSID901231803,DTXSID901231803,-4,-4,-5,-4,-4,-4,-4,-5,-4,-4,0.371,0,0,0,8.496,0.532,51.869356056397,0,17.275957357568,0,4.07753744390572,120.248438224669
DTXSID8037706,-6,-5.61,[-5.68:-5.54],1,1,0.96,2795-39-3,1763-23-1,355-46-4,52299-25-9,27619-97-2,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,QZHDEAJFRJCDMF-UHFFFAOYSA-N,WAZIDHPTVNFDQG-UHFFFAOYSA-N,VIONGDJUYAYOPU-UHFFFAOYSA-N,DTXSID8037706,DTXSID3031864,DTXSID7040150,DTXSID60556851,DTXSID6067331,-6,-6,-8,-5,-2,-6,-6,-4,-3,-6,1.161,0.814248546066728,62.75,1,3.855,-0.692,15.6119678726068,0,0,3,3.76120011569356,132.231070194496
DTXSID2037712,-8,-8.43,[-8.51:-8.35],1,1,0.826,27955-94-8,1182722-58-2,13595-25-0,4465-58-1,5294-61-1,BRPSWMCDEYMRPE-UHFFFAOYSA-N,RRWZRHNYCZSEBR-UHFFFAOYSA-N,PVFQHGDIOXNKIC-UHFFFAOYSA-N,DQIHOZJLTDMMSG-UHFFFAOYSA-N,PGTUOOFJGHAMOZ-UHFFFAOYSA-N,DTXSID2037712,DTXSID70677364,DTXSID7065548,DTXSID1063485,DTXSID60967408,-8,-8,-5,-11,-7,-7,-9,-6,-8,-9,2.22,1.63311933106576,60.69,3,12.282,2.41,52.1231061032944,0,22.7381821443256,3,6.43564944164453,164.118833493824
DTXSID1041390,-6,-6.35,[-6.46:-6.24],1,1,0.823,2797-51-5,1698-60-8,120118-14-1,24691-80-3,67914-60-7,XVLIXCWHTLFDNK-UHFFFAOYSA-N,KPDZMYAYZCKXQP-UHFFFAOYSA-N,AHLIZUWPYRQFHY-UHFFFAOYSA-N,JFSPBVWPKOEZCB-UHFFFAOYSA-N,AGVNLFCRZULMKK-UHFFFAOYSA-N,DTXSID1041390,DTXSID3034872,DTXSID70869646,DTXSID8058035,DTXSID3057804,-6,-6,-5,-7,-10,-7,-6,-7,-6,-6,1.965,0.548461041824137,57.99,1,6.999,1.567,44.9013371023727,0,8.65268366114066,3,5.39745543789113,104.111599132193
DTXSID0022016,-0,-0.13,[-0.19:-0.07],1,1,0.828,280-57-9,88-12-0,104-19-8,111-18-2,2687-91-4,IMNIMPAHZVJRPE-UHFFFAOYSA-N,WHNWPMSKXPGLAX-UHFFFAOYSA-N,XFLSMWXCZBIXLV-UHFFFAOYSA-N,TXXWBTOATXBWDR-UHFFFAOYSA-N,ZFPGARUNNKGOBB-UHFFFAOYSA-N,DTXSID0022016,DTXSID2021440,DTXSID5059292,DTXSID5033701,DTXSID3044413,-0,-1,-1,-1,-1,-1,-1,-0,-1,-1,0.923,0,6.48,0,3.924,0.688,47.2951778713492,0,0,2,1.94591014905531,37.952326839757
DTXSID1027500,0,0.5,[0.39:0.61],1,1,0.823,2807-30-9,111-35-3,109-59-1,110-80-5,56539-66-3,YEYKMVJDLWJFOA-UHFFFAOYSA-N,XHMWPVBQGARKQM-UHFFFAOYSA-N,HCGFUIQPSOCUHI-UHFFFAOYSA-N,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,MFKRHJVUCZRDTF-UHFFFAOYSA-N,DTXSID1027500,DTXSID4073124,DTXSID4047466,DTXSID7024087,DTXSID8044389,0,1,1,1,-0,1,0,0,1,0,0.567,0.750702947845805,29.46,1,3.407,0.248,43.919295832239,1,0,2,0,16.6253824747719
DTXSID6023028,NaN,-5,[-8:-1.63],0,0.345,0.203,37971-36-1,138624-11-0,407-41-0,1071-83-6,89182-60-5,SZHQPBJEOCHCKM-UHFFFAOYSA-N,OGSPWJRAVKPPFI-UHFFFAOYSA-N,BZQFBWGGLXLEPQ-UHFFFAOYSA-N,XDDAORKBJWWYJS-UHFFFAOYSA-N,ILXGPMLOFSWMBU-UHFFFAOYSA-N,DTXSID4027999,DTXSID00160734,DTXSID1046348,DTXSID1024122,DTXSID50893828,1,-8,-7,-7,-5,-7,-5,-7,-7,-5,3.654,3.091140260631,154.91,5,9.346,1.144,43.8405278699067,0,0,7,0,25.4386352226252
DTXSID7044637,NaN,-8.33,[-11.03:-6],1,0.472,0.326,94232-67-4,101831-37-2,1197377-31-3,141645-16-1,2872-52-8,ZQKLRJAOOUMVSA-UHFFFAOYSA-N,ZSZFUDFOPOMEET-UHFFFAOYSA-N,FUPWOFWDARMISK-UHFFFAOYSA-N,ZJZKLBXEGZKOBW-UHFFFAOYSA-N,FOQABOMYTOFLPZ-UHFFFAOYSA-N,DTXSID70915995,DTXSID4046787,DTXSID001035729,DTXSID50467068,DTXSID6062678,-10,-6,-7,-6,-13,-7,-7,-9,-8,-8,1.706,0.508464635662958,88.09,1,10.719,2.661,43.7218037054209,0,17.8824919485748,6,6.78332520060396,224.850621541417
DTXSID3032416,-6,-6.18,[-6:-6.18],1,1,1,28159-98-0,4147-51-7,22936-75-0,886-50-0,834-12-8,HDHLIWCXDDZUFH-UHFFFAOYSA-N,NPWMZOGDXOFZIN-UHFFFAOYSA-N,IKYICRRUVNIHPP-UHFFFAOYSA-N,IROINLKCQGIITA-UHFFFAOYSA-N,RQVYBGPQFYCBGX-UHFFFAOYSA-N,DTXSID3032416,DTXSID9037533,DTXSID3041873,DTXSID3024318,DTXSID1023869,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,2.139,0.657405517762661,88.03,2,10.702,2.24,50.3604388281125,0,2.7184707917554,5,5.15075948969037,97.0876971742315
DTXSID8067361,-12,-12.45,[-12:-12.24],1,1,0.714,28173-59-3,40530-60-7,65059-45-2,63562-34-5,68672-66-2,GLLYQJVICPAIGW-UHFFFAOYSA-N,GLVDLLVMSDGVDA-UHFFFAOYSA-N,SOYBSGQXDYYMDH-UHFFFAOYSA-N,MJOBQUIJUFKMPR-UHFFFAOYSA-N,RACSQPAUTPPMLG-UHFFFAOYSA-N,DTXSID8067361,DTXSID5068235,DTXSID4070162,DTXSID60886625,DTXSID40988358,-12,-11,-8,-7,-2,-8,-8,-13,-9,-10,2.978,0.999303487076912,125.15,3,15.847,2.825,45.9137824011517,3,23.5021392366446,8,6.78222748621814,416.505422691007
DTXSID8067363,NaN,-1.57,[-2:-1.08],1,0.712,0.714,5798-79-8,6613-44-1,101-39-3,122-57-6,618-32-6,XUHFBOUSHUEAQZ-UHFFFAOYSA-N,ZJIOBDJEKDUUCI-UHFFFAOYSA-N,VLUMOWNVWOXZAU-UHFFFAOYSA-N,BWHOZHOGCMHOBV-UHFFFAOYSA-N,AQIHMSVIAGNIDM-UHFFFAOYSA-N,DTXSID50871146,DTXSID4064420,DTXSID4025587,DTXSID4025662,DTXSID7060677,-2,-1,-2,-2,-1,-1,-1,-1,-2,-2,1.264,0,23.79,0,5.914,1.116,57.1943465552204,0,7.41257604632559,1,4.40671924726425,43.093243788652
DTXSID8067367,NaN,-1.25,[-2:-0.46],1,0.692,0.629,54-11-5,2003244-43-5,538-75-0,2460-77-7,33885-52-8,SNICXCGAKADSCV-UHFFFAOYSA-N,IDYDEKRGDSORFT-UHFFFAOYSA-N,QOSSAOTZNIDXMA-UHFFFAOYSA-N,ZZYASVWWDLJXIM-UHFFFAOYSA-N,GVSTVIASYRSHQM-UHFFFAOYSA-N,DTXSID1020930,DTXSID401019507,DTXSID1023817,DTXSID3044889,DTXSID5051490,-1,-2,-2,0,-2,-2,-2,-2,-3,-2,0.908,0,25.78,0,6.636,0.813,51.5851959763363,0,7.8444137378404,2,4.20375934820797,79.5909131906264
DTXSID0044814,NaN,-3.88,[-4:-3.74],1,0.998,0.764,106185-75-5,106155-02-6,67801-20-1,72681-01-7,198404-98-7,KHQDWCKZXLWDNM-UHFFFAOYSA-N,MTVBNJVZZAQKRV-UHFFFAOYSA-N,RNLHVODSMDJCBR-UHFFFAOYSA-N,FADMUUMOVSFZHH-UHFFFAOYSA-N,OAKFACUIGQLOCA-UHFFFAOYSA-N,DTXSID30860412,DTXSID601019410,DTXSID7052369,DTXSID001033347,DTXSID8051837,-4,-3,-2,-3,-2,-2,-3,-3,-3,-3,0.633,0.541664383345931,20.23,1,7.16,0.665,51.3660924410992,0,7.99440577270296,1,3.97029191355212,73.9533922788455
DTXSID6024337,-5,-4.65,[-4.76:-4.54],1,1,0.955,28249-77-6,34622-58-7,52888-80-9,85785-20-2,36756-79-3,QHTQREMOGMZHJV-UHFFFAOYSA-N,LLLFASISUZUJEQ-UHFFFAOYSA-N,NQLVQOSNDJXLKG-UHFFFAOYSA-N,BXEHUCNTIZGSOJ-UHFFFAOYSA-N,PHSUVQBHRAWOQD-UHFFFAOYSA-N,DTXSID6024337,DTXSID0058061,DTXSID3058119,DTXSID2058201,DTXSID6034425,-5,-4,-6,-5,-3,-5,-5,-5,-5,-5,1.769,0,45.61,0,9.442,1.384,56.2744712205244,0,8.25508745904456,2,4.22409276593676,85.5058385506011
DTXSID80892243,NaN,-1.09,[-1.17:-1.01],1,0.998,0.964,50-21-5,594-61-6,79-14-1,4316-73-8,504-63-2,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,BWLBGMIXKSTLSX-UHFFFAOYSA-N,AEMRFAOFKBGASW-UHFFFAOYSA-N,FSYKKLYZXJSNPZ-UHFFFAOYSA-N,YPFDHNVEDLHUCE-UHFFFAOYSA-N,DTXSID7023192,DTXSID4032954,DTXSID0025363,DTXSID5027568,DTXSID8041246,-1,-2,-2,1,-1,-1,-2,-2,-2,-1,0.629,1.63784722222222,57.53,2,2.585,0.331,40.7248763580748,0,0,3,0,10.0001041435185
DTXSID6058051,NaN,-6.75,[-8.58:-4.92],1,0.494,0.433,54380-33-5,24280-93-1,68227-46-3,13684-56-5,82558-50-7,XNXYNGQBOWXCJQ-UHFFFAOYSA-N,HPNSFSBZBAHARI-UHFFFAOYSA-N,YWXZEPDONGEMEM-UHFFFAOYSA-N,WZJZMXBKUWKXTQ-UHFFFAOYSA-N,PMHURSZHKKJGBM-UHFFFAOYSA-N,DTXSID10969492,DTXSID4041070,DTXSID3028421,DTXSID0034518,DTXSID8024159,-4,-6,-8,-9,-8,-8,-7,-8,-10,-6,2.053,0.758424941735954,93.73,2,13.524,1.234,49.5719219527687,2,11.878958240841,7,5.05704166691041,172.34980678547
DTXSID90182586,NaN,-4.28,[-5.43:-3.13],1,0.371,0.511,761441-54-7,117-18-0,1897-45-6,42221-52-3,3615-21-2,MBVGJZDLUQNERS-UHFFFAOYSA-N,XQTLDIFVVHJORV-UHFFFAOYSA-N,CRQQGFGUEAVUIL-UHFFFAOYSA-N,IROWIXYGGPOJFJ-UHFFFAOYSA-N,KSROTSBULDYPKA-UHFFFAOYSA-N,DTXSID501020573,DTXSID0026098,DTXSID0020319,DTXSID00420183,DTXSID0041773,-5,-3,-6,-3,-4,-4,-3,-4,-3,-5,1.904,0.530925925925926,67.81,1,8.041,1.438,18.4840462293755,0,5.24148278841779,3,5.29047418908701,67.3777263497765
DTXSID7038814,NaN,-5.81,[-7.38:-4.24],1,0.627,0.542,88-68-6,63-74-1,95-02-3,5637-42-3,337906-36-2,PXBFMLJZNCDSMP-UHFFFAOYSA-N,FDDDEECHVMSUSB-UHFFFAOYSA-N,OZOHTVFCSKFMLL-UHFFFAOYSA-N,BTDGLZSKNFJBER-UHFFFAOYSA-N,AVKBLCWBDLLVRL-UHFFFAOYSA-N,DTXSID2021789,DTXSID4023622,DTXSID40241713,DTXSID90589935,DTXSID50187451,-5,-5,-4,-9,-7,-5,-6,-5,-6,-6,1.883,1.18391723356009,69.11,4,6.706,1.267,47.753782678424,0,7.06555105800289,3,3.84079549613978,41.385547609247
DTXSID1034929,NaN,-6.06,[-6.85:-5.27],1,0.621,0.589,39515-41-8,99607-70-2,85-68-7,39515-40-7,27987-25-3,XQUXKZZNEFRCAW-UHFFFAOYSA-N,COYBRKAVBMYYSF-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,FJDPATXIBIBRIM-UHFFFAOYSA-N,LBKFHGHXATXEBY-UHFFFAOYSA-N,DTXSID0024002,DTXSID3041794,DTXSID3020205,DTXSID4032536,DTXSID00950677,-5,-7,-5,-6,-6,-7,-5,-6,-8,-5,2.122,0,52.6,0,13.092,1.406,51.8685332564156,2,15.0889590986104,4,6.18646579247591,219.93879649776
DTXSID9024489,-5,-5.02,[-5:-4.85],1,1,0.762,2835-95-2,28443-50-7,95-85-2,95-55-6,1073-69-4,DBFYESDCPWWCHN-UHFFFAOYSA-N,FZCQMIRJCGWWCL-UHFFFAOYSA-N,SWFNPENEBHAHEB-UHFFFAOYSA-N,CDAWCLOXVUBKRW-UHFFFAOYSA-N,XXNOGQJZAOXWAQ-UHFFFAOYSA-N,DTXSID9024489,DTXSID6067385,DTXSID5024473,DTXSID8024498,DTXSID50147999,-5,-5,-3,-2,-3,-3,-3,-4,-4,-4,1.247,1.18638888888889,46.25,3,5.325,1.112,50.1661867093141,0,5.85380063611753,2,2.15103519486684,36.2467071299648
DTXSID5034694,NaN,-3.41,[-4.64:-2.18],1,0.543,0.527,38353-09-2,27394-99-6,123-56-8,66-22-8,625-77-4,VTGOHKSTWXHQJK-UHFFFAOYSA-N,ONONIESHMTZAKB-UHFFFAOYSA-N,KZNICNPSHKQLFF-UHFFFAOYSA-N,SGLPRIIINMCHCW-UHFFFAOYSA-N,ZSBDPRIWBYHIAF-UHFFFAOYSA-N,DTXSID3068091,DTXSID80950079,DTXSID8051629,DTXSID4021424,DTXSID10211549,-5,-2,-4,-4,-2,-2,-3,-3,-4,-2,1.3,0.800208333333333,62.02,1,3.856,0.878,38.5456213496904,0,2.82842712474619,4,0,30.7015270212133
