MoleculeID,Clint_exp,Clint_pred,Clint_predRange,AD_Clint,AD_index_Clint,Conf_index_Clint,Clint_CAS_neighbor_1,Clint_CAS_neighbor_2,Clint_CAS_neighbor_3,Clint_CAS_neighbor_4,Clint_CAS_neighbor_5,Clint_InChiKey_neighbor_1,Clint_InChiKey_neighbor_2,Clint_InChiKey_neighbor_3,Clint_InChiKey_neighbor_4,Clint_InChiKey_neighbor_5,Clint_DTXSID_neighbor_1,Clint_DTXSID_neighbor_2,Clint_DTXSID_neighbor_3,Clint_DTXSID_neighbor_4,Clint_DTXSID_neighbor_5,Clint_Exp_neighbor_1,Clint_Exp_neighbor_2,Clint_Exp_neighbor_3,Clint_Exp_neighbor_4,Clint_Exp_neighbor_5,Clint_pred_neighbor_1,Clint_pred_neighbor_2,Clint_pred_neighbor_3,Clint_pred_neighbor_4,Clint_pred_neighbor_5,maxHBint2,minHBint2,SHBd,nN,BCUTp_1h,minHBa,MLFER_A,ndO,nBase,GATS5e,SRW4,MDEO_12,AATS1i,MLFER_BO,SpMax4_Bhm,maxHBint9,ETA_dBetaP,ATSC0p,ATS3p,XLogP,maxHssNH,minHBint10,khs_ssNH,nssNH,mindssS,nTG12Ring,ATS4i,SRW6,MPC5,khs_ddsN,SdCH2,nF6Ring,nHBint7
DTXSID6052453,NaN,37.13,[19.7:66.83],1,0.222,0.556,732-26-3,39515-41-8,119-47-1,2078-54-8,88-60-8,PFEFOYRSMXVNEL-UHFFFAOYSA-N,XQUXKZZNEFRCAW-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,OLBCVFGFOZPWHH-UHFFFAOYSA-N,XOUQAVYLRNOXDO-UHFFFAOYSA-N,DTXSID2021311,DTXSID0024002,DTXSID4020870,DTXSID6023523,DTXSID2026529,40.7,19.7,22.4,107,36,25.56,39.81,29.84,32.13,68.62,0,0,0,0,11.5786148372786,12.8530410682792,0.003,1,0,3.41703356866826,5.23110861685459,0,141.306232712865,0.593,3.25597260562572,0,0.01136,11.7876014121173,177.659267799396,5.832,0,0,0,0,0,0,25551.261859316,6.78784498230958,62,0,0,0,0
DTXSID40867952,NaN,183.21,[14.03:480.03],1,0.33,0.351,109-43-3,141-04-8,105-99-7,131-18-0,111-82-0,PYGXAGIECVVIOZ-UHFFFAOYSA-N,RDOFJDLLWVCMRU-UHFFFAOYSA-N,XTJFFFGAUHQWII-UHFFFAOYSA-N,IPKKHRVROFYTEK-UHFFFAOYSA-N,UQDUPQYQJKYHQI-UHFFFAOYSA-N,DTXSID1041847,DTXSID9036690,DTXSID2021866,DTXSID5031131,DTXSID5026889,134,865,14.03,301,445.2,64.5,107.51,383.9,131.6,65.22,0,0,0,0,8.89973200305308,4.63591931216931,0.003,1,0,1.29530353534991,4.77912349311153,1.31037069710445,147.429715129527,0.404,3.17242453015535,0,-0.45833,9.53820713347601,113.494324019168,5.199,0,0,0,0,0,0,20734.2237473238,6.17170059741091,19,0,0,0,0
DTXSID1025279,NaN,25.02,[8.52:61.09],1,0.227,0.464,97-53-0,100-42-5,94-59-7,93-15-2,2210-24-4,RRAFCDWBNXTKKO-UHFFFAOYSA-N,PPBRXRYQALVLMV-UHFFFAOYSA-N,ZMQAAUBTXCXRIC-UHFFFAOYSA-N,ZYEMGPIYFIJGTP-UHFFFAOYSA-N,BPCNEKWROYSOLT-UHFFFAOYSA-N,DTXSID9020617,DTXSID2021284,DTXSID0021254,DTXSID5025607,DTXSID60278268,103.62,8.52,14.12,26.56,30.9,11.07,17.82,18.27,15.4,14.28,0,0,0,1,7.4753176785419,4.43356481481481,0.003,1,0,0.985012567230892,3.97029191355212,0.5,146.848237988353,0.707,2.47008169397402,0,0.27778,3.43797044734294,26.901747247094,0.597,0,0,0,0,0,0,3201.579257249,5.31320597904179,3,0,3.15606481481481,0,0
DTXSID8064561,NaN,5.35,[0.6:19.23],1,0.296,0.44,7378-99-6,994-05-8,637-92-3,533-74-4,54-11-5,UQKAOOAFEFCDGT-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,QAYICIQNSGETAS-UHFFFAOYSA-N,SNICXCGAKADSCV-UHFFFAOYSA-N,DTXSID2036299,DTXSID8024521,DTXSID0025604,DTXSID7024902,DTXSID1020930,35.14,2.1,0.6,12.42,4.44,9.27,0.51,1.31,51.21,3.73,0,0,0,1,9.16725499338113,2.45833333333333,0.003,0,1,0.395262091873937,4.04305126783455,0,149.417598729078,0.759,2.33355279310305,0,-0.52778,5.68362103889925,69.165002987282,2.252,0,0,0,0,0,0,12004.8529446453,5.4510384535657,0,0,0,0,0
DTXSID60887773,NaN,153.95,[22.62:447.4],1,0.347,0.389,84-69-5,84-74-2,131-18-0,94-28-0,141-04-8,MGWAVDBGNNKXQV-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,IPKKHRVROFYTEK-UHFFFAOYSA-N,FRQDZJMEHSJOPU-UHFFFAOYSA-N,RDOFJDLLWVCMRU-UHFFFAOYSA-N,DTXSID9022522,DTXSID2021781,DTXSID5031131,DTXSID3026564,DTXSID9036690,345,42.5,301,22.62,865,276.96,474.39,131.6,31.81,107.51,0,0,0,0,9.97851337916451,5.30221678949358,0.003,2,0,1.8302455668522,4.97673374242057,1.26491106406735,145.47108941065,0.828,3.18823003425689,0,-0.425,10.4405141685717,139.138140996017,3.472,0,0,0,0,0,0,23559.908676324,6.4150969591716,40,0,0,0,0
DTXSID60867974,NaN,25.73,[9.8:73.38],1,0.303,0.514,103-23-1,109-43-3,59227-89-3,84-75-3,94-28-0,SAOKZLXYCUGLFA-UHFFFAOYSA-N,PYGXAGIECVVIOZ-UHFFFAOYSA-N,AXTGDCSMTYGJND-UHFFFAOYSA-N,KCXZNSGUUQJJTR-UHFFFAOYSA-N,FRQDZJMEHSJOPU-UHFFFAOYSA-N,DTXSID0020606,DTXSID1041847,DTXSID0042086,DTXSID6025068,DTXSID3026564,13.56,134,9.8,27.7,22.62,12.49,64.5,31.56,57.67,31.81,0,0,0,0,9.20289564160303,5.43832860922147,0.003,1,0,2.03322309505441,4.85981240436167,0.5,145.540614400646,0.493,3.19754590939259,0,-0.43421,11.4825048316312,153.846266280017,7.177,0,0,0,0,0,0,28845.0412607417,6.24804287450843,18,0,0,0,0
DTXSID8022111,11.3,11.3,[10.77:11.83],1,1,0.963,709-98-8,587-65-5,62-44-2,23950-58-5,63-25-2,LFULEKSKNZEWOE-UHFFFAOYSA-N,VONWPEXRCLHKRJ-UHFFFAOYSA-N,CPJSUEIXXCENMM-UHFFFAOYSA-N,PHNUZKMIPFFYSO-UHFFFAOYSA-N,CVXBEEMKQHEXEN-UHFFFAOYSA-N,DTXSID8022111,DTXSID3041409,DTXSID1021116,DTXSID2020420,DTXSID9020247,11.3,38.9,9.35,5.4,27.27,14.64,6.68,8.43,19.93,11.75,4.87023897941061,4.87023897941061,0.439159807956104,1,9.74508903426291,0.886078199798438,0.076,1,0,1.03848307415481,4.55387689160054,0,145.894324994659,0.515,3.18647884288591,0,0.09615,6.59983253906059,68.158112691943,2.773,0.439159807956104,0,1,1,0,0,5915.77822403517,6.00388706710654,23,0,0,0,0
DTXSID9023126,NaN,2.9,[1.3:6.11],1,0.167,0.548,99459-47-9,1596-84-5,938-73-8,42794-76-3,29122-68-7,ZCDFRCAJGXZHBJ-UHFFFAOYSA-N,NOQGZXFMHARMLW-UHFFFAOYSA-N,SBNKFTQSBPKMBZ-UHFFFAOYSA-N,PTKSEFOSCHHMPD-UHFFFAOYSA-N,METKIMKYRPQLGS-UHFFFAOYSA-N,DTXSID90363979,DTXSID9020370,DTXSID4020581,DTXSID0023321,DTXSID2022628,9.77,2.29,1.3,3,1.99,2.68,2.5,2.86,2.32,2.65,7.70260384976285,7.70260384976285,1.80736961451247,3,8.15296115918203,2.76847222222222,0.937,1,1,0.654645944373416,4.36944785246702,0,158.793805940978,1.313,2.35722957034103,0,-0.06818,3.75825622020255,44.365691242245,-3.429,0,0,0,0,0,0,6946.72624738724,5.75890177387728,12,0,0,0,0
DTXSID8022533,NaN,186.66,[138:240.81],1,0.249,0.612,17924-92-4,520-36-5,36062-04-1,23513-14-6,458-37-7,MBMQEIFVQACCCH-CLTKARDFSA-N,KZNIFHPLKGYRTM-UHFFFAOYSA-N,LBTVHXHERHESKG-UHFFFAOYSA-N,NLDDIKRKFXEWBK-UHFFFAOYSA-N,VFLDPWHFBUODDF-UHFFFAOYSA-N,DTXSID0021460,DTXSID6022391,DTXSID30865801,DTXSID3041035,DTXSID8031077,209,138,173,146,297,97.84,53.07,209.61,46.71,142.15,0,0,1.39637485385186,0,10.3215788237874,5.38148998488284,1.016,1,0,1.36043983804929,5.17614973257383,0.970983543414647,145.280931503528,1.149,3.2879902120686,0,-0.15217,10.7399396382266,150.414792642621,3.805,0,3.64525440188339,0,0,0,2,21646.1289959864,6.62936325343745,52,0,0,0,0
DTXSID1040376,NaN,4.59,[0.04:16.37],1,0.232,0.435,156-43-4,496-72-0,87-62-7,150-76-5,872-50-4,IMPPGHMHELILKG-UHFFFAOYSA-N,DGRGLKZMKWPMOH-UHFFFAOYSA-N,UFFBMTHBGFGIHF-UHFFFAOYSA-N,NWVVVBRKAWDGAB-UHFFFAOYSA-N,SECXISVLQFMRJM-UHFFFAOYSA-N,DTXSID0025864,DTXSID9024930,DTXSID8026307,DTXSID4020828,DTXSID6020856,13.8,8.27,8.96,36,0.04,18.83,17.22,18.37,19.87,2.7,0,0,0.800208333333333,2,6.73639895209968,8.47541666666667,0.348,1,0,0.0183292251357241,4.04305126783455,0,155.848196683738,1.073,2.00660297674081,0,-0.0625,2.227682538264,20.787576207698,0.236,0,0,0,0,0,0,1990.8442082808,5.4510384535657,12,0,0,0,0
DTXSID80868004,NaN,7.06,[3:15.2],1,0.145,0.522,155213-67-5,CHEMBL1916289,688763-64-6,127779-20-8,CHEMBL1761870,NCDNCNXCDXHOMX-UHFFFAOYSA-N,UATKNSLTWCCYOI-UHFFFAOYSA-N,YQYFEGTYCUQBEI-UHFFFAOYSA-N,QWAXKHKRTORLEM-UHFFFAOYSA-N,IVOZSKOYXPHCOQ-UHFFFAOYSA-N,DTXSID1048627,?,DTXSID60218962,DTXSID6044012,?,8.57,3,3,25.7,10.72,14.6,6.74,4.03,17.97,14.76,5.06376137316487,1.10715681019508,1.5563978315974,4,10.6496895604659,2.91488651064733,0.227,2,0,1.33020141653407,5.68697535633982,0.452910813657838,148.07373646097,1.979,3.54503395757527,4.71460180341072,-0.2619,21.5350754652739,283.633237388525,8.12,0.402993173734856,0,4,4,0,0,43084.668624618,7.09257371597468,87,0,0,0,6
DTXSID2021739,NaN,0.96,[0.22:4.29],1,0.327,0.494,67-63-0,64-17-5,78-93-3,107-06-2,123-91-1,KFZMGEQAYNKOFK-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,WSLDOOZREJYCGB-UHFFFAOYSA-N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,DTXSID7020762,DTXSID9020584,DTXSID3021516,DTXSID6020438,DTXSID4020533,0.22,3.96,10.07,4.23,0.69,4,1.67,0.5,4.42,0.81,0,0,0.776388888888889,0,5.36225485760996,7.875,0.348,0,0,0,2.70805020110221,0,151.270377389223,0.375,1.16518711867067,0,-0.4375,2.213391858264,14.425496690188,0.282,0,0,0,0,0,0,2188.01659399534,3.61091791264422,0,0,0,0,0
DTXSID2034598,NaN,518.32,[504.1:532.54],1,0.998,0.857,66441-23-4|71283-80-2|113776-20-8,76578-14-8,49562-28-9,69806-40-2,105512-06-9,PQKBPHSEKWERTG-UHFFFAOYSA-N,OSUHJPCHFDQAIT-UHFFFAOYSA-N,YMTINGFKWWXKFG-UHFFFAOYSA-N,MFSWTRQUCLNFOM-UHFFFAOYSA-N,JBDHZKLJNAIJNC-UHFFFAOYSA-N,DTXSID2032392| DTXSID2034598| DTXSID0040755,DTXSID9023889,DTXSID2029874,DTXSID6024123,DTXSID6032354,519,35.3,563,467,1010,119.16,191.92,49.38,90.52,129.01,0,0,0,1,8.66632726304812,0.766876610120519,0.003,1,0,1.1591308377615,5.31320597904179,0.854574012792468,144.309351559079,1.124,3.53055912747636,0,0.06,10.2535387399903,112.972002656188,4.369,0,0,0,0,0,0,11484.1973507705,6.79682371827486,70,0,0,0,0
DTXSID1048205,NaN,8.71,[0.92:23.5],1,0.266,0.396,CHEMBL1829763,85532-75-8,127308-82-1,361343-19-3,50-52-2,SLSMHOGJKAPYQU-UHFFFAOYSA-N,RAVIZVQZGXBOQO-UHFFFAOYSA-N,BDNFQGRSKSQXRI-UHFFFAOYSA-N,LHYMPSWMHXUWSK-UHFFFAOYSA-N,KLBQZWRITKRQQV-UHFFFAOYSA-N,?,DTXSID7041097,DTXSID9047257,DTXSID7047277,DTXSID6023656,3.72,42.12,17.11,21.1,0.92,25.45,6.32,11.29,6.03,17.36,0,0,0,2,11.5538436269003,-1.56718662516447,0.003,0,0,0.766623905994888,5.67332326717149,0,141.842055779859,0.833,3.5462362140133,0,0.1129,16.3467789481455,215.052237626547,6.619,0,0,0,0,0,0,27870.0581305317,7.24208235925696,121,0,0,0,0
DTXSID90311955,NaN,75.46,[14.36:373.25],1,0.243,0.324,101-86-0,134-84-9,1843-05-6,10453-86-8,484-17-3,GUUHFMWKWLOQMM-UHFFFAOYSA-N,WXPWZZHELZEVPO-UHFFFAOYSA-N,QUAMTGJKVDWJEQ-UHFFFAOYSA-N,VEMKTZHHVJILDY-UHFFFAOYSA-N,DZKIUEHLEXLYKM-UHFFFAOYSA-N,DTXSID4026684,DTXSID9037741,DTXSID9027441,DTXSID7022253,DTXSID9047592,14.36,118,807,98.96,20.98,31.56,11.45,38.42,70.48,14.09,0,0,0,0,10.4437823030518,12.506444310009,0.003,2,0,1.3608865527152,5.22035582507832,0,139.34210356291,0.838,3.19329765834943,0,0.15909,9.8276954032051,146.14844299849,5.367,0,0,0,0,0,1,16059.6112335284,6.76272950693188,83,0,0,0,0
DTXSID1021740,NaN,1.99,[0.22:13.99],0,0.197,0.364,111-76-2,67-63-0,110-54-3,108-44-1,78-93-3,POAOYUHQDCAZBD-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,JJYPMNFTHPTTDI-UHFFFAOYSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,DTXSID1024097,DTXSID7020762,DTXSID0021917,DTXSID1026792,DTXSID3021516,0.85,0.22,1.1,32.9,10.07,8.23,4,1.15,81.49,0.5,0,0,0.736388888888889,0,5.99101147309724,8.06625,0.348,0,0,1.92035703077939,3.04452243772342,0,149.786685914089,0.375,1.46133060411737,0,-0.45,2.89689844816333,23.447025549584,0.851,0,0,0,0,0,0,3661.45899237569,4.04305126783455,0,0,0,0,0
DTXSID9047596,NaN,162.89,[9.47:528.24],1,0.451,0.239,104-67-6,105-87-3,111-82-0,111-11-5,141-04-8,PHXATPHONSXBIL-UHFFFAOYSA-N,HIGQPQRQIQDZMP-UHFFFAOYSA-N,UQDUPQYQJKYHQI-UHFFFAOYSA-N,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,RDOFJDLLWVCMRU-UHFFFAOYSA-N,DTXSID4034287,DTXSID0020654,DTXSID5026889,DTXSID2026864,DTXSID9036690,9.47,823,445.2,817,865,451.33,117.96,65.22,79.34,107.51,0,0,0,0,8.34902235899525,5.25391817838246,0.003,1,0,1.01318125220818,4.53259949315326,0.5,145.096220886633,0.584,2.93930683226281,0,-0.44643,7.90507078459699,96.7344780522618,4.24,0,0,0,0,0,0,14417.164109614,5.88332238848828,20,0,0,0,0
DTXSID6021741,NaN,0.99,[0.22:4.48],1,0.251,0.483,111-76-2,67-63-0,110-54-3,78-93-3,637-92-3,POAOYUHQDCAZBD-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,VLKZOEOYAKHREP-UHFFFAOYSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,NUMQCACRALPSHD-UHFFFAOYSA-N,DTXSID1024097,DTXSID7020762,DTXSID0021917,DTXSID3021516,DTXSID0025604,0.85,0.22,1.1,10.07,0.6,8.23,4,1.15,0.5,1.31,0,0,0.708611111111111,0,6.50213489623679,8.19736111111111,0.348,0,0,1.23053269936737,3.29583686600433,0,148.826650253709,0.375,1.78938162394626,0,-0.45833,3.57621934917378,32.46855440898,1.42,0,0,0,0,0,0,5140.41414741429,4.34380542185368,1,0,0,0,0
DTXSID00991787,NaN,2.92,[2.35:3.49],1,0.194,0.618,67346-49-0,CHEMBL1852508,81335-37-7,1027847-67-1,81335-77-5,BPZSYCZIITTYBL-UHFFFAOYSA-N,YZDZFELRGNTLSQ-UHFFFAOYSA-N,CABMTIJINOIHOD-UHFFFAOYSA-N,DKSKRBVXRDGYAS-UHFFFAOYSA-N,XVOKUMIPKHGGTN-UHFFFAOYSA-N,?,?,DTXSID3024152,?,DTXSID3024287,3.91,3,2.46,3,2.35,3.93,5.8,1.54,19.76,1.2,6.79632628848485,5.08087125070187,1.79741755405422,2,10.0893576584075,2.6141209918544,1.028,3,1,0.833015264300358,5.50125821054473,1.33563324544692,147.566278020083,2.235,3.49582108309933,0,-0.08333,14.0180677346112,185.144683237829,1.78,0.397333434976781,1.33397215349221,2,2,0,0,25911.5064668876,6.94793706861497,69,0,0,0,2
DTXSID3039242,0.66,0.66,[0.42:2.13],1,1,0.899,71-43-2,110-00-9,108-88-3,106-46-7,100-41-4,UHOVQNZJYSORNB-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,OCJBOOLMMGQPQU-UHFFFAOYSA-N,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,DTXSID3039242,DTXSID6020646,DTXSID7021360,DTXSID1020431,DTXSID3020596,0.66,0.42,3.5,130,2,2.92,2.47,8.95,6.84,8.84,0,0,0,0,6.3934294016358,0,0.003,0,0,0,3.61091791264422,0,139.95845190145,0.136,0.94142850114405,0,0.5,3.019272854547,24.396909149094,2.022,0,0,0,0,0,0,2028.24119842289,4.89034912822175,6,0,0,0,0
DTXSID6026373,NaN,4.49,[0.22:16.18],0,0.152,0.362,67-63-0,64-17-5,142-62-1,97-61-0,78-93-3,KFZMGEQAYNKOFK-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,FUZZWVXGSFPDMH-UHFFFAOYSA-N,OVBFMEVBMNZIBR-UHFFFAOYSA-N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,DTXSID7020762,DTXSID9020584,DTXSID7021607,DTXSID9021633,DTXSID3021516,0.22,3.96,33.6,10.2,10.07,4,1.67,3.49,3.13,0.5,8.3625,8.3625,0.929166666666667,0,4.37832398114071,7.41666666666667,0.591,1,0,0,2.94443897916644,0,154.004704679264,0.402,0.0839230705186912,0,-0.125,1.401417217698,4.856920212,-0.08,0,0,0,0,0,0,554.752956072747,4.00733318523247,0,0,0,0,0
DTXSID50887909,NaN,4.62,[1.65:19.51],0,0.163,0.488,144651-06-9,CHEMBL454616,1240516-71-5,CHEMBL2057372,83055-99-6,IOXAXYHXMLCCJJ-UHFFFAOYSA-N,DQFMRMLWLAESEZ-UHFFFAOYSA-N,YTEVTHHGQMUPHC-UHFFFAOYSA-N,YYHMQTWHCVOTAO-UHFFFAOYSA-N,XMQFTWRPUQYINF-UHFFFAOYSA-N,DTXSID4034364,?,?,?,DTXSID7024164,3.11,3,40,3.39,1.65,2.83,5.2,30.21,4.61,2.9,6.69869870010718,1.39601306970092,2.1354447009579,6,10.8080359290332,2.66462219597813,-0.344,5,0,0.827267866442486,5.89440283426485,1.26372427567435,147.175241386576,3.383,3.8458201535389,0,0.19886,20.0417473854197,215.038380117094,3.736,0.52390656799602,2.91476528822846,2,2,0,0,23991.8124366788,7.41155628781116,122,0,0,0,0
DTXSID20887911,NaN,8.12,[2:18.77],1,0.272,0.482,59729-31-6,64706-54-3,642-72-8,139290-65-6,469-62-5,XHOJAWVAWFHGHL-UHFFFAOYSA-N,UIEATEWHFDRYRU-UHFFFAOYSA-N,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,HXTGXYRHXAGCFP-UHFFFAOYSA-N,XLMALTXPSGQGBX-UHFFFAOYSA-N,DTXSID2023226,DTXSID3022663,DTXSID7047859,DTXSID6047363,DTXSID1023524,31.25,2,8.36,5.46,11,7.19,21.64,4.63,17,6.73,0,0,0,3,10.316619930437,2.27087708212302,0.003,1,2,1.3188075425845,5.39816270151775,0.5,146.201096536367,1.141,3.55982046554328,0,0.07759,13.6051265169259,188.507583179584,3.875,0,0,0,0,0,0,27679.785839305,6.86171134048073,61,0,0,0,0
DTXSID0021381,0.02,0.02,[0.01:0.21],1,1,0.934,71-55-6,56-23-5,127-18-4,78-87-5,994-05-8,UOCLXMDMGBRAIB-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,CYTYCFOTNPOANT-UHFFFAOYSA-N,KNKRKFALVUDBJE-UHFFFAOYSA-N,HVZJRWJGKQPSFL-UHFFFAOYSA-N,DTXSID0021381,DTXSID8020250,DTXSID2021319,DTXSID0020448,DTXSID8024521,0.02,0.85,0.01,11.33,2.1,0.64,0.1,0.45,1.14,0.51,0,0,0,0,9.74131919659579,1.29689643347051,0.003,0,0,0,3.49650756146648,0,146.317173070814,0.063,2.41168876539645,0,-0.55,3.52591306659188,13.08247866,2.469,0,0,0,0,0,0,0,4.85981240436167,0,0,0,0,0
DTXSID50887929,NaN,9.89,[3:20.36],0,0.119,0.456,1056164-52-3,CHEMBL1916289,1169483-24-2,918504-65-1,312637-48-2,VGEXRDWWPSGZDH-UHFFFAOYSA-N,UATKNSLTWCCYOI-UHFFFAOYSA-N,PFWVGKROPKKEDW-UHFFFAOYSA-N,GPXBXXGIAQBQNI-UHFFFAOYSA-N,HLCHESOMJVGDSJ-UHFFFAOYSA-N,DTXSID70147214,?,DTXSID40151606,DTXSID50238710,?,25.12,3,6,6.61,27.54,5.39,6.74,6.77,3.19,8.4,5.46171066791181,5.4617106679118,1.25910794894886,6,10.8293404804865,0.230777100494012,0.231,4,0,1.37365713780703,6.3297209055227,1.07595143765459,144.572318066518,1.932,3.8687407236224,4.52444045549673,0.16667,26.2292570011984,384.554307240981,14.112,0.390015204154319,0,2,2,0,0,42498.476625469,7.86978390253015,236,0,0,0,4
DTXSID30887947,NaN,33.22,[3.25:63.19],1,0.288,0.404,81777-89-1,51-03-6,15972-60-8,34256-82-1,51218-45-2,KIEDNEWSYUYDSN-UHFFFAOYSA-N,FIPWRIJSWJWJAI-UHFFFAOYSA-N,XCSGPAVHZFQHGE-UHFFFAOYSA-N,VTNQPKFIQCLBDU-UHFFFAOYSA-N,WVQBLGZPHOPPFO-UHFFFAOYSA-N,DTXSID1032355,DTXSID1021166,DTXSID1022265,DTXSID8023848,DTXSID4022448,3.04,76.01,62.9,84.71,35.37,82.7,30.64,42.95,36.15,43.49,0,0,0,1,10.0478610183574,2.32918414588057,0.003,0,0,0.798530081328421,5.16478597392351,0,146.394816324645,1.693,3.57499751576073,0,-0.3625,8.77487502232359,100.195935041886,1.057,0,0,0,0,0,0,13367.9356565256,6.66568371778241,51,0,0,0,0
DTXSID1046055,NaN,344.38,[26:688.57],1,0.364,0.373,65216-93-5,131-16-8,105-87-3,84-69-5,637-07-0,PPGXDBJURPEKDZ-UHFFFAOYSA-N,MQHNKCZKNAJROC-UHFFFAOYSA-N,HIGQPQRQIQDZMP-UHFFFAOYSA-N,MGWAVDBGNNKXQV-UHFFFAOYSA-N,KNHUKKLJHYUCFP-UHFFFAOYSA-N,DTXSID70215523,DTXSID5031133,DTXSID0020654,DTXSID9022522,DTXSID3020336,26,858,823,345,868,101.06,165.8,117.96,276.96,50.41,0,0,0,0,9.00641658266335,5.05454156956082,0.003,1,0,1.2824102308914,4.8283137373023,0.5,144.144584881658,0.724,3.05504417040549,0,-0.04167,8.86653214278,99.2731252687349,4.003,0,0,0,0,0,0,13836.3592428693,6.21260609575152,28,0,0,0,0
DTXSID3041619,NaN,39.46,[3.67:247.09],1,0.362,0.352,110488-70-5,22316-47-8,23184-66-9,439-14-5,49562-28-9,QNBTYORWCCMPQP-UHFFFAOYSA-N,CXOXHMZGEKVPMT-UHFFFAOYSA-N,HKPHPIREJKHECO-UHFFFAOYSA-N,AAOVKJBEBIDNHE-UHFFFAOYSA-N,YMTINGFKWWXKFG-UHFFFAOYSA-N,DTXSID7034545,DTXSID2046759,DTXSID3034402,DTXSID4020406,DTXSID2029874,20.3,27,100.8,3.67,563,11.2,5.44,33.32,5.92,49.38,0,0,0,1,11.7425568088594,1.55902777777778,0.003,2,0,1.06185800074826,5.23110861685459,0.632455532033676,143.926360403473,0.907,3.28894961469494,0,0.05208,11.074527200184,147.511839227641,3.628,0,0,0,0,0,0,18761.4218244019,6.73696695800186,64,0,0,0,0
DTXSID9032537,18.65,18.65,[18.39:18.91],1,1,0.946,7173-51-5,112-00-5,24602-86-6,118134-30-8,112-18-5,JGFDZZLUDWMUQH-UHFFFAOYSA-N,VICYBMUVWHJEFT-UHFFFAOYSA-N,YTOPFCCWCSOHFV-UHFFFAOYSA-N,PUYXTUJWRLOUCW-UHFFFAOYSA-N,YWFWDNVOPHGWMX-UHFFFAOYSA-N,DTXSID9032537,DTXSID1026900,DTXSID3041376,DTXSID1034212,DTXSID1026906,18.65,16.2,12.91,3.35,34.2,12.02,16.72,11.99,9.51,34.96,0,0,0,1,10.1780967826274,0,0.003,0,2,1.0167202697614,4.94875989037817,0,146.954485782274,0.064,3.32123176327318,0,-0.52174,15.1963369497647,203.076723728525,9.4,0,0,0,0,0,0,36111.8665056505,6.24027584517077,20,0,0,0,0
DTXSID7072416,NaN,63.85,[20.95:217.88],1,0.33,0.414,298-04-4,13071-79-9,2310-17-0,13194-48-4,41198-08-7,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,XLNZEKHULJKQBA-UHFFFAOYSA-N,IOUNQDKNJZEDEP-UHFFFAOYSA-N,VJYFKVYYMZPMAB-UHFFFAOYSA-N,QYMMJNLHFKGANY-UHFFFAOYSA-N,DTXSID0022018,DTXSID2022254,DTXSID1024259,DTXSID4032611,DTXSID3032464,412,32.5,25.1,20.95,141,75.64,192.48,46.31,86.91,20.1,0,0,0,0,12.3422927363077,-1.06612276392038,0.003,1,0,1.79211721059008,4.81218435537242,0.721124785153704,144.891337918688,2.331,3.29052601795327,0,-0.43056,21.0886277264265,125.629698360678,3.977,0,0,0,0,0,0,12621.8401192485,6.22059017009974,17,0,0,0,0
DTXSID0027644,NaN,17.3,[11.73:25.26],1,0.212,0.631,24602-86-6,7173-51-5,112-00-5,112-18-5,54340-62-4,YTOPFCCWCSOHFV-UHFFFAOYSA-N,JGFDZZLUDWMUQH-UHFFFAOYSA-N,VICYBMUVWHJEFT-UHFFFAOYSA-N,YWFWDNVOPHGWMX-UHFFFAOYSA-N,SSEBTPPFLLCUMN-UHFFFAOYSA-N,DTXSID3041376,DTXSID9032537,DTXSID1026900,DTXSID1026906,DTXSID30866414| ?,12.91,18.65,16.2,34.2,11.73,11.99,12.02,16.72,34.96,6.67,0,0,0.61712191326566,2,7.80645403695274,3.44675708206793,0.267,0,2,0.8443053955452,4.85981240436167,0,148.045690785573,1.117,3.36308912126739,0,-0.46739,14.3298007466744,173.736287913072,8.206,0.195928938190412,0,1,1,0,0,27965.6112669922,6.0330862217988,18,0,0,0,0
