MoleculeID,LogKM_exp,LogKM_pred,KM_predRange,AD_KM,AD_index_KM,Conf_index_KM,KM_CAS_neighbor_1,KM_CAS_neighbor_2,KM_CAS_neighbor_3,KM_CAS_neighbor_4,KM_CAS_neighbor_5,KM_InChiKey_neighbor_1,KM_InChiKey_neighbor_2,KM_InChiKey_neighbor_3,KM_InChiKey_neighbor_4,KM_InChiKey_neighbor_5,KM_DTXSID_neighbor_1,KM_DTXSID_neighbor_2,KM_DTXSID_neighbor_3,KM_DTXSID_neighbor_4,KM_DTXSID_neighbor_5,LogKM_Exp_neighbor_1,LogKM_Exp_neighbor_2,LogKM_Exp_neighbor_3,LogKM_Exp_neighbor_4,LogKM_Exp_neighbor_5,LogKM_pred_neighbor_1,LogKM_pred_neighbor_2,LogKM_pred_neighbor_3,LogKM_pred_neighbor_4,LogKM_pred_neighbor_5,MAXDP,nCl,nHBDon,nHBa,SpMax_Dt,SaasC,ATS5e,VAdjMat,nF9HeteroRing,GATS8c,GATS1v,SpMax_Dzv
DTXSID7021865,NaN,-0.08,[-0.6:0.44],1,0.421,0.577,2497-06-5,333-41-5,14816-18-3,298-04-4,84-74-2,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,ATROHALUCMTWTB-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID8041901,DTXSID9020407,DTXSID8034324,DTXSID0022018,DTXSID2021781,-0.67,0.07,0.84,0.03,-0.4,-0.44,0.36,0.19,0.02,-0.4,4.03548555996473,0,0,4,77.0261626397873,0,449.887976,5,0,1.21888268985869,1.35930831452045,82.6728399672266
DTXSID3026724,NaN,-0.08,[-0.6:0.44],1,0.421,0.577,2497-06-5,333-41-5,14816-18-3,298-04-4,84-74-2,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,ATROHALUCMTWTB-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DTXSID8041901,DTXSID9020407,DTXSID8034324,DTXSID0022018,DTXSID2021781,-0.67,0.07,0.84,0.03,-0.4,-0.44,0.36,0.19,0.02,-0.4,4.03548555996473,0,0,4,77.0261626397873,0,449.887976,5,0,1.21888268985869,1.35930831452045,82.6728399672266
DTXSID1044510,NaN,-1.04,[-1.3:-0.78],1,0.286,0.597,144-19-4,1912-24-9,122-34-9,156-43-4,88-98-2,JCTXKRPTIMZBJT-UHFFFAOYSA-N,MXWJVTOOROXGIU-UHFFFAOYSA-N,ODCWYMIRDDJXKW-UHFFFAOYSA-N,IMPPGHMHELILKG-UHFFFAOYSA-N,ILUAAIDVFMVTAU-UHFFFAOYSA-N,DTXSID8027113,DTXSID9020112,DTXSID4021268,DTXSID0025864,DTXSID80861676,-1.34,-1.05,-0.94,-1.24,-0.57,-1.01,-0.86,-0.91,-0.62,-1.05,1.35411068594104,0,2,3,31.0968918158954,0,427.984216,4.32192809488736,0,1.15828025829208,1.56373984586583,35.9351106201467
DTXSID1044772,NaN,0.24,[-0.23:0.71],1,0.422,0.567,298-04-4,544-01-4,16435-49-7,51655-65-3,18516-37-5,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,AQZGPSLYZOOYQP-UHFFFAOYSA-N,PWRBDKMPAZFCSV-UHFFFAOYSA-N,RMTSLZJISCPGBT-UHFFFAOYSA-N,SJVKHZYVCVKEGM-UHFFFAOYSA-N,DTXSID0022018,DTXSID8052198,DTXSID40333945,DTXSID30334623,DTXSID60171725,0.03,-0.45,0.64,0.88,0.17,0.02,0.52,0.68,0.87,0.59,2.85797586707625,0,0,2,51.865238280306,0,545.118964,4.70043971814109,0,0.654719402029682,1.41723016414795,52.223903329279
DTXSID0020654,NaN,-0.57,[-1.13:-0.01],1,0.412,0.527,2212-67-1,298-04-4,314-40-9,122-14-5,544-01-4,DEDOPGXGGQYYMW-UHFFFAOYSA-N,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,OSOBMCTWSONQHC-UHFFFAOYSA-N,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,AQZGPSLYZOOYQP-UHFFFAOYSA-N,DTXSID6024206,DTXSID0022018,DTXSID4022020,DTXSID4032613,DTXSID8052198,-1.08,0.03,-1.33,0.03,-0.45,-1.19,0.02,-0.51,-0.11,0.52,3.46760549670588,0,0,2,58.8215986222922,0,549.906776,4.8073549220576,0,0.529667480657661,1.34547440485208,56.6535169608245
DTXSID90147413,NaN,0.64,[0.13:1.15],1,0.347,0.52,18854-01-8,101-61-1,66246-88-6,333-41-5,14816-18-3,SDMSCIWHRZJSRN-UHFFFAOYSA-N,JNRLEMMIVRBKJE-UHFFFAOYSA-N,WKBPZYKAUNRMKP-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,ATROHALUCMTWTB-UHFFFAOYSA-N,DTXSID0042080,DTXSID5020869,DTXSID8042260,DTXSID9020407,DTXSID8034324,1.05,-0.04,1.19,0.07,0.84,0.38,0.44,0.66,0.36,0.19,0.519235848660452,0,0,4,158.757452757308,2.78032820561139,569.307369,5.4594316186373,0,1.45715686054019,0.798955122310321,106.151188309694
DTXSID20872988,NaN,0.55,[0.42:0.68],0,0.197,0.613,67614-33-9,117-81-7,52918-63-5,67375-30-8,61949-76-6,NYPJDWWKZLNGGM-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,OWZREIFADZCYQD-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,RLLPVAHGXHCWKJ-UHFFFAOYSA-N,DTXSID3020621,DTXSID5020607,DTXSID8020381,DTXSID7041201,DTXSID0038338,0.69,0.44,0.51,0.7,0.37,0.44,0.27,0.24,0.13,0.15,0.78399869824473,0,0,4,348.955713750532,5.7884997813819,1048.416665,6.16992500144231,0,0.853486819793869,0.821748801638882,240.592516161469
DTXSID6044773,NaN,0.08,[-0.48:0.64],1,0.459,0.557,298-00-0,14816-18-3,2497-06-5,122-14-5,3761-41-9,RLBIQVVOMOPOHC-UHFFFAOYSA-N,ATROHALUCMTWTB-UHFFFAOYSA-N,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,DLAPIMGBBDILHJ-UHFFFAOYSA-N,DTXSID1020855,DTXSID8034324,DTXSID8041901,DTXSID4032613,DTXSID9058076,0.55,0.84,-0.67,0.03,-0.38,-0.1,0.19,-0.44,-0.11,-0.01,3.97683736457546,0,0,3,83.0696528473231,0.767475907029479,321.126288,4.90689059560852,0,0.929526458076079,1.09326705881925,67.1296473316466
DTXSID1044774,NaN,-0.26,[-0.86:0.34],1,0.34,0.469,84-74-2,1582-09-8,85-68-7,119-12-0,13936-21-5,DOIRQSBPFJWKBE-UHFFFAOYSA-N,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,IRIAEXORFWYRCZ-UHFFFAOYSA-N,CXJSOEPQXUCJSA-UHFFFAOYSA-N,UMWZLYTVXQBTTE-UHFFFAOYSA-N,DTXSID2021781,DTXSID4021395,DTXSID3020205,DTXSID2042355,DTXSID1065681,-0.4,0.62,-1.03,-0.7,0.2,-0.4,-0.56,-0.4,-0.29,-0.73,4.34959923784329,0,0,4,226.214668473794,0,908.972356000001,5.24792751344359,0,1.11929259986334,1.35288379952613,91.0399484732708
DTXSID90884497,NaN,-0.02,[-0.5:0.46],1,0.287,0.5,60782-58-3,25311-71-1,107534-96-3,125116-23-6,81406-37-3,NOVLNRUYLAGEMC-UHFFFAOYSA-N,HOQADATXFBOEGG-UHFFFAOYSA-N,PXMNMQRDXWABCY-UHFFFAOYSA-N,XWPZUHJBOLQNMN-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,DTXSID30878375,DTXSID8032417,DTXSID9032113,DTXSID4034497,DTXSID5034303,0.04,-0.51,0.77,0.23,-0.61,0.83,0.07,0.2,0.4,0.05,4.65843831920183,0,1,2,138.598743299049,0,1010.860628,5.39231742277876,0,1.41554921932843,1.55386030972113,148.58957846962
DTXSID70147451,NaN,-0.19,[-0.5:0.12],0,0.221,0.552,80-05-7,101-14-4,91-94-1,97-23-4,88-98-2,IISBACLAFKSPIT-UHFFFAOYSA-N,IBOFVQJTBBUKMU-UHFFFAOYSA-N,HUWXDEQWWKGHRV-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,ILUAAIDVFMVTAU-UHFFFAOYSA-N,DTXSID7020182,DTXSID5020865,DTXSID6020432,DTXSID6021824,DTXSID80861676,0.27,-0.15,-0.13,-0.51,-0.57,-0.43,-0.29,-0.57,-0.43,-1.05,2.99509259259259,0,3,3,49.0682474110742,0.532814625850341,254.34658,4.4594316186373,0,2.42622763440649,0.904191857116817,27.5731488322039
DTXSID2021866,NaN,-0.19,[-0.72:0.34],1,0.422,0.586,126-73-8,84-74-2,78-63-7,56-38-2,333-41-5,STCOOQWBFONSKY-UHFFFAOYSA-N,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DMWVYCCGCQPJEA-UHFFFAOYSA-N,LCCNCVORNKJIRZ-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,DTXSID3021986,DTXSID2021781,DTXSID9025110,DTXSID7021100,DTXSID9020407,-0.76,-0.4,0.77,-0.41,0.07,-0.57,-0.4,0.54,0.11,0.36,4.23503874487505,0,0,4,99.4797822240539,0,630.615276000001,5.16992500144231,0,0.510066859650888,1.44045722169097,109.663352859115
DTXSID6044359,NaN,-0.25,[-0.71:0.2],1,0.321,0.528,84-74-2,333-41-5,13936-21-5,15972-60-8,80-43-3,DOIRQSBPFJWKBE-UHFFFAOYSA-N,FHIVAFMUCKRCQO-UHFFFAOYSA-N,UMWZLYTVXQBTTE-UHFFFAOYSA-N,XCSGPAVHZFQHGE-UHFFFAOYSA-N,XMNIXWIUMCBBBL-UHFFFAOYSA-N,DTXSID2021781,DTXSID9020407,DTXSID1065681,DTXSID1022265,DTXSID1025017,-0.4,0.07,0.2,-1.1,-0.01,-0.4,0.36,-0.73,-0.39,0.09,4.35355615394306,0,0,2,188.300541312795,0,914.075240000002,5.08746284125034,0,0.986018296410287,1.40586545432401,73.1422474225958
DTXSID4024729,NaN,-0.92,[-1.31:-0.53],1,0.24,0.536,94-52-0,88-98-2,603-11-2,97-23-4,479-27-6,XPAZGLFMMUODDK-UHFFFAOYSA-N,ILUAAIDVFMVTAU-UHFFFAOYSA-N,KFIRODWJCYBBHY-UHFFFAOYSA-N,MDNWOSOZYLHTCG-UHFFFAOYSA-N,YFOOEYJGMMJJLS-UHFFFAOYSA-N,DTXSID8020965,DTXSID80861676,DTXSID9060528,DTXSID6021824,DTXSID6044432,-1.15,-0.57,-1.57,-0.51,-0.73,-0.88,-1.05,-0.79,-0.43,-0.8,3.86468348450491,0,2,4,96.0886471536165,0.387083333333334,239.609032,4.8073549220576,1,0.63009582991385,0.900808611549712,46.9192779988187
DTXSID8026725,NaN,-0.53,[-1.1:0.04],1,0.267,0.464,119-47-1,91-96-3,25311-71-1,5124-25-4,60782-58-3,KGRVJHAUYBGFFP-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,HOQADATXFBOEGG-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,NOVLNRUYLAGEMC-UHFFFAOYSA-N,DTXSID4020870,DTXSID5059034,DTXSID8032417,DTXSID8052148,DTXSID30878375,0.03,-1.5,-0.51,-0.66,0.04,-0.24,-0.49,0.07,-0.73,0.83,3.8451872590793,0,2,3,143.01783803262,0,1015.62682,5.39231742277876,0,1.04875865391844,1.440784537592,143.930161406636
DTXSID10861720,NaN,-0.7,[-1.23:-0.17],0,0.199,0.454,91-96-3,5124-25-4,119-47-1,81406-37-3,25311-71-1,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,HOQADATXFBOEGG-UHFFFAOYSA-N,DTXSID5059034,DTXSID8052148,DTXSID4020870,DTXSID5034303,DTXSID8032417,-1.5,-0.66,0.03,-0.61,-0.51,-0.49,-0.73,-0.24,0.05,0.07,4.3197121451917,0,3,4,184.584468794945,0,1167.038996,5.58496250072116,0,0.950569527817302,1.44722662057567,190.070627029462
DTXSID4047337,NaN,0.52,[-0.59:1.7],0,0.137,0.187,16958-92-2,83-79-4,67614-33-9,117-81-7,1544-19-0,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,JUVIOZPCNVVQFO-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,BJQHLKABXJIVAM-UHFFFAOYSA-N,NILNWNGNABYYHH-UHFFFAOYSA-N,DTXSID9027786,DTXSID6021248,DTXSID3020621,DTXSID5020607,DTXSID20165620,-0.43,-0.59,0.69,0.44,2.79,0.83,0.6,0.44,0.27,0.21,6.74205456570445,0,1,7,551.945656322648,5.85557393525532,1547.951444,6.39231742277876,0,0.869195366263786,0.928154388855839,306.023422459317
DTXSID30860412,NaN,-0.27,[-0.59:0.04],1,0.37,0.604,140-66-9,104-40-5,98-54-4,60782-58-3,62-44-2,ISAVYTVYFVQUDY-UHFFFAOYSA-N,IGFHQQFPSIBGKE-UHFFFAOYSA-N,QHPQWRBYOIRBIT-UHFFFAOYSA-N,NOVLNRUYLAGEMC-UHFFFAOYSA-N,CPJSUEIXXCENMM-UHFFFAOYSA-N,DTXSID9022360,DTXSID5033836,DTXSID1020221,DTXSID30878375,DTXSID1021116,-0.04,-0.23,-0.87,0.04,-0.55,-0.42,-0.43,-0.77,0.83,-0.8,3.10072767069791,0,1,1,73.9533922788455,0,897.637060000002,4.90689059560852,0,1.78359558552141,1.28789839430413,50.3753407514129
DTXSID7025053,NaN,1.21,[0.46:1.81],1,0.297,0.493,4390-04-9,104-40-5,3891-98-3,15716-08-2,629-73-2,VCLJODPNBNEBKW-UHFFFAOYSA-N,IGFHQQFPSIBGKE-UHFFFAOYSA-N,YFHFHLSMISYUAQ-UHFFFAOYSA-N,DCAYPVUWAIABOU-UHFFFAOYSA-N,GQEZCXVZFLOKMC-UHFFFAOYSA-N,DTXSID7052101,DTXSID5033836,DTXSID1058634,DTXSID40486642,DTXSID1027269,1.81,-0.23,1.36,1.47,1.67,1.58,-0.43,1.35,1.38,1.26,1.20522297808012,0,1,1,80.3202167982097,0,1061.340096,5.08746284125034,0,0.434883212173102,1.56106843966615,85.5486425396715
DTXSID5044360,NaN,-0.51,[-0.93:-0.09],1,0.356,0.572,1490-04-6,140-66-9,96-76-4,104-40-5,3766-81-2,NOOLISFMXDJSKH-UHFFFAOYSA-N,ISAVYTVYFVQUDY-UHFFFAOYSA-N,ICKWICRCANNIBI-UHFFFAOYSA-N,IGFHQQFPSIBGKE-UHFFFAOYSA-N,DIRFUJHNVNOBMY-UHFFFAOYSA-N,DTXSID8029650,DTXSID9022360,DTXSID2026602,DTXSID5033836,DTXSID4058077,-1.19,-0.04,-0.37,-0.23,-0.52,-0.54,-0.42,-0.1,-0.43,-0.74,2.64518550012598,0,1,1,36.5905103422363,0,535.851536,4.4594316186373,0,0.808519468235317,1.54620907838069,37.4358595786758
DTXSID3026726,NaN,-0.95,[-1.3:-0.56],1,0.382,0.581,1490-04-6,96-76-4,2631-40-5,3766-81-2,527-60-6,NOOLISFMXDJSKH-UHFFFAOYSA-N,ICKWICRCANNIBI-UHFFFAOYSA-N,QBSJMKIUCUGGNG-UHFFFAOYSA-N,DIRFUJHNVNOBMY-UHFFFAOYSA-N,BPRYUXCVCCNUFE-UHFFFAOYSA-N,DTXSID8029650,DTXSID2026602,DTXSID6042072,DTXSID4058077,DTXSID7022049,-1.19,-0.37,-1.25,-0.52,-1.3,-0.54,-0.1,-0.78,-0.74,-0.91,2.62977308515999,0,1,1,36.5905103422363,0,494.343248,4.4594316186373,0,0.537227272076608,1.44832019982772,35.1841066901846
DTXSID3041790,NaN,-0.82,[-1.23:-0.41],1,0.441,0.572,544-01-4,78-59-1,142-96-1,2212-67-1,579-10-2,AQZGPSLYZOOYQP-UHFFFAOYSA-N,HJOVHMDZYOCNQW-UHFFFAOYSA-N,DURPTKYDGMDSBL-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,LMTGCJANOQOGPI-UHFFFAOYSA-N,DTXSID8052198,DTXSID8020759,DTXSID1022007,DTXSID6024206,DTXSID8060373,-0.45,-1.29,-0.25,-1.08,-1.12,0.52,-0.86,0.46,-1.19,-0.89,3.09688649533888,0,0,1,36.5905103422363,0,432.679568,4.4594316186373,0,0.504422648978153,1.39859568942426,33.5935801191968
DTXSID8026727,NaN,-1.03,[-1.3:-0.7],1,0.387,0.6,1490-04-6,527-60-6,120-71-8,96-76-4,2631-40-5,NOOLISFMXDJSKH-UHFFFAOYSA-N,BPRYUXCVCCNUFE-UHFFFAOYSA-N,WXWCDTXEKCVRRO-UHFFFAOYSA-N,ICKWICRCANNIBI-UHFFFAOYSA-N,QBSJMKIUCUGGNG-UHFFFAOYSA-N,DTXSID8029650,DTXSID7022049,DTXSID1020350,DTXSID2026602,DTXSID6042072,-1.19,-1.3,-1,-0.37,-1.25,-0.54,-0.91,-0.85,-0.1,-0.78,2.5533841962711,0,1,1,36.5905103422363,0,453.234128,4.4594316186373,0,0.582974921359023,1.35010883950126,32.936475873291
DTXSID0073031,NaN,0.09,[-0.81:0.99],0,0.234,0.371,119-47-1,91-96-3,125116-23-6,107534-96-3,2668-47-5,KGRVJHAUYBGFFP-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,XWPZUHJBOLQNMN-UHFFFAOYSA-N,PXMNMQRDXWABCY-UHFFFAOYSA-N,JIEWQZNTUPWNMX-UHFFFAOYSA-N,DTXSID4020870,DTXSID5059034,DTXSID4034497,DTXSID9032113,DTXSID7062582,0.03,-1.5,0.23,0.77,1.16,-0.24,-0.49,0.4,0.2,0.69,2.42623693162811,2,2,4,191.297280927211,13.5795308432015,1190.1225,5.64385618977472,0,0.812547242069378,0.963012645248057,99.7786865557313
DTXSID3026728,NaN,-1.03,[-1.3:-0.7],1,0.387,0.6,1490-04-6,527-60-6,120-71-8,96-76-4,2631-40-5,NOOLISFMXDJSKH-UHFFFAOYSA-N,BPRYUXCVCCNUFE-UHFFFAOYSA-N,WXWCDTXEKCVRRO-UHFFFAOYSA-N,ICKWICRCANNIBI-UHFFFAOYSA-N,QBSJMKIUCUGGNG-UHFFFAOYSA-N,DTXSID8029650,DTXSID7022049,DTXSID1020350,DTXSID2026602,DTXSID6042072,-1.19,-1.3,-1,-0.37,-1.25,-0.54,-0.91,-0.85,-0.1,-0.78,2.5533841962711,0,1,1,36.5905103422363,0,453.234128,4.4594316186373,0,0.582974921359023,1.35010883950126,32.936475873291
DTXSID60881216,NaN,-0.91,[-1.24:-0.58],1,0.429,0.603,78-59-1,579-10-2,544-01-4,612-22-6,2212-67-1,HJOVHMDZYOCNQW-UHFFFAOYSA-N,LMTGCJANOQOGPI-UHFFFAOYSA-N,AQZGPSLYZOOYQP-UHFFFAOYSA-N,PXWYZLWEKCMTEZ-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,DTXSID8020759,DTXSID8060373,DTXSID8052198,DTXSID4073209,DTXSID6024206,-1.29,-1.12,-0.45,-0.56,-1.08,-0.86,-0.89,0.52,-0.89,-1.19,3.02049760644999,0,0,1,36.5905103422363,0,398.288912,4.4594316186373,0,0.606963161268998,1.30218940504435,31.3618654444806
DTXSID3042059,NaN,-1.01,[-1.29:-0.73],1,0.473,0.638,78-40-0,2212-67-1,78-59-1,544-01-4,579-10-2,DQWPFSLDHJDLRL-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,HJOVHMDZYOCNQW-UHFFFAOYSA-N,AQZGPSLYZOOYQP-UHFFFAOYSA-N,LMTGCJANOQOGPI-UHFFFAOYSA-N,DTXSID8026228,DTXSID6024206,DTXSID8020759,DTXSID8052198,DTXSID8060373,-1.09,-1.08,-1.29,-0.45,-1.12,-1.06,-1.19,-0.86,0.52,-0.89,3.8023223733938,0,0,2,36.5905103422362,0,351.886928,4.4594316186373,0,0.12133720535327,1.50285684107608,40.2411485677876
DTXSID1040112,NaN,-0.15,[-0.56:0.17],1,0.352,0.572,298-04-4,100-17-4,2980-71-4,18516-37-5,821-95-4,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,BNUHAJGCKIQFGE-UHFFFAOYSA-N,YLZQHQUVNZVGOK-UHFFFAOYSA-N,SJVKHZYVCVKEGM-UHFFFAOYSA-N,DCTOHCCUXLBQMS-UHFFFAOYSA-N,DTXSID0022018,DTXSID9059208,DTXSID40183942,DTXSID60171725,DTXSID5061168,0.03,-0.95,-0.06,0.17,0.09,0.02,-0.48,0.52,0.59,0.35,3.78398100907029,0,0,2,38.2526442747539,0,379.813,4.4594316186373,0,1.24586898980451,1.50285684107608,40.9239509182848
DTXSID8051542,NaN,-0.39,[-0.85:0.07],1,0.359,0.55,298-04-4,2497-06-5,2212-67-1,18516-37-5,544-01-4,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,DEDOPGXGGQYYMW-UHFFFAOYSA-N,SJVKHZYVCVKEGM-UHFFFAOYSA-N,AQZGPSLYZOOYQP-UHFFFAOYSA-N,DTXSID0022018,DTXSID8041901,DTXSID6024206,DTXSID60171725,DTXSID8052198,0.03,-0.67,-1.08,0.17,-0.45,0.02,-0.44,-1.19,0.59,0.52,3.85352190413202,0,0,2,45.9744257575061,0,442.6979,4.58496250072116,0,1.14302166358295,1.50236051504773,48.7685097754068
DTXSID2047438,NaN,-0.74,[-1.28:-0.2],1,0.435,0.536,78-59-1,142-96-1,79-46-9,1634-04-4,107-39-1,HJOVHMDZYOCNQW-UHFFFAOYSA-N,DURPTKYDGMDSBL-UHFFFAOYSA-N,FGLBSLMDCBOPQK-UHFFFAOYSA-N,BZLVMXJERCGZMT-UHFFFAOYSA-N,FXNDIJDIPNCZQJ-UHFFFAOYSA-N,DTXSID8020759,DTXSID1022007,DTXSID6020981,DTXSID3020833,DTXSID4026765,-1.29,-0.25,-1.2,-0.88,0.12,-0.86,0.46,-0.37,-0.44,0.33,3.57069444444444,0,0,1,19.7627983112689,0,236.96426,4,0,1.4859154806825e-05,1.49321417068377,19.1915861932886
DTXSID20890440,NaN,-0.33,[-1.16:0.5],0,0.053,0.289,16958-92-2,91-96-3,5124-25-4,119-47-1,120068-36-2,LZJUZSYHFSVIGJ-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,BBFRYSKTTHYWQZ-UHFFFAOYSA-N,KGRVJHAUYBGFFP-UHFFFAOYSA-N,LGHZJDKSVUTELU-UHFFFAOYSA-N,DTXSID9027786,DTXSID5059034,DTXSID8052148,DTXSID4020870,DTXSID6074750,-0.43,-1.5,-0.66,0.03,1.05,0.83,-0.49,-0.73,-0.24,-0.25,6.19956655791436,0,7,18,777.499822557429,-5.14041921859434,1573.88206,6.7279204545632,0,0.662586481355514,0.893228339994224,512.491084958162
DTXSID4024012,0.31,0.32,[0.22:0.42],1,1,0.861,106-37-6,108-36-1,626-39-1,108-86-1,3229-00-3,SWJPEBQEEAHIGZ-UHFFFAOYSA-N,JSRLURSZEMLAFO-UHFFFAOYSA-N,YWDUZLFWHVQCHY-UHFFFAOYSA-N,QARVLSVVCXYDNA-UHFFFAOYSA-N,OYSVBCSOQFXYHK-UHFFFAOYSA-N,DTXSID4024012,DTXSID7051555,DTXSID3052307,DTXSID5024637,DTXSID1062916,0.31,1.16,1.65,-1.19,0.76,0.8,0.26,0.66,-0.3,-0.08,0.282728909465021,0,0,0,30.7015270212132,3.20092592592593,23.798889,4,0,0,0.572057944214213,11.1397264528568
DTXSID2021868,NaN,-0.38,[-0.87:0.11],1,0.612,0.617,108-67-8,95-63-6,98-83-9,16219-75-3,121-69-7,AUHZEENZYGFFBQ-UHFFFAOYSA-N,GWHJZXXIDMPWGX-UHFFFAOYSA-N,XYLMUPLGERFSHI-UHFFFAOYSA-N,OJOWICOBYCXEKR-UHFFFAOYSA-N,JLTDJTHDQAWBAV-UHFFFAOYSA-N,DTXSID6026797,DTXSID6021402,DTXSID9025661,DTXSID1025306,DTXSID2020507,0.4,-0.31,-0.71,-0.56,-0.96,-0.05,0.16,-0.15,-0.35,-0.1,0.12037037037037,0,0,0,30.7015270212132,2.65851851851852,144.304804,4,0,0,1.0625,12
DTXSID8024814,-0.83,-0.83,[-0.88:-0.78],1,1,0.904,106-43-4,95-49-8,108-90-7,109-09-1,1712-70-5,NPDACUSDTOMAMK-UHFFFAOYSA-N,IBSQPLPBRSHTTG-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,OKDGRDCXVWSXDC-UHFFFAOYSA-N,WQDGTJOEMPEHHL-UHFFFAOYSA-N,DTXSID8024814,DTXSID8023977,DTXSID4020298,DTXSID8024810,DTXSID40169024,-0.83,-0.72,-1.02,-0.85,1.3,-0.51,-0.59,-0.94,-1,-0.15,0.193072702331962,1,0,1,30.7015270212132,2.84827160493827,84.642958,4,0,0,0.847256393574759,11.8399348439004
DTXSID7021869,NaN,-0.71,[-0.97:-0.52],1,0.693,0.751,95-48-7,1570-64-5,59-50-7,62-53-3,95-78-3,QWVGKYWNOKOFNN-UHFFFAOYSA-N,RHPUJHQBPORFGV-UHFFFAOYSA-N,CFKMVGJGLGKFKI-UHFFFAOYSA-N,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,VOWZNBNDMFLQGM-UHFFFAOYSA-N,DTXSID8021808,DTXSID5022510,DTXSID4021717,DTXSID8020090,DTXSID3026306,-0.52,-0.83,-1.28,-0.78,-0.99,-0.78,-0.91,-0.67,-0.67,-0.91,2.75666666666667,0,1,1,30.7015270212132,1.49851851851852,105.689052,4,0,0,0.939889462960151,12.7806859248543
DTXSID60403376,NaN,-0.05,[-0.92:0.7],1,0.27,0.385,117-81-7,67614-33-9,91-96-3,67375-30-8,81406-37-3,BJQHLKABXJIVAM-UHFFFAOYSA-N,NYPJDWWKZLNGGM-UHFFFAOYSA-N,CRRLDLPBQWRVGN-UHFFFAOYSA-N,KAATUXNTWXVJKI-UHFFFAOYSA-N,OLZQTUCTGLHFTQ-UHFFFAOYSA-N,DTXSID5020607,DTXSID3020621,DTXSID5059034,DTXSID7041201,DTXSID5034303,0.44,0.69,-1.5,0.7,-0.61,0.27,0.44,-0.49,0.13,0.05,5.58004342824861,0,1,6,277.833993233852,3.41136583879,1199.304552,5.85798099512757,0,0.862168893860946,1.05435190550875,198.346881924821
DTXSID1020431,1.1,1.08,[0.93:1.2],1,1,0.809,106-46-7,95-50-1,541-73-1,108-70-3,120-82-1,OCJBOOLMMGQPQU-UHFFFAOYSA-N,RFFLAFLAYFXFSW-UHFFFAOYSA-N,ZPQOPVIELGIULI-UHFFFAOYSA-N,XKEFYDZQGKAQCN-UHFFFAOYSA-N,PBKONEOXTCPAFI-UHFFFAOYSA-N,DTXSID1020431,DTXSID6020430,DTXSID6022056,DTXSID8026195,DTXSID0021965,1.1,0.5,-0.21,1.19,1.2,0.29,0.58,0.85,1.06,1.15,0.233967764060357,2,0,2,30.7015270212132,3.03802469135803,25.512553,4,0,0,0.64629592632947,11.6792494204477
